"country","admin1","id1","admin2","id2","type","alt_names"
"Afghanistan","Samangan","AFG.29_1","Royi Du Ab","AFG.29.5_1","Wuleswali","Ruyi Du Ab"
"Afghanistan","Sari Pul","AFG.30_1","Balkhab","AFG.30.1_1","Wuleswali",NA
"Afghanistan","Sari Pul","AFG.30_1","Kohistanat","AFG.30.2_1","Wuleswali",NA
"Afghanistan","Sari Pul","AFG.30_1","Sangcharak","AFG.30.3_1","Wuleswali",NA
"Afghanistan","Sari Pul","AFG.30_1","Sar-i-Pul City","AFG.30.4_1","Wuleswali","Sari Pul"
"Afghanistan","Sari Pul","AFG.30_1","Sayyad","AFG.30.5_1","Wuleswali",NA
"Afghanistan","Sari Pul","AFG.30_1","Sozma Qala","AFG.30.6_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Bangi","AFG.31.1_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Chah Ab","AFG.31.2_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Chal","AFG.31.3_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Darqad","AFG.31.4_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Farkhar","AFG.31.5_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Ishkamish","AFG.31.6_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Kalafgan","AFG.31.7_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Khwaja Ghar","AFG.31.8_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Rustaq","AFG.31.9_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Taluqan","AFG.31.10_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Warsaj","AFG.31.11_1","Wuleswali",NA
"Afghanistan","Takhar","AFG.31_1","Yangi Qala","AFG.31.12_1","Wuleswali",NA
"Afghanistan","Uruzgan","AFG.32_1","Chora","AFG.32.1_1","Wuleswali",NA
"Afghanistan","Uruzgan","AFG.32_1","Dihrawud","AFG.32.2_1","Wuleswali",NA
"Afghanistan","Uruzgan","AFG.32_1","Khas Uruzgan","AFG.32.3_1","Wuleswali",NA
"Afghanistan","Uruzgan","AFG.32_1","Nesh","AFG.32.4_1","Wuleswali",NA
"Afghanistan","Uruzgan","AFG.32_1","Shahidi Hasas","AFG.32.5_1","Wuleswali","Shahidi Hassas"
"Afghanistan","Uruzgan","AFG.32_1","Tirin Kot","AFG.32.6_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Chak","AFG.33.1_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Daymirdad","AFG.33.2_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Hisa-i-Awali Bihsud","AFG.33.3_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Jalrez","AFG.33.4_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Markazi Bihsud","AFG.33.5_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Maydan Shahr","AFG.33.6_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Nirkh","AFG.33.7_1","Wuleswali",NA
"Afghanistan","Wardak","AFG.33_1","Sayid Abad","AFG.33.8_1","Wuleswali","Saydabad"
"Afghanistan","Zabul","AFG.34_1","Arghandab","AFG.34.1_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Atghar","AFG.34.2_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Daychopan","AFG.34.3_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Mizan","AFG.34.4_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Qalat","AFG.34.5_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Shahjoy","AFG.34.6_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Shamul zayi","AFG.34.7_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Shinkay","AFG.34.8_1","Wuleswali",NA
"Afghanistan","Zabul","AFG.34_1","Tarnak Wa Jaldak","AFG.34.9_1","Wuleswali",NA
"Djibouti","Ali Sabieh","DJI.1_1","Ali Sabieh","DJI.1.1_1","District",NA
"Djibouti","Dikhil","DJI.2_1","As Eyla","DJI.2.1_1","District",NA
"Djibouti","Dikhil","DJI.2_1","Dikhil","DJI.2.2_1","District",NA
"Djibouti","Dikhil","DJI.2_1","Yoboki","DJI.2.3_1","District",NA
"Djibouti","Djibouti","DJI.3_1","Djibouti","DJI.3.1_1","District",NA
"Djibouti","Obock","DJI.4_1","Alaili Dadda","DJI.4.1_1","District",NA
"Djibouti","Obock","DJI.4_1","Obock","DJI.4.2_1","District",NA
"Djibouti","Tadjourah","DJI.5_1","Balha","DJI.5.1_1","District",NA
"Djibouti","Tadjourah","DJI.5_1","Dorra","DJI.5.2_1","District",NA
"Djibouti","Tadjourah","DJI.5_1","Randa","DJI.5.3_1","District",NA
"Djibouti","Tadjourah","DJI.5_1","Tadjourah","DJI.5.4_1","District",NA
"Ethiopia","Addis Abeba","ETH.1_1","Addis Abeba","ETH.1.1_1","Zone"," "
"Ethiopia","Afar","ETH.2_1","Afar Zone 1","ETH.2.1_1","Zone"," "
"Ethiopia","Afar","ETH.2_1","Afar Zone 2","ETH.2.2_1","Zone"," "
"Ethiopia","Afar","ETH.2_1","Afar Zone 3","ETH.2.3_1","Zone"," "
"Ethiopia","Afar","ETH.2_1","Afar Zone 4","ETH.2.4_1","Zone"," "
"Ethiopia","Afar","ETH.2_1","Afar Zone 5","ETH.2.5_1","Zone"," "
"Ethiopia","Amhara","ETH.3_1","Agew Awi","ETH.3.1_1","Zone"," "
"Ethiopia","Amhara","ETH.3_1","Argoba","ETH.3.2_1","Special Woreda"," "
"Ethiopia","Amhara","ETH.3_1","Bahir Dar Special Zone","ETH.3.3_1","Zone"," "
"Ethiopia","Amhara","ETH.3_1","Debub Gondar","ETH.3.4_1","Zone","South Gondar"
"Ethiopia","Amhara","ETH.3_1","Debub Wollo","ETH.3.5_1","Zone","South Wollo"
"Ethiopia","Amhara","ETH.3_1","Mirab Gojjam","ETH.3.6_1","Zone","West Gojjam"
"Ethiopia","Amhara","ETH.3_1","Misraq Gojjam","ETH.3.7_1","Zone","East Gojjam"
"Ethiopia","Amhara","ETH.3_1","North Shewa","ETH.3.8_1","Zone","Semen Shewa"
"Ethiopia","Amhara","ETH.3_1","Oromia","ETH.3.9_1","Zone"," "
"Ethiopia","Amhara","ETH.3_1","Semen Gondar","ETH.3.10_1","Zone","North Gondar"
"Ethiopia","Amhara","ETH.3_1","Semen Wello","ETH.3.11_1","Zone","North Wollo"
"Ethiopia","Amhara","ETH.3_1","Wag Himra","ETH.3.12_1","Zone"," "
"Ethiopia","Benshangul-Gumaz","ETH.4_1","Asosa","ETH.4.1_1","Zone"," "
"Ethiopia","Benshangul-Gumaz","ETH.4_1","Kemashi","ETH.4.2_1","Zone"," "
"Ethiopia","Benshangul-Gumaz","ETH.4_1","Metekel","ETH.4.3_1","Zone"," "
"Ethiopia","Dire Dawa","ETH.5_1","Dire Dawa","ETH.5.1_1","Zone"," "
"Ethiopia","Gambela Peoples","ETH.6_1","Agnuak","ETH.6.1_1","Zone"," "
"Ethiopia","Gambela Peoples","ETH.6_1","Majang","ETH.6.2_1","Zone"," "
"Ethiopia","Gambela Peoples","ETH.6_1","Nuer","ETH.6.3_1","Zone"," "
"Ethiopia","Harari People","ETH.7_1","Hareri","ETH.7.1_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Arsi","ETH.8.1_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Bale","ETH.8.2_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Borena","ETH.8.3_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Debub Mirab Shewa","ETH.8.4_1","Zone","South West Shewa"
"Ethiopia","Oromia","ETH.8_1","Guji","ETH.8.5_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Horo Guduru","ETH.8.6_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Ilubabor","ETH.8.7_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Jimma","ETH.8.8_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Kelem Wellega","ETH.8.9_1","Zone"," "
"Ethiopia","Oromia","ETH.8_1","Mirab Arsi","ETH.8.10_1","Zone","West Arsi"
"Ethiopia","Oromia","ETH.8_1","Mirab Hararghe","ETH.8.11_1","Zone","West Harerge"
"Ethiopia","Oromia","ETH.8_1","Mirab Shewa","ETH.8.12_1","Zone","West Shewa"
"Ethiopia","Oromia","ETH.8_1","Mirab Welega","ETH.8.13_1","Zone","West Wellega"
"Ethiopia","Oromia","ETH.8_1","Misraq Harerge","ETH.8.14_1","Zone","East Harerge"
"Ethiopia","Oromia","ETH.8_1","Misraq Shewa","ETH.8.15_1","Zone","East Shewa"
"Ethiopia","Oromia","ETH.8_1","Misraq Wellega","ETH.8.16_1","Zone","East Wellega"
"Ethiopia","Oromia","ETH.8_1","North Shewa","ETH.8.17_1","Zone","Semen Shewa"
"Ethiopia","Somali","ETH.9_1","Afder","ETH.9.1_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Doolo","ETH.9.2_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Fafan","ETH.9.3_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Jarar","ETH.9.4_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Korahe","ETH.9.5_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Liben","ETH.9.6_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Nogob","ETH.9.7_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Shabelle","ETH.9.8_1","Zone"," "
"Ethiopia","Somali","ETH.9_1","Siti","ETH.9.9_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Alaba","ETH.10.1_1","Special Woreda"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Alle","ETH.10.2_1","Special Woreda","Segen Peoples"
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Amaro","ETH.10.3_1","Special Woreda","Segen Peoples"
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Basketo","ETH.10.4_1","Special Woreda"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Bench Maji","ETH.10.5_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Burji","ETH.10.6_1","Special Woreda","Segen Peoples"
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Dawro","ETH.10.7_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Debub Omo","ETH.10.8_1","Zone","South Omo"
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Derashe","ETH.10.9_1","Special Woreda","Segen Peoples"
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Gamo Gofa","ETH.10.10_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Gedeo","ETH.10.11_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Gurage","ETH.10.12_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Hadiya","ETH.10.13_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Keffa","ETH.10.14_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Kembata Tembaro","ETH.10.15_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Konso","ETH.10.16_1","Special Woreda","Segen Peoples"
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Konta","ETH.10.17_1","Special Woreda"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Sheka","ETH.10.18_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Sidama","ETH.10.19_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Silti","ETH.10.20_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Wolayita","ETH.10.21_1","Zone"," "
"Ethiopia","Southern Nations, Nationalities and Peoples","ETH.10_1","Yem","ETH.10.22_1","Special Woreda"," "
"Ethiopia","Tigray","ETH.11_1","Debubawi","ETH.11.1_1","Zone","Southern"
"Ethiopia","Tigray","ETH.11_1","Mehakelegnaw","ETH.11.2_1","Zone","Central"
"Ethiopia","Tigray","ETH.11_1","Mi'irabawi","ETH.11.3_1","Zone","Western"
"Ethiopia","Tigray","ETH.11_1","Misraqawi","ETH.11.4_1","Zone","Eastern "
"Ethiopia","Tigray","ETH.11_1","Semien Mi'irabaw","ETH.11.5_1","Zone","North Western"
"India","Andaman and Nicobar","IND.1_1","Nicobar Islands","IND.1.1_1","District",NA
"India","Andaman and Nicobar","IND.1_1","North and Middle Andaman","IND.1.2_1","District",NA
"India","Andaman and Nicobar","IND.1_1","South Andaman","IND.1.3_1","District",NA
"India","Andhra Pradesh","IND.2_1","Anantapur","IND.2.1_1","District","Anantpur, Ananthapur"
"India","Andhra Pradesh","IND.2_1","Chittoor","IND.2.2_1","District","Chitoor|Chittor"
"India","Andhra Pradesh","IND.2_1","East Godavari","IND.2.3_1","District",NA
"India","Andhra Pradesh","IND.2_1","Guntur","IND.2.4_1","District",NA
"India","Andhra Pradesh","IND.2_1","Krishna","IND.2.5_1","District","Kistna"
"India","Andhra Pradesh","IND.2_1","Kurnool","IND.2.6_1","District",NA
"India","Andhra Pradesh","IND.2_1","Nellore","IND.2.7_1","District",NA
"India","Andhra Pradesh","IND.2_1","Prakasam","IND.2.8_1","District",NA
"India","Andhra Pradesh","IND.2_1","Srikakulam","IND.2.9_1","District","Srikakulum"
"India","Andhra Pradesh","IND.2_1","Visakhapatnam","IND.2.10_1","District","Fisakapatnam|Vizagapatam|Visakhapatnam"
"India","Andhra Pradesh","IND.2_1","Vizianagaram","IND.2.11_1","District","Vizianagram"
"India","Andhra Pradesh","IND.2_1","West Godavari","IND.2.12_1","District",NA
"India","Andhra Pradesh","IND.2_1","Y.S.R.","IND.2.13_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Anjaw","IND.3.1_1","District","Lohit Frontier Division"
"India","Arunachal Pradesh","IND.3_1","Changlang","IND.3.2_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Dibang Valley","IND.3.3_1","District",NA
"India","Arunachal Pradesh","IND.3_1","East Kameng","IND.3.4_1","District",NA
"India","Arunachal Pradesh","IND.3_1","East Siang","IND.3.5_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Kurung Kumey","IND.3.6_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Lohit","IND.3.7_1","District","Lohit Frontier Division"
"India","Arunachal Pradesh","IND.3_1","Longding","IND.3.8_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Lower Dibang Valley","IND.3.9_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Lower Subansiri","IND.3.10_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Namsai","IND.3.11_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Papum Pare","IND.3.12_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Tawang","IND.3.13_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Tirap","IND.3.14_1","District","Tirap Frontier Tract"
"India","Arunachal Pradesh","IND.3_1","Upper Siang","IND.3.15_1","District",NA
"India","Arunachal Pradesh","IND.3_1","Upper Subansiri","IND.3.16_1","District",NA
"India","Arunachal Pradesh","IND.3_1","West Kameng","IND.3.17_1","District",NA
"India","Arunachal Pradesh","IND.3_1","West Siang","IND.3.18_1","District",NA
"India","Assam","IND.4_1","Baksa","IND.4.1_1","District","Kampur|Ramrup"
"India","Assam","IND.4_1","Barpeta","IND.4.2_1","District",NA
"India","Assam","IND.4_1","Bongaigaon","IND.4.3_1","District",NA
"India","Assam","IND.4_1","Cachar","IND.4.4_1","District",NA
"India","Assam","IND.4_1","Chirang","IND.4.5_1","District",NA
"India","Assam","IND.4_1","Darrang","IND.4.6_1","District",NA
"India","Assam","IND.4_1","Dhemaji","IND.4.7_1","District",NA
"India","Assam","IND.4_1","Dhubri","IND.4.8_1","District",NA
"India","Assam","IND.4_1","Dibrugarh","IND.4.9_1","District",NA
"India","Assam","IND.4_1","Dima Hasao","IND.4.10_1","District",NA
"India","Assam","IND.4_1","Goalpara","IND.4.11_1","District",NA
"India","Assam","IND.4_1","Golaghat","IND.4.12_1","District",NA
"India","Assam","IND.4_1","Hailakandi","IND.4.13_1","District",NA
"India","Assam","IND.4_1","Jorhat","IND.4.14_1","District",NA
"India","Assam","IND.4_1","Kamrup","IND.4.16_1","District","Kampur, Ramrup"
"India","Assam","IND.4_1","Kamrup Metropolitan","IND.4.15_1","District","Kampur, Ramrup"
"India","Assam","IND.4_1","Karbi Anglong","IND.4.17_1","District","Mikir Hills , Korbi Anglong"
"India","Assam","IND.4_1","Karimganj","IND.4.18_1","District",NA
"India","Assam","IND.4_1","Kokrajhar","IND.4.19_1","District",NA
"India","Assam","IND.4_1","Lakhimpur","IND.4.20_1","District","North Lakhimpur, Lakhmipur, Lakimpur"
"India","Assam","IND.4_1","Morigaon","IND.4.21_1","District",NA
"India","Assam","IND.4_1","Nagaon","IND.4.22_1","District","Nowgong"
"India","Assam","IND.4_1","Nalbari","IND.4.23_1","District",NA
"India","Assam","IND.4_1","Sivasagar","IND.4.24_1","District","Sivasagar"
"India","Assam","IND.4_1","Sonitpur","IND.4.25_1","District","Sontipur"
"India","Assam","IND.4_1","Tinsukia","IND.4.26_1","District",NA
"India","Assam","IND.4_1","Udalguri","IND.4.27_1","District",NA
"India","Bihar","IND.5_1","Araria","IND.5.1_1","District",NA
"India","Bihar","IND.5_1","Arwal","IND.5.2_1","District",NA
"India","Bihar","IND.5_1","Aurangabad","IND.5.3_1","District",NA
"India","Bihar","IND.5_1","Banka","IND.5.4_1","District",NA
"India","Bihar","IND.5_1","Begusarai","IND.5.5_1","District",NA
"India","Bihar","IND.5_1","Bhagalpur","IND.5.6_1","District","Bhagaipur"
"India","Bihar","IND.5_1","Bhojpur","IND.5.7_1","District",NA
"India","Bihar","IND.5_1","Buxar","IND.5.8_1","District",NA
"India","Bihar","IND.5_1","Darbhanga","IND.5.9_1","District",NA
"India","Bihar","IND.5_1","Gaya","IND.5.10_1","District",NA
"India","Bihar","IND.5_1","Gopalganj","IND.5.11_1","District",NA
"India","Bihar","IND.5_1","Jamui","IND.5.12_1","District","Zamui"
"India","Bihar","IND.5_1","Jehanabad","IND.5.13_1","District",NA
"India","Bihar","IND.5_1","Kaimur","IND.5.14_1","District","Kaimur"
"India","Bihar","IND.5_1","Katihar","IND.5.15_1","District","Kathihar"
"India","Bihar","IND.5_1","Khagaria","IND.5.16_1","District",NA
"India","Bihar","IND.5_1","Kishanganj","IND.5.17_1","District",NA
"India","Bihar","IND.5_1","Lakhisarai","IND.5.18_1","District",NA
"India","Bihar","IND.5_1","Madhepura","IND.5.19_1","District","Madhipura"
"India","Bihar","IND.5_1","Madhubani","IND.5.20_1","District",NA
"India","Bihar","IND.5_1","Munger","IND.5.21_1","District","Monghyr"
"India","Bihar","IND.5_1","Muzaffarpur","IND.5.22_1","District","Muzafarpur"
"India","Bihar","IND.5_1","Nalanda","IND.5.23_1","District",NA
"India","Bihar","IND.5_1","Nawada","IND.5.24_1","District","Nawadah"
"India","Bihar","IND.5_1","Pashchim Champaran","IND.5.25_1","District","West Champaran, Paschimi Champaran, Paschim-Champaram"
"India","Bihar","IND.5_1","Patna","IND.5.26_1","District",NA
"India","Bihar","IND.5_1","Purba Champaran","IND.5.27_1","District","East Champaran, Purbi Champaran, Purba Champaram"
"India","Bihar","IND.5_1","Purnia","IND.5.28_1","District","Purnea"
"India","Bihar","IND.5_1","Rohtas","IND.5.29_1","District",NA
"India","Bihar","IND.5_1","Saharsa","IND.5.30_1","District",NA
"India","Bihar","IND.5_1","Samastipur","IND.5.31_1","District",NA
"India","Bihar","IND.5_1","Saran","IND.5.32_1","District",NA
"India","Bihar","IND.5_1","Sheikhpura","IND.5.33_1","District",NA
"India","Bihar","IND.5_1","Sheohar","IND.5.34_1","District",NA
"India","Bihar","IND.5_1","Sitamarhi","IND.5.35_1","District",NA
"India","Bihar","IND.5_1","Siwan","IND.5.36_1","District","Sivan"
"India","Bihar","IND.5_1","Supaul","IND.5.37_1","District",NA
"India","Bihar","IND.5_1","Vaishali","IND.5.38_1","District",NA
"India","Chandigarh","IND.6_1","Chandigarh","IND.6.1_1","District",NA
"India","Chhattisgarh","IND.7_1","Balod","IND.7.2_1","District",NA
"India","Chhattisgarh","IND.7_1","Baloda Bazar","IND.7.1_1","District",NA
"India","Chhattisgarh","IND.7_1","Balrampur","IND.7.3_1","District",NA
"India","Chhattisgarh","IND.7_1","Bastar","IND.7.4_1","District","Baster"
"India","Chhattisgarh","IND.7_1","Bemetara","IND.7.5_1","District",NA
"India","Chhattisgarh","IND.7_1","Bijapur","IND.7.6_1","District",NA
"India","Chhattisgarh","IND.7_1","Bilaspur","IND.7.7_1","District",NA
"India","Chhattisgarh","IND.7_1","Dantewada","IND.7.8_1","District",NA
"India","Chhattisgarh","IND.7_1","Dhamtari","IND.7.9_1","District",NA
"India","Chhattisgarh","IND.7_1","Durg","IND.7.10_1","District",NA
"India","Chhattisgarh","IND.7_1","Gariaband","IND.7.11_1","District",NA
"India","Chhattisgarh","IND.7_1","Janjgir-Champa","IND.7.12_1","District","Janjgir"
"India","Chhattisgarh","IND.7_1","Jashpur","IND.7.13_1","District",NA
"India","Chhattisgarh","IND.7_1","Kabeerdham","IND.7.14_1","District","Kabirdham|Kabeerdham"
"India","Chhattisgarh","IND.7_1","Kondagaon","IND.7.15_1","District",NA
"India","Chhattisgarh","IND.7_1","Korba","IND.7.16_1","District",NA
"India","Chhattisgarh","IND.7_1","Koriya","IND.7.17_1","District",NA
"India","Chhattisgarh","IND.7_1","Mahasamund","IND.7.18_1","District",NA
"India","Chhattisgarh","IND.7_1","Mungeli","IND.7.19_1","District",NA
"India","Chhattisgarh","IND.7_1","Narayanpur","IND.7.20_1","District",NA
"India","Chhattisgarh","IND.7_1","Raigarh","IND.7.21_1","District",NA
"India","Chhattisgarh","IND.7_1","Raipur","IND.7.22_1","District",NA
"India","Chhattisgarh","IND.7_1","Rajnandgaon","IND.7.23_1","District",NA
"India","Chhattisgarh","IND.7_1","Sukma","IND.7.24_1","District",NA
"India","Chhattisgarh","IND.7_1","Surajpur","IND.7.25_1","District",NA
"India","Chhattisgarh","IND.7_1","Surguja","IND.7.26_1","District",NA
"India","Chhattisgarh","IND.7_1","Uttar Bastar Kanker","IND.7.27_1","District",NA
"India","Dadra and Nagar Haveli","IND.8_1","Dadra and Nagar Haveli","IND.8.1_1","District",NA
"India","Daman and Diu","IND.9_1","Daman","IND.9.1_1","District",NA
"India","Daman and Diu","IND.9_1","Diu","IND.9.2_1","District",NA
"India","Goa","IND.10_1","North Goa","IND.10.1_1","District",NA
"India","Goa","IND.10_1","South Goa","IND.10.2_1","District",NA
"India","Gujarat","IND.11_1","Ahmadabad","IND.11.1_1","District",NA
"India","Gujarat","IND.11_1","Amreli","IND.11.2_1","District","Amereli"
"India","Gujarat","IND.11_1","Anand","IND.11.3_1","District",NA
"India","Gujarat","IND.11_1","Aravalli","IND.11.4_1","District",NA
"India","Gujarat","IND.11_1","Banas Kantha","IND.11.5_1","District","Banaskantha, Palanpur"
"India","Gujarat","IND.11_1","Bharuch","IND.11.6_1","District",NA
"India","Gujarat","IND.11_1","Bhavnagar","IND.11.7_1","District","Bhaunagar"
"India","Gujarat","IND.11_1","Botad","IND.11.8_1","District",NA
"India","Gujarat","IND.11_1","Chhota Udaipur","IND.11.9_1","District",NA
"India","Gujarat","IND.11_1","Dahod","IND.11.10_1","District","Dohad"
"India","Gujarat","IND.11_1","Devbhumi Dwarka","IND.11.11_1","District",NA
"India","Gujarat","IND.11_1","Gandhinagar","IND.11.12_1","District",NA
"India","Gujarat","IND.11_1","Gir Somnath","IND.11.13_1","District",NA
"India","Gujarat","IND.11_1","Jamnagar","IND.11.14_1","District",NA
"India","Gujarat","IND.11_1","Junagadh","IND.11.15_1","District",NA
"India","Gujarat","IND.11_1","Kachchh","IND.11.16_1","District","Kutch"
"India","Gujarat","IND.11_1","Kheda","IND.11.17_1","District","Kaira"
"India","Gujarat","IND.11_1","Mahesana","IND.11.18_1","District","Mehasana, Mehsana"
"India","Gujarat","IND.11_1","Mahisagar","IND.11.19_1","District",NA
"India","Gujarat","IND.11_1","Morbi","IND.11.20_1","District",NA
"India","Gujarat","IND.11_1","Narmada","IND.11.21_1","District",NA
"India","Gujarat","IND.11_1","Navsari","IND.11.22_1","District",NA
"India","Gujarat","IND.11_1","Panch Mahals","IND.11.23_1","District","Godhra, Panchmahal"
"India","Gujarat","IND.11_1","Patan","IND.11.24_1","District",NA
"India","Gujarat","IND.11_1","Porbandar","IND.11.25_1","District",NA
"India","Gujarat","IND.11_1","Rajkot","IND.11.26_1","District",NA
"India","Gujarat","IND.11_1","Sabar Kantha","IND.11.27_1","District","Sabarkantha, Himatnagar"
"India","Gujarat","IND.11_1","Surat","IND.11.28_1","District",NA
"India","Gujarat","IND.11_1","Surendranagar","IND.11.29_1","District",NA
"India","Gujarat","IND.11_1","Tapi","IND.11.30_1","District",NA
"India","Gujarat","IND.11_1","The Dangs","IND.11.31_1","District","Dangs"
"India","Gujarat","IND.11_1","Vadodara","IND.11.32_1","District","Baroda"
"India","Gujarat","IND.11_1","Valsad","IND.11.33_1","District","Bulsar|Walsad"
"India","Haryana","IND.12_1","Ambala","IND.12.1_1","District",NA
"India","Haryana","IND.12_1","Bhiwani","IND.12.2_1","District",NA
"India","Haryana","IND.12_1","Faridabad","IND.12.3_1","District",NA
"India","Haryana","IND.12_1","Fatehabad","IND.12.4_1","District",NA
"India","Haryana","IND.12_1","Gurgaon","IND.12.5_1","District",NA
"India","Haryana","IND.12_1","Hisar","IND.12.6_1","District",NA
"India","Haryana","IND.12_1","Jhajjar","IND.12.7_1","District",NA
"India","Haryana","IND.12_1","Jind","IND.12.8_1","District",NA
"India","Haryana","IND.12_1","Kaithal","IND.12.9_1","District",NA
"India","Haryana","IND.12_1","Karnal","IND.12.10_1","District",NA
"India","Haryana","IND.12_1","Kurukshetra","IND.12.11_1","District",NA
"India","Haryana","IND.12_1","Mahendragarh","IND.12.12_1","District","Mahendergarh, Mahendragarth, Mohindargarh, Mohindergarh"
"India","Haryana","IND.12_1","Mewat","IND.12.13_1","District",NA
"India","Haryana","IND.12_1","Palwal","IND.12.14_1","District",NA
"India","Haryana","IND.12_1","Panchkula","IND.12.15_1","District",NA
"India","Haryana","IND.12_1","Panipat","IND.12.16_1","District",NA
"India","Haryana","IND.12_1","Rewari","IND.12.17_1","District",NA
"India","Haryana","IND.12_1","Rohtak","IND.12.18_1","District",NA
"India","Haryana","IND.12_1","Sirsa","IND.12.19_1","District","Sirasa"
"India","Haryana","IND.12_1","Sonipat","IND.12.20_1","District","Sonipat"
"India","Haryana","IND.12_1","Yamunanagar","IND.12.21_1","District",NA
"India","Himachal Pradesh","IND.13_1","Bilaspur","IND.13.1_1","District",NA
"India","Himachal Pradesh","IND.13_1","Chamba","IND.13.2_1","District",NA
"India","Himachal Pradesh","IND.13_1","Hamirpur","IND.13.3_1","District",NA
"India","Himachal Pradesh","IND.13_1","Kangra","IND.13.4_1","District",NA
