"daymonth_id","rainfall","day","time_series_id"
"01-01",0,1999-01-01,46
"01-02",1.20235825,1999-01-02,46
"01-03",0.005478,1999-01-03,46
"01-04",0.06141985,1999-01-04,46
"01-05",0.5963246,1999-01-05,46
"01-06",0.3968908,1999-01-06,46
"01-07",0.85172405,1999-01-07,46
"01-08",0.82727105,1999-01-08,46
"01-09",0.1758477,1999-01-09,46
"01-10",0.54827025,1999-01-10,46
"01-11",0.4463699,1999-01-11,46
"01-12",0.1141443,1999-01-12,46
"01-13",0,1999-01-13,46
"01-14",0,1999-01-14,46
"01-15",0,1999-01-15,46
"01-16",0,1999-01-16,46
"01-17",0.12525695,1999-01-17,46
"01-18",0.0005743,1999-01-18,46
"01-19",1.6758492,1999-01-19,46
"01-20",0.20516235,1999-01-20,46
"01-21",0.0086677,1999-01-21,46
"01-22",0,1999-01-22,46
"01-23",0.01570505,1999-01-23,46
"01-24",0,1999-01-24,46
"01-25",0.040178,1999-01-25,46
"01-26",0,1999-01-26,46
"01-27",0.19295165,1999-01-27,46
"01-28",0.10632515,1999-01-28,46
"01-29",0,1999-01-29,46
"01-30",0,1999-01-30,46
"01-31",0,1999-01-31,46
"02-01",0,1999-02-01,46
"02-02",0.02120815,1999-02-02,46
"02-03",0,1999-02-03,46
"02-04",0.4308441,1999-02-04,46
"02-05",0.14519285,1999-02-05,46
"02-06",0.48194245,1999-02-06,46
"02-07",0.10277405,1999-02-07,46
"02-08",0,1999-02-08,46
"02-09",0.1750386,1999-02-09,46
"02-10",0.59274005,1999-02-10,46
"02-11",0.0160872,1999-02-11,46
"02-12",0,1999-02-12,46
"02-13",0,1999-02-13,46
"02-14",0.07606455,1999-02-14,46
"02-15",1.350401,1999-02-15,46
"02-16",0.8387404,1999-02-16,46
"02-17",0,1999-02-17,46
"02-18",0,1999-02-18,46
"02-19",0.05274545,1999-02-19,46
"02-20",0,1999-02-20,46
"02-21",0.5345511,1999-02-21,46
"02-22",0.05812935,1999-02-22,46
"02-23",0.44884055,1999-02-23,46
"02-24",0.20933755,1999-02-24,46
"02-25",0.24620415,1999-02-25,46
"02-26",0,1999-02-26,46
"02-27",0,1999-02-27,46
"02-28",0,1999-02-28,46
"02-29",0,1999-03-01,46
"03-01",0,1999-03-02,46
"03-02",0,1999-03-03,46
"03-03",0.0724614,1999-03-04,46
"03-04",0.0991932,1999-03-05,46
"03-05",0.31134005,1999-03-06,46
"03-06",0.422029,1999-03-07,46
"03-07",0.02055415,1999-03-08,46
"03-08",0.00254345,1999-03-09,46
"03-09",0.10610005,1999-03-10,46
"03-10",0,1999-03-11,46
"03-11",0,1999-03-12,46
"03-12",0,1999-03-13,46
"03-13",0,1999-03-14,46
"03-14",0,1999-03-15,46
"03-15",0,1999-03-16,46
"03-16",0,1999-03-17,46
"03-17",0,1999-03-18,46
"03-18",0,1999-03-19,46
"03-19",0,1999-03-20,46
"03-20",0.0038928,1999-03-21,46
"03-21",0.00280425,1999-03-22,46
"03-22",0.158218,1999-03-23,46
"03-23",0.0076627,1999-03-24,46
"03-24",0.03581395,1999-03-25,46
"03-25",0.05203925,1999-03-26,46
"03-26",0,1999-03-27,46
"03-27",0,1999-03-28,46
"03-28",0,1999-03-29,46
"03-29",0.01704955,1999-03-30,46
"03-30",0.06192835,1999-03-31,46
"03-31",0.00837485,1999-04-01,46
"04-01",0,1999-04-02,46
"04-02",0,1999-04-03,46
"04-03",0,1999-04-04,46
"04-04",9.2e-05,1999-04-05,46
"04-05",9.2e-05,1999-04-06,46
"04-06",0,1999-04-07,46
"04-07",0,1999-04-08,46
"04-08",0,1999-04-09,46
"04-09",0,1999-04-10,46
"04-10",0,1999-04-11,46
"04-11",0,1999-04-12,46
"04-12",0,1999-04-13,46
"04-13",0.0460296,1999-04-14,46
"04-14",0.02193195,1999-04-15,46
"04-15",0.0036918,1999-04-16,46
"04-16",0,1999-04-17,46
"04-17",0,1999-04-18,46
"04-18",0.01410695,1999-04-19,46
"04-19",0.2295901,1999-04-20,46
"04-20",0.3225591,1999-04-21,46
"04-21",0.34379505,1999-04-22,46
"04-22",0.2412011,1999-04-23,46
"04-23",0,1999-04-24,46
"04-24",0.0962033,1999-04-25,46
"04-25",0.0962033,1999-04-26,46
"04-26",0,1999-04-27,46
"04-27",0,1999-04-28,46
"04-28",0,1999-04-29,46
"04-29",0.0697236,1999-04-30,46
"04-30",0.0697236,1999-05-01,46
"05-01",0,1999-05-02,46
"05-02",0,1999-05-03,46
"05-03",0.0160375,1999-05-04,46
"05-04",0.0307231,1999-05-05,46
"05-05",0,1999-05-06,46
"05-06",0.1170333,1999-05-07,46
"05-07",0.02823355,1999-05-08,46
"05-08",0,1999-05-09,46
"05-09",0.00075405,1999-05-10,46
"05-10",0.00075405,1999-05-11,46
"05-11",0,1999-05-12,46
"05-12",0.0368192,1999-05-13,46
"05-13",0,1999-05-14,46
"05-14",0,1999-05-15,46
"05-15",0,1999-05-16,46
"05-16",0,1999-05-17,46
"05-17",0,1999-05-18,46
"05-18",0,1999-05-19,46
"05-19",0,1999-05-20,46
"05-20",0.1474286,1999-05-21,46
"05-21",0.9913763,1999-05-22,46
"05-22",1.74396065,1999-05-23,46
"05-23",0,1999-05-24,46
"05-24",0,1999-05-25,46
"05-25",0.00088755,1999-05-26,46
"05-26",0,1999-05-27,46
"05-27",0,1999-05-28,46
"05-28",0,1999-05-29,46
"05-29",0,1999-05-30,46
"05-30",0,1999-05-31,46
"05-31",0.0001016,1999-06-01,46
"06-01",0,1999-06-02,46
"06-02",0.6619196,1999-06-03,46
"06-03",0.0043851,1999-06-04,46
"06-04",2.60679145,1999-06-05,46
"06-05",0.5740382,1999-06-06,46
"06-06",0.24645965,1999-06-07,46
"06-07",1.06879835,1999-06-08,46
"06-08",0,1999-06-09,46
"06-09",0.07919995,1999-06-10,46
"06-10",0.1495822,1999-06-11,46
"06-11",0,1999-06-12,46
"06-12",0,1999-06-13,46
"06-13",0,1999-06-14,46
"06-14",0.1079836,1999-06-15,46
"06-15",0.1079836,1999-06-16,46
"06-16",0,1999-06-17,46
"06-17",0,1999-06-18,46
"06-18",0,1999-06-19,46
"06-19",0,1999-06-20,46
"06-20",1.85243645,1999-06-21,46
"06-21",0.964673,1999-06-22,46
"06-22",0.1100243,1999-06-23,46
"06-23",0,1999-06-24,46
"06-24",0,1999-06-25,46
"06-25",0,1999-06-26,46
"06-26",0,1999-06-27,46
"06-27",0,1999-06-28,46
"06-28",0.0015194,1999-06-29,46
"06-29",0.8143294,1999-06-30,46
"06-30",0.4260378,1999-07-01,46
"07-01",0.13547735,1999-07-02,46
"07-02",1.88527125,1999-07-03,46
"07-03",4.0606696,1999-07-04,46
"07-04",0.19435885,1999-07-05,46
"07-05",0,1999-07-06,46
"07-06",0,1999-07-07,46
"07-07",0,1999-07-08,46
"07-08",0,1999-07-09,46
"07-09",0,1999-07-10,46
"07-10",0,1999-07-11,46
"07-11",0.13040995,1999-07-12,46
"07-12",1.3739925,1999-07-13,46
"07-13",2.61770755,1999-07-14,46
"07-14",4.78262565,1999-07-15,46
"07-15",5.5103356,1999-07-16,46
"07-16",1.17758035,1999-07-17,46
"07-17",0.0610402,1999-07-18,46
"07-18",4.15945515,1999-07-19,46
"07-19",0.80221645,1999-07-20,46
"07-20",1.59591875,1999-07-21,46
"07-21",2.48378595,1999-07-22,46
"07-22",6.1135536,1999-07-23,46
"07-23",7.36725865,1999-07-24,46
"07-24",0,1999-07-25,46
"07-25",0,1999-07-26,46
"07-26",0,1999-07-27,46
"07-27",0.0076875,1999-07-28,46
"07-28",0.1072856,1999-07-29,46
"07-29",0.19439735,1999-07-30,46
"07-30",1.9107584,1999-07-31,46
"07-31",1.27681655,1999-08-01,46
"08-01",2.73595715,1999-08-02,46
"08-02",0.09623765,1999-08-03,46
"08-03",9.3e-06,1999-08-04,46
"08-04",0.14420525,1999-08-05,46
"08-05",0.3767214,1999-08-06,46
"08-06",0.23944605,1999-08-07,46
"08-07",0.01287505,1999-08-08,46
"08-08",0,1999-08-09,46
"08-09",0.4360729,1999-08-10,46
"08-10",1.979765,1999-08-11,46
"08-11",0.11204815,1999-08-12,46
"08-12",0.38028555,1999-08-13,46
"08-13",6.7539984,1999-08-14,46
"08-14",0.1207012,1999-08-15,46
"08-15",0.02064315,1999-08-16,46
"08-16",0.0092289,1999-08-17,46
"08-17",0.36894635,1999-08-18,46
"08-18",0.0040294,1999-08-19,46
"08-19",0.0108989,1999-08-20,46
"08-20",0.0006742,1999-08-21,46
"08-21",0.040552,1999-08-22,46
"08-22",0.0619377,1999-08-23,46
"08-23",0.00089055,1999-08-24,46
"08-24",0,1999-08-25,46
"08-25",0.03103965,1999-08-26,46
"08-26",1.38205765,1999-08-27,46
"08-27",0.8899174,1999-08-28,46
"08-28",0.09451475,1999-08-29,46
"08-29",0.0241015,1999-08-30,46
"08-30",0,1999-08-31,46
"08-31",0.00029145,1999-09-01,46
"09-01",0,1999-09-02,46
"09-02",0,1999-09-03,46
"09-03",0,1999-09-04,46
"09-04",0.02897085,1999-09-05,46
"09-05",0,1999-09-06,46
"09-06",0.0281849,1999-09-07,46
"09-07",0,1999-09-08,46
"09-08",0,1999-09-09,46
"09-09",0,1999-09-10,46
"09-10",0.5504706,1999-09-11,46
"09-11",0,1999-09-12,46
"09-12",0,1999-09-13,46
"09-13",0,1999-09-14,46
"09-14",0,1999-09-15,46
"09-15",0.07608435,1999-09-16,46
"09-16",0.01832965,1999-09-17,46
"09-17",0,1999-09-18,46
"09-18",0,1999-09-19,46
"09-19",0,1999-09-20,46
"09-20",0,1999-09-21,46
