"daymonth_id","rainfall","day","time_series_id"
"01-01",0,2013-01-01,65
"01-02",0.0006913,2013-01-02,65
"01-03",0.35390755,2013-01-03,65
"01-04",0,2013-01-04,65
"01-05",0.26288565,2013-01-05,65
"01-06",0,2013-01-06,65
"01-07",0.53672095,2013-01-07,65
"01-08",0,2013-01-08,65
"01-09",0,2013-01-09,65
"01-10",0,2013-01-10,65
"01-11",0,2013-01-11,65
"01-12",0.1795328,2013-01-12,65
"01-13",0,2013-01-13,65
"01-14",0,2013-01-14,65
"01-15",0,2013-01-15,65
"01-16",0,2013-01-16,65
"01-17",0,2013-01-17,65
"01-18",0,2013-01-18,65
"01-19",13.62345045,2013-01-19,65
"01-20",0,2013-01-20,65
"01-21",0.2200922,2013-01-21,65
"01-22",0.02596265,2013-01-22,65
"01-23",0,2013-01-23,65
"01-24",0.00111235,2013-01-24,65
"01-25",0.34393975,2013-01-25,65
"01-26",0,2013-01-26,65
"01-27",1.20749255,2013-01-27,65
"01-28",0,2013-01-28,65
"01-29",4.80468295,2013-01-29,65
"01-30",0.21115725,2013-01-30,65
"01-31",1.2931528,2013-01-31,65
"02-01",1.086197,2013-02-01,65
"02-02",0.8186838,2013-02-02,65
"02-03",0,2013-02-03,65
"02-04",0,2013-02-04,65
"02-05",0.9751908,2013-02-05,65
"02-06",0,2013-02-06,65
"02-07",0,2013-02-07,65
"02-08",0.2658527,2013-02-08,65
"02-09",1.62800895,2013-02-09,65
"02-10",0.23751505,2013-02-10,65
"02-11",0,2013-02-11,65
"02-12",0.07669125,2013-02-12,65
"02-13",0.02188025,2013-02-13,65
"02-14",0.46702555,2013-02-14,65
"02-15",0.10731085,2013-02-15,65
"02-16",0,2013-02-16,65
"02-17",0,2013-02-17,65
"02-18",2.1727842,2013-02-18,65
"02-19",0.0229946,2013-02-19,65
"02-20",2.0497518,2013-02-20,65
"02-21",0,2013-02-21,65
"02-22",0,2013-02-22,65
"02-23",0.04866205,2013-02-23,65
"02-24",0.89474565,2013-02-24,65
"02-25",2.23056265,2013-02-25,65
"02-26",0.005018,2013-02-26,65
"02-27",0,2013-02-27,65
"02-28",0,2013-02-28,65
"03-01",0,2013-03-01,65
"03-02",0.4434484,2013-03-02,65
"03-03",0.09948935,2013-03-03,65
"03-04",0,2013-03-04,65
"03-05",0,2013-03-05,65
"03-06",0,2013-03-06,65
"03-07",0,2013-03-07,65
"03-08",0,2013-03-08,65
"03-09",0.5314955,2013-03-09,65
"03-10",0.00314125,2013-03-10,65
"03-11",0.23607025,2013-03-11,65
"03-12",0.046611,2013-03-12,65
"03-13",0,2013-03-13,65
"03-14",0.0261313,2013-03-14,65
"03-15",0.17768175,2013-03-15,65
"03-16",0,2013-03-16,65
"03-17",0,2013-03-17,65
"03-18",0,2013-03-18,65
"03-19",0.01205,2013-03-19,65
"03-20",0,2013-03-20,65
"03-21",1.50465815,2013-03-21,65
"03-22",0.03459465,2013-03-22,65
"03-23",0,2013-03-23,65
"03-24",0,2013-03-24,65
"03-25",1.53387175,2013-03-25,65
"03-26",14.8868697,2013-03-26,65
"03-27",1.8830826,2013-03-27,65
"03-28",0,2013-03-28,65
"03-29",0,2013-03-29,65
"03-30",0,2013-03-30,65
"03-31",0,2013-03-31,65
"04-01",0.01586525,2013-04-01,65
"04-02",0,2013-04-02,65
"04-03",0,2013-04-03,65
"04-04",0.0032064,2013-04-04,65
"04-05",0,2013-04-05,65
"04-06",0.1095335,2013-04-06,65
"04-07",0.9059306,2013-04-07,65
"04-08",0,2013-04-08,65
"04-09",0.0001461,2013-04-09,65
"04-10",0,2013-04-10,65
"04-11",0,2013-04-11,65
"04-12",0,2013-04-12,65
"04-13",0,2013-04-13,65
"04-14",0,2013-04-14,65
"04-15",0,2013-04-15,65
"04-16",0,2013-04-16,65
"04-17",0.0039376,2013-04-17,65
"04-18",0.00309275,2013-04-18,65
"04-19",0,2013-04-19,65
"04-20",0.0065445,2013-04-20,65
"04-21",0.58883305,2013-04-21,65
"04-22",0,2013-04-22,65
"04-23",0.161753,2013-04-23,65
"04-24",0.28977265,2013-04-24,65
"04-25",0,2013-04-25,65
"04-26",0.23485405,2013-04-26,65
"04-27",1.1989043,2013-04-27,65
"04-28",0.01734835,2013-04-28,65
"04-29",0.08376855,2013-04-29,65
"04-30",0.21509665,2013-04-30,65
"05-01",0,2013-05-01,65
"05-02",0,2013-05-02,65
"05-03",0.00878995,2013-05-03,65
"05-04",0,2013-05-04,65
"05-05",0,2013-05-05,65
"05-06",0,2013-05-06,65
"05-07",0,2013-05-07,65
"05-08",0,2013-05-08,65
"05-09",0,2013-05-09,65
"05-10",0,2013-05-10,65
"05-11",0.04710835,2013-05-11,65
"05-12",0,2013-05-12,65
"05-13",0,2013-05-13,65
"05-14",0,2013-05-14,65
"05-15",0,2013-05-15,65
"05-16",0,2013-05-16,65
"05-17",0,2013-05-17,65
"05-18",0,2013-05-18,65
"05-19",0,2013-05-19,65
"05-20",0,2013-05-20,65
"05-21",0,2013-05-21,65
"05-22",0,2013-05-22,65
"05-23",0,2013-05-23,65
"05-24",0,2013-05-24,65
"05-25",0,2013-05-25,65
"05-26",0,2013-05-26,65
"05-27",0.00069485,2013-05-27,65
"05-28",0,2013-05-28,65
"05-29",0,2013-05-29,65
"05-30",0,2013-05-30,65
"05-31",0,2013-05-31,65
"06-01",0,2013-06-01,65
"06-02",0,2013-06-02,65
"06-03",0,2013-06-03,65
"06-04",0,2013-06-04,65
"06-05",0,2013-06-05,65
"06-06",0.0013368,2013-06-06,65
"06-07",0,2013-06-07,65
"06-08",0,2013-06-08,65
"06-09",0,2013-06-09,65
"06-10",0,2013-06-10,65
"06-11",0,2013-06-11,65
"06-12",0,2013-06-12,65
"06-13",0.0012358,2013-06-13,65
"06-14",0,2013-06-14,65
"06-15",0,2013-06-15,65
"06-16",0,2013-06-16,65
"06-17",0,2013-06-17,65
"06-18",0,2013-06-18,65
"06-19",0,2013-06-19,65
"06-20",0,2013-06-20,65
"06-21",0,2013-06-21,65
"06-22",0,2013-06-22,65
"06-23",0,2013-06-23,65
"06-24",0,2013-06-24,65
"06-25",0,2013-06-25,65
"06-26",0,2013-06-26,65
"06-27",0,2013-06-27,65
"06-28",0,2013-06-28,65
"06-29",0,2013-06-29,65
"06-30",0,2013-06-30,65
"07-01",0,2013-07-01,65
"07-02",0,2013-07-02,65
"07-03",0.07928355,2013-07-03,65
"07-04",0.0289427,2013-07-04,65
"07-05",0,2013-07-05,65
"07-06",0,2013-07-06,65
"07-07",0.0060897,2013-07-07,65
"07-08",0,2013-07-08,65
"07-09",0,2013-07-09,65
"07-10",0,2013-07-10,65
"07-11",0,2013-07-11,65
"07-12",0,2013-07-12,65
"07-13",0.0005043,2013-07-13,65
"07-14",0,2013-07-14,65
"07-15",0,2013-07-15,65
"07-16",0.00018435,2013-07-16,65
"07-17",0,2013-07-17,65
"07-18",0,2013-07-18,65
"07-19",0,2013-07-19,65
"07-20",0,2013-07-20,65
"07-21",0,2013-07-21,65
"07-22",0,2013-07-22,65
"07-23",0,2013-07-23,65
