"daymonth_id","rainfall","day","time_series_id"
"01-01",0.13107195,2014-01-01,77
"01-02",2.2659291,2014-01-02,77
"01-03",0,2014-01-03,77
"01-04",0.7465396,2014-01-04,77
"01-05",0.94937655,2014-01-05,77
"01-06",0.46244775,2014-01-06,77
"01-07",1.09535565,2014-01-07,77
"01-08",0,2014-01-08,77
"01-09",0,2014-01-09,77
"01-10",2.4361711,2014-01-10,77
"01-11",3.58550765,2014-01-11,77
"01-12",0.8816703,2014-01-12,77
"01-13",0,2014-01-13,77
"01-14",0,2014-01-14,77
"01-15",0,2014-01-15,77
"01-16",0,2014-01-16,77
"01-17",0,2014-01-17,77
"01-18",1.22567405,2014-01-18,77
"01-19",24.9194291,2014-01-19,77
"01-20",0,2014-01-20,77
"01-21",0,2014-01-21,77
"01-22",0,2014-01-22,77
"01-23",0,2014-01-23,77
"01-24",2.9323401,2014-01-24,77
"01-25",0.4916777,2014-01-25,77
"01-26",0,2014-01-26,77
"01-27",0,2014-01-27,77
"01-28",0,2014-01-28,77
"01-29",0.5055731,2014-01-29,77
"01-30",0,2014-01-30,77
"01-31",4.26472175,2014-01-31,77
"02-01",0,2014-02-01,77
"02-02",0,2014-02-02,77
"02-03",0,2014-02-03,77
"02-04",0,2014-02-04,77
"02-05",0.2489562,2014-02-05,77
"02-06",0.33539375,2014-02-06,77
"02-07",0,2014-02-07,77
"02-08",4.3396585,2014-02-08,77
"02-09",3.26338975,2014-02-09,77
"02-10",0.17154465,2014-02-10,77
"02-11",0,2014-02-11,77
"02-12",1.7650483,2014-02-12,77
"02-13",0.0264297,2014-02-13,77
"02-14",0,2014-02-14,77
"02-15",0,2014-02-15,77
"02-16",0.0375812,2014-02-16,77
"02-17",0,2014-02-17,77
"02-18",3.35739645,2014-02-18,77
"02-19",0,2014-02-19,77
"02-20",0,2014-02-20,77
"02-21",1.28905095,2014-02-21,77
"02-22",0.45295775,2014-02-22,77
"02-23",0,2014-02-23,77
"02-24",0.54775955,2014-02-24,77
"02-25",0.43552665,2014-02-25,77
"02-26",0,2014-02-26,77
"02-27",0,2014-02-27,77
"02-28",0,2014-02-28,77
"03-01",0,2014-03-01,77
"03-02",0,2014-03-02,77
"03-03",0,2014-03-03,77
"03-04",1.48781585,2014-03-04,77
"03-05",0,2014-03-05,77
"03-06",0,2014-03-06,77
"03-07",0.02661455,2014-03-07,77
"03-08",0.0010196,2014-03-08,77
"03-09",0.00328735,2014-03-09,77
"03-10",0.0280547,2014-03-10,77
"03-11",2.8554897,2014-03-11,77
"03-12",0,2014-03-12,77
"03-13",0.29108085,2014-03-13,77
"03-14",11.3593829,2014-03-14,77
"03-15",0,2014-03-15,77
"03-16",0.2890817,2014-03-16,77
"03-17",1.40686845,2014-03-17,77
"03-18",2.66829955,2014-03-18,77
"03-19",0.20063925,2014-03-19,77
"03-20",0.00523855,2014-03-20,77
"03-21",0.49521865,2014-03-21,77
"03-22",2.6072027,2014-03-22,77
"03-23",1.5561201,2014-03-23,77
"03-24",0,2014-03-24,77
"03-25",0.13908225,2014-03-25,77
"03-26",13.5475416,2014-03-26,77
"03-27",0.06049545,2014-03-27,77
"03-28",0,2014-03-28,77
"03-29",0,2014-03-29,77
"03-30",0.01815475,2014-03-30,77
"03-31",0.0007126,2014-03-31,77
"04-01",0,2014-04-01,77
"04-02",0.0285906,2014-04-02,77
"04-03",0,2014-04-03,77
"04-04",0,2014-04-04,77
"04-05",0,2014-04-05,77
"04-06",0,2014-04-06,77
"04-07",0.0033478,2014-04-07,77
"04-08",0,2014-04-08,77
"04-09",0.02573695,2014-04-09,77
"04-10",0,2014-04-10,77
"04-11",0,2014-04-11,77
"04-12",0,2014-04-12,77
"04-13",0,2014-04-13,77
"04-14",0,2014-04-14,77
"04-15",0,2014-04-15,77
"04-16",0.07587995,2014-04-16,77
"04-17",0,2014-04-17,77
"04-18",0.1446204,2014-04-18,77
"04-19",0,2014-04-19,77
"04-20",0.602158,2014-04-20,77
"04-21",0.01205805,2014-04-21,77
"04-22",0.4416644,2014-04-22,77
"04-23",0,2014-04-23,77
"04-24",0,2014-04-24,77
"04-25",0,2014-04-25,77
"04-26",0,2014-04-26,77
"04-27",0.0226651,2014-04-27,77
"04-28",0,2014-04-28,77
"04-29",0.3305252,2014-04-29,77
"04-30",0.005452,2014-04-30,77
"05-01",0,2014-05-01,77
"05-02",0,2014-05-02,77
"05-03",0.03600205,2014-05-03,77
"05-04",0,2014-05-04,77
"05-05",0.54926015,2014-05-05,77
"05-06",0.00010655,2014-05-06,77
"05-07",0.1380246,2014-05-07,77
"05-08",0.0025787,2014-05-08,77
"05-09",0.26698425,2014-05-09,77
"05-10",0.578512,2014-05-10,77
"05-11",0.165778,2014-05-11,77
"05-12",0,2014-05-12,77
"05-13",0,2014-05-13,77
"05-14",0,2014-05-14,77
"05-15",0,2014-05-15,77
"05-16",0,2014-05-16,77
"05-17",0.078928,2014-05-17,77
"05-18",0.12818945,2014-05-18,77
"05-19",0,2014-05-19,77
"05-20",0,2014-05-20,77
"05-21",0,2014-05-21,77
"05-22",0,2014-05-22,77
"05-23",0,2014-05-23,77
"05-24",0,2014-05-24,77
"05-25",0,2014-05-25,77
"05-26",0,2014-05-26,77
"05-27",0,2014-05-27,77
"05-28",0,2014-05-28,77
"05-29",0,2014-05-29,77
"05-30",0,2014-05-30,77
"05-31",0,2014-05-31,77
"06-01",0,2014-06-01,77
"06-02",0,2014-06-02,77
"06-03",0,2014-06-03,77
"06-04",0,2014-06-04,77
"06-05",0,2014-06-05,77
"06-06",0,2014-06-06,77
"06-07",0,2014-06-07,77
"06-08",0,2014-06-08,77
"06-09",0,2014-06-09,77
"06-10",0,2014-06-10,77
"06-11",0,2014-06-11,77
"06-12",0,2014-06-12,77
"06-13",0,2014-06-13,77
"06-14",0,2014-06-14,77
"06-15",0,2014-06-15,77
"06-16",0,2014-06-16,77
"06-17",0,2014-06-17,77
"06-18",0,2014-06-18,77
"06-19",0,2014-06-19,77
"06-20",0,2014-06-20,77
"06-21",0,2014-06-21,77
"06-22",0,2014-06-22,77
"06-23",0,2014-06-23,77
"06-24",0,2014-06-24,77
"06-25",0,2014-06-25,77
"06-26",0,2014-06-26,77
"06-27",0,2014-06-27,77
"06-28",0,2014-06-28,77
"06-29",0,2014-06-29,77
"06-30",0,2014-06-30,77
"07-01",0,2014-07-01,77
"07-02",0,2014-07-02,77
"07-03",0,2014-07-03,77
"07-04",0.33067095,2014-07-04,77
"07-05",0,2014-07-05,77
"07-06",0,2014-07-06,77
"07-07",0.01633895,2014-07-07,77
"07-08",0.03967765,2014-07-08,77
"07-09",0,2014-07-09,77
"07-10",0,2014-07-10,77
"07-11",0,2014-07-11,77
"07-12",0.02812505,2014-07-12,77
"07-13",0,2014-07-13,77
"07-14",0,2014-07-14,77
"07-15",0,2014-07-15,77
"07-16",0,2014-07-16,77
"07-17",0,2014-07-17,77
"07-18",0,2014-07-18,77
"07-19",0,2014-07-19,77
"07-20",0,2014-07-20,77
"07-21",0,2014-07-21,77
"07-22",0,2014-07-22,77
"07-23",0,2014-07-23,77
"07-24",0,2014-07-24,77
"07-25",0,2014-07-25,77
"07-26",0.00818505,2014-07-26,77
"07-27",5.27e-05,2014-07-27,77
"07-28",0.4192643,2014-07-28,77
"07-29",0.04928145,2014-07-29,77
"07-30",0,2014-07-30,77
"07-31",0,2014-07-31,77
"08-01",0,2014-08-01,77
"08-02",0.211125,2014-08-02,77
"08-03",0.0568755,2014-08-03,77
"08-04",0.17613,2014-08-04,77
"08-05",0,2014-08-05,77
"08-06",0,2014-08-06,77
"08-07",0.38508905,2014-08-07,77
"08-08",0,2014-08-08,77
"08-09",0,2014-08-09,77
"08-10",0,2014-08-10,77
