"daymonth_id","rainfall","day","time_series_id"
"01-01",0,1985-01-01,20
"01-02",0.0021414,1985-01-02,20
"01-03",0,1985-01-03,20
"01-04",0,1985-01-04,20
"01-05",0,1985-01-05,20
"01-06",0,1985-01-06,20
"01-07",0,1985-01-07,20
"01-08",0,1985-01-08,20
"01-09",0.0416972,1985-01-09,20
"01-10",0,1985-01-10,20
"01-11",0,1985-01-11,20
"01-12",0,1985-01-12,20
"01-13",0,1985-01-13,20
"01-14",0,1985-01-14,20
"01-15",0,1985-01-15,20
"01-16",0.006093075,1985-01-16,20
"01-17",0,1985-01-17,20
"01-18",0,1985-01-18,20
"01-19",0,1985-01-19,20
"01-20",0,1985-01-20,20
"01-21",0,1985-01-21,20
"01-22",0,1985-01-22,20
"01-23",0,1985-01-23,20
"01-24",0,1985-01-24,20
"01-25",0,1985-01-25,20
"01-26",0,1985-01-26,20
"01-27",0,1985-01-27,20
"01-28",0,1985-01-28,20
"01-29",0,1985-01-29,20
"01-30",0,1985-01-30,20
"01-31",0,1985-01-31,20
"02-01",0,1985-02-01,20
"02-02",0,1985-02-02,20
"02-03",0,1985-02-03,20
"02-04",0,1985-02-04,20
"02-05",0,1985-02-05,20
"02-06",0,1985-02-06,20
"02-07",0,1985-02-07,20
"02-08",0,1985-02-08,20
"02-09",0,1985-02-09,20
"02-10",0,1985-02-10,20
"02-11",0,1985-02-11,20
"02-12",0,1985-02-12,20
"02-13",0,1985-02-13,20
"02-14",0,1985-02-14,20
"02-15",0,1985-02-15,20
"02-16",0,1985-02-16,20
"02-17",0,1985-02-17,20
"02-18",0,1985-02-18,20
"02-19",0,1985-02-19,20
"02-20",0,1985-02-20,20
"02-21",0,1985-02-21,20
"02-22",0,1985-02-22,20
"02-23",0,1985-02-23,20
"02-24",0,1985-02-24,20
"02-25",0,1985-02-25,20
"02-26",0,1985-02-26,20
"02-27",0,1985-02-27,20
"02-28",0,1985-02-28,20
"02-29",0,1985-03-01,20
"03-01",0,1985-03-02,20
"03-02",0,1985-03-03,20
"03-03",0,1985-03-04,20
