"daymonth_id","rainfall","day","time_series_id"
"01-01",2.39573515,2016-01-01,79
"01-02",1.8841155,2016-01-02,79
"01-03",0,2016-01-03,79
"01-04",0,2016-01-04,79
"01-05",1.05348155,2016-01-05,79
"01-06",0,2016-01-06,79
"01-07",0.4792292,2016-01-07,79
"01-08",0,2016-01-08,79
"01-09",0,2016-01-09,79
"01-10",0,2016-01-10,79
"01-11",0,2016-01-11,79
"01-12",0,2016-01-12,79
"01-13",0,2016-01-13,79
"01-14",0,2016-01-14,79
"01-15",0,2016-01-15,79
"01-16",0,2016-01-16,79
"01-17",0,2016-01-17,79
"01-18",0,2016-01-18,79
"01-19",0,2016-01-19,79
"01-20",0.0076512,2016-01-20,79
"01-21",0.0062834,2016-01-21,79
"01-22",0,2016-01-22,79
"01-23",0,2016-01-23,79
"01-24",0,2016-01-24,79
"01-25",0,2016-01-25,79
"01-26",0,2016-01-26,79
"01-27",0,2016-01-27,79
"01-28",0,2016-01-28,79
"01-29",0,2016-01-29,79
"01-30",0,2016-01-30,79
"01-31",0,2016-01-31,79
"02-01",0,2016-02-01,79
"02-02",0,2016-02-02,79
"02-03",0,2016-02-03,79
"02-04",0,2016-02-04,79
"02-05",0.00086445,2016-02-05,79
"02-06",0.0027976,2016-02-06,79
"02-07",0,2016-02-07,79
"02-08",0,2016-02-08,79
"02-09",0,2016-02-09,79
"02-10",0,2016-02-10,79
"02-11",0,2016-02-11,79
"02-12",0,2016-02-12,79
"02-13",0,2016-02-13,79
"02-14",0,2016-02-14,79
"02-15",0,2016-02-15,79
"02-16",0,2016-02-16,79
"02-17",0,2016-02-17,79
"02-18",0,2016-02-18,79
"02-19",0.006923,2016-02-19,79
"02-20",0,2016-02-20,79
"02-21",0,2016-02-21,79
"02-22",0,2016-02-22,79
"02-23",0,2016-02-23,79
"02-24",0,2016-02-24,79
"02-25",0,2016-02-25,79
"02-26",0.16055065,2016-02-26,79
"02-27",1.097543,2016-02-27,79
"02-28",0,2016-02-28,79
"02-29",0,2016-02-29,79
"03-01",0,2016-03-01,79
"03-02",0.994389,2016-03-02,79
"03-03",0,2016-03-03,79
"03-04",0,2016-03-04,79
"03-05",0,2016-03-05,79
"03-06",0,2016-03-06,79
"03-07",0,2016-03-07,79
"03-08",0,2016-03-08,79
"03-09",0,2016-03-09,79
"03-10",0,2016-03-10,79
"03-11",0,2016-03-11,79
"03-12",0,2016-03-12,79
"03-13",0,2016-03-13,79
"03-14",0,2016-03-14,79
"03-15",0,2016-03-15,79
"03-16",0,2016-03-16,79
"03-17",0,2016-03-17,79
"03-18",0,2016-03-18,79
"03-19",0,2016-03-19,79
"03-20",0,2016-03-20,79
"03-21",0,2016-03-21,79
"03-22",0,2016-03-22,79
"03-23",0,2016-03-23,79
"03-24",0,2016-03-24,79
"03-25",0,2016-03-25,79
"03-26",0,2016-03-26,79
"03-27",0,2016-03-27,79
"03-28",0,2016-03-28,79
"03-29",0,2016-03-29,79
"03-30",0,2016-03-30,79
"03-31",0,2016-03-31,79
"04-01",0,2016-04-01,79
"04-02",0,2016-04-02,79
"04-03",0,2016-04-03,79
"04-04",0,2016-04-04,79
"04-05",0,2016-04-05,79
"04-06",0,2016-04-06,79
"04-07",0,2016-04-07,79
"04-08",0,2016-04-08,79
"04-09",0,2016-04-09,79
"04-10",0,2016-04-10,79
"04-11",0,2016-04-11,79
"04-12",0,2016-04-12,79
"04-13",0,2016-04-13,79
"04-14",2.53694675,2016-04-14,79
"04-15",0,2016-04-15,79
"04-16",0,2016-04-16,79
"04-17",0,2016-04-17,79
"04-18",0,2016-04-18,79
"04-19",0,2016-04-19,79
"04-20",0,2016-04-20,79
"04-21",0,2016-04-21,79
"04-22",0,2016-04-22,79
"04-23",0,2016-04-23,79
"04-24",0,2016-04-24,79
"04-25",0,2016-04-25,79
"04-26",0,2016-04-26,79
"04-27",0,2016-04-27,79
"04-28",0,2016-04-28,79
"04-29",0,2016-04-29,79
"04-30",0,2016-04-30,79
"05-01",0,2016-05-01,79
"05-02",0,2016-05-02,79
"05-03",0,2016-05-03,79
"05-04",0,2016-05-04,79
"05-05",0,2016-05-05,79
"05-06",1.96518305,2016-05-06,79
"05-07",1.03395205,2016-05-07,79
"05-08",0,2016-05-08,79
"05-09",1.2097512,2016-05-09,79
"05-10",0,2016-05-10,79
"05-11",1.50732755,2016-05-11,79
"05-12",0,2016-05-12,79
"05-13",0,2016-05-13,79
"05-14",0,2016-05-14,79
"05-15",2.14076385,2016-05-15,79
"05-16",2.75152795,2016-05-16,79
"05-17",5.29884085,2016-05-17,79
"05-18",5.721179,2016-05-18,79
"05-19",2.0984616,2016-05-19,79
"05-20",0.57705645,2016-05-20,79
"05-21",0,2016-05-21,79
"05-22",0,2016-05-22,79
"05-23",0,2016-05-23,79
"05-24",0,2016-05-24,79
"05-25",0,2016-05-25,79
"05-26",0.2908823,2016-05-26,79
"05-27",2.18973715,2016-05-27,79
"05-28",1.9539813,2016-05-28,79
"05-29",0,2016-05-29,79
"05-30",0,2016-05-30,79
"05-31",0,2016-05-31,79
"06-01",0,2016-06-01,79
"06-02",0.58686575,2016-06-02,79
"06-03",0,2016-06-03,79
