"daymonth_id","rainfall","day","time_series_id"
"01-01",1.80828435,2002-01-01,51
"01-02",2.13549455,2002-01-02,51
"01-03",1.1686928,2002-01-03,51
"01-04",0.0672645,2002-01-04,51
"01-05",0,2002-01-05,51
"01-06",0,2002-01-06,51
"01-07",0,2002-01-07,51
"01-08",2.4263692,2002-01-08,51
"01-09",0.4497207,2002-01-09,51
"01-10",0.1154699,2002-01-10,51
"01-11",1.22100805,2002-01-11,51
"01-12",3.14349945,2002-01-12,51
"01-13",0,2002-01-13,51
"01-14",0.01741035,2002-01-14,51
"01-15",0,2002-01-15,51
"01-16",0,2002-01-16,51
"01-17",5.1575766,2002-01-17,51
"01-18",0,2002-01-18,51
"01-19",0,2002-01-19,51
"01-20",0,2002-01-20,51
"01-21",0.1805211,2002-01-21,51
"01-22",0.2123941,2002-01-22,51
"01-23",0,2002-01-23,51
"01-24",0,2002-01-24,51
"01-25",0,2002-01-25,51
"01-26",0,2002-01-26,51
"01-27",0,2002-01-27,51
"01-28",0,2002-01-28,51
"01-29",0.1745451,2002-01-29,51
"01-30",2.2958075,2002-01-30,51
"01-31",0,2002-01-31,51
"02-01",0,2002-02-01,51
"02-02",0,2002-02-02,51
"02-03",0,2002-02-03,51
"02-04",0,2002-02-04,51
"02-05",0.13243895,2002-02-05,51
"02-06",0,2002-02-06,51
"02-07",0,2002-02-07,51
"02-08",0,2002-02-08,51
"02-09",0,2002-02-09,51
"02-10",0,2002-02-10,51
"02-11",0.0131115,2002-02-11,51
"02-12",0,2002-02-12,51
"02-13",0,2002-02-13,51
"02-14",2.1403985,2002-02-14,51
"02-15",1.76970785,2002-02-15,51
"02-16",0.0497418,2002-02-16,51
"02-17",0,2002-02-17,51
"02-18",0,2002-02-18,51
"02-19",3.299311,2002-02-19,51
"02-20",6.93333125,2002-02-20,51
"02-21",3.35823625,2002-02-21,51
"02-22",2.2857002,2002-02-22,51
"02-23",0.5526576,2002-02-23,51
"02-24",0.3272779,2002-02-24,51
"02-25",0.77345715,2002-02-25,51
"02-26",0.03146635,2002-02-26,51
"02-27",0,2002-02-27,51
"02-28",0.00282525,2002-02-28,51
"03-01",0,2002-03-01,51
"03-02",0.3025669,2002-03-02,51
"03-03",0,2002-03-03,51
"03-04",0,2002-03-04,51
"03-05",0,2002-03-05,51
"03-06",0.22737875,2002-03-06,51
"03-07",0.02269725,2002-03-07,51
"03-08",0,2002-03-08,51
"03-09",0.66802625,2002-03-09,51
"03-10",2.26420395,2002-03-10,51
"03-11",0,2002-03-11,51
"03-12",0.02678325,2002-03-12,51
"03-13",0.31581485,2002-03-13,51
"03-14",0,2002-03-14,51
"03-15",0,2002-03-15,51
"03-16",0,2002-03-16,51
"03-17",0.03026025,2002-03-17,51
"03-18",1.80236835,2002-03-18,51
"03-19",1.60014555,2002-03-19,51
"03-20",1.30772675,2002-03-20,51
"03-21",3.7988519,2002-03-21,51
"03-22",2.36552945,2002-03-22,51
"03-23",0,2002-03-23,51
"03-24",0,2002-03-24,51
