"daymonth_id","rainfall","day","time_series_id"
"01-01",0,2013-01-01,63
"01-02",0.0006913,2013-01-02,63
"01-03",0.35390755,2013-01-03,63
"01-04",0,2013-01-04,63
"01-05",0.26288565,2013-01-05,63
"01-06",0,2013-01-06,63
"01-07",0.53672095,2013-01-07,63
"01-08",0,2013-01-08,63
"01-09",0,2013-01-09,63
"01-10",0,2013-01-10,63
"01-11",0,2013-01-11,63
"01-12",0.1795328,2013-01-12,63
"01-13",0,2013-01-13,63
"01-14",0,2013-01-14,63
"01-15",0,2013-01-15,63
"01-16",0,2013-01-16,63
"01-17",0,2013-01-17,63
"01-18",0,2013-01-18,63
"01-19",13.62345045,2013-01-19,63
"01-20",0,2013-01-20,63
"01-21",0.2200922,2013-01-21,63
"01-22",0.02596265,2013-01-22,63
"01-23",0,2013-01-23,63
"01-24",0.00111235,2013-01-24,63
"01-25",0.34393975,2013-01-25,63
"01-26",0,2013-01-26,63
"01-27",1.20749255,2013-01-27,63
"01-28",0,2013-01-28,63
"01-29",4.80468295,2013-01-29,63
"01-30",0.21115725,2013-01-30,63
"01-31",1.2931528,2013-01-31,63
"02-01",1.086197,2013-02-01,63
"02-02",0.8186838,2013-02-02,63
"02-03",0,2013-02-03,63
"02-04",0,2013-02-04,63
"02-05",0.9751908,2013-02-05,63
"02-06",0,2013-02-06,63
"02-07",0,2013-02-07,63
"02-08",0.2658527,2013-02-08,63
"02-09",1.62800895,2013-02-09,63
"02-10",0.23751505,2013-02-10,63
"02-11",0,2013-02-11,63
"02-12",0.07669125,2013-02-12,63
"02-13",0.02188025,2013-02-13,63
"02-14",0.46702555,2013-02-14,63
"02-15",0.10731085,2013-02-15,63
"02-16",0,2013-02-16,63
"02-17",0,2013-02-17,63
"02-18",2.1727842,2013-02-18,63
"02-19",0.0229946,2013-02-19,63
"02-20",2.0497518,2013-02-20,63
"02-21",0,2013-02-21,63
"02-22",0,2013-02-22,63
"02-23",0.04866205,2013-02-23,63
"02-24",0.89474565,2013-02-24,63
"02-25",2.23056265,2013-02-25,63
"02-26",0.005018,2013-02-26,63
"02-27",0,2013-02-27,63
"02-28",0,2013-02-28,63
"03-01",0,2013-03-01,63
"03-02",0.4434484,2013-03-02,63
"03-03",0.09948935,2013-03-03,63
"03-04",0,2013-03-04,63
"03-05",0,2013-03-05,63
"03-06",0,2013-03-06,63
"03-07",0,2013-03-07,63
"03-08",0,2013-03-08,63
"03-09",0.5314955,2013-03-09,63
"03-10",0.00314125,2013-03-10,63
"03-11",0.23607025,2013-03-11,63
"03-12",0.046611,2013-03-12,63
"03-13",0,2013-03-13,63
"03-14",0.0261313,2013-03-14,63
"03-15",0.17768175,2013-03-15,63
"03-16",0,2013-03-16,63
"03-17",0,2013-03-17,63
"03-18",0,2013-03-18,63
"03-19",0.01205,2013-03-19,63
"03-20",0,2013-03-20,63
"03-21",1.50465815,2013-03-21,63
"03-22",0.03459465,2013-03-22,63
"03-23",0,2013-03-23,63
"03-24",0,2013-03-24,63
"03-25",1.53387175,2013-03-25,63
"03-26",14.8868697,2013-03-26,63
"03-27",1.8830826,2013-03-27,63
"03-28",0,2013-03-28,63
"03-29",0,2013-03-29,63
"03-30",0,2013-03-30,63
"03-31",0,2013-03-31,63
"04-01",0.01586525,2013-04-01,63
"04-02",0,2013-04-02,63
"04-03",0,2013-04-03,63
"04-04",0.0032064,2013-04-04,63
"04-05",0,2013-04-05,63
"04-06",0.1095335,2013-04-06,63
"04-07",0.9059306,2013-04-07,63
"04-08",0,2013-04-08,63
"04-09",0.0001461,2013-04-09,63
"04-10",0,2013-04-10,63
"04-11",0,2013-04-11,63
