"daymonth_id","rainfall","day","time_series_id"
"01-01",11.0743978,1981-01-01,1
"01-02",0,1981-01-02,1
"01-03",0,1981-01-03,1
"01-04",0,1981-01-04,1
"01-05",0,1981-01-05,1
"01-06",0,1981-01-06,1
"01-07",0,1981-01-07,1
"01-08",0,1981-01-08,1
"01-09",0,1981-01-09,1
"01-10",0,1981-01-10,1
"01-11",0,1981-01-11,1
"01-12",0,1981-01-12,1
"01-13",0,1981-01-13,1
"01-14",0,1981-01-14,1
"01-15",0.2931867,1981-01-15,1
"01-16",0,1981-01-16,1
"01-17",0,1981-01-17,1
"01-18",1.9197507,1981-01-18,1
"01-19",0,1981-01-19,1
"01-20",0,1981-01-20,1
"01-21",0,1981-01-21,1
"01-22",0,1981-01-22,1
"01-23",0,1981-01-23,1
"01-24",0,1981-01-24,1
"01-25",1.2438966,1981-01-25,1
"01-26",1.306278,1981-01-26,1
"01-27",0,1981-01-27,1
"01-28",0,1981-01-28,1
"01-29",0,1981-01-29,1
"01-30",0,1981-01-30,1
"01-31",0,1981-01-31,1
"02-01",0,1981-02-01,1
"02-02",0,1981-02-02,1
"02-03",0,1981-02-03,1
"02-04",0,1981-02-04,1
"02-05",0.0079139,1981-02-05,1
"02-06",0.712829,1981-02-06,1
"02-07",0,1981-02-07,1
"02-08",0,1981-02-08,1
"02-09",0.0217601,1981-02-09,1
"02-10",0.0203711,1981-02-10,1
"02-11",0,1981-02-11,1
"02-12",0,1981-02-12,1
"02-13",0.0153749,1981-02-13,1
"02-14",0,1981-02-14,1
"02-15",0.0052925,1981-02-15,1
"02-16",0,1981-02-16,1
"02-17",0,1981-02-17,1
"02-18",0,1981-02-18,1
"02-19",0,1981-02-19,1
"02-20",0,1981-02-20,1
"02-21",0,1981-02-21,1
"02-22",0,1981-02-22,1
"02-23",0,1981-02-23,1
"02-24",0,1981-02-24,1
"02-25",0,1981-02-25,1
"02-26",0,1981-02-26,1
"02-27",0,1981-02-27,1
"02-28",0,1981-02-28,1
"03-01",0,1981-03-01,1
"03-02",0,1981-03-02,1
"03-03",0,1981-03-03,1
"03-04",0,1981-03-04,1
"03-05",0,1981-03-05,1
"03-06",0,1981-03-06,1
"03-07",0,1981-03-07,1
"03-08",0,1981-03-08,1
"03-09",0,1981-03-09,1
"03-10",0,1981-03-10,1
"03-11",0,1981-03-11,1
"03-12",0,1981-03-12,1
"03-13",0,1981-03-13,1
"03-14",0,1981-03-14,1
"03-15",0,1981-03-15,1
"03-16",0,1981-03-16,1
"03-17",0,1981-03-17,1
"03-18",0.0382952,1981-03-18,1
"03-19",0,1981-03-19,1
"03-20",0,1981-03-20,1
"03-21",0,1981-03-21,1
"03-22",0,1981-03-22,1
"03-23",9.7274229,1981-03-23,1
"03-24",0.4141749,1981-03-24,1
"03-25",2.6928421,1981-03-25,1
"03-26",0,1981-03-26,1
"03-27",0,1981-03-27,1
"03-28",0,1981-03-28,1
"03-29",0,1981-03-29,1
"03-30",0,1981-03-30,1
"03-31",0,1981-03-31,1
"04-01",0.5051019,1981-04-01,1
"04-02",0,1981-04-02,1
"04-03",0.0005866,1981-04-03,1
"04-04",0,1981-04-04,1
"04-05",0,1981-04-05,1
"04-06",0,1981-04-06,1
"04-07",0,1981-04-07,1
"04-08",0,1981-04-08,1
"04-09",1.0613673,1981-04-09,1
"04-10",0,1981-04-10,1
"04-11",0,1981-04-11,1
"04-12",0,1981-04-12,1
"04-13",1.4800963,1981-04-13,1
"04-14",0.2145279,1981-04-14,1
"04-15",5.2649448,1981-04-15,1
"04-16",6.8000698,1981-04-16,1
"04-17",0,1981-04-17,1
"04-18",0,1981-04-18,1
"04-19",0.4114901,1981-04-19,1
"04-20",7.0928522,1981-04-20,1
"04-21",0.4105416,1981-04-21,1
"04-22",2.7786437,1981-04-22,1
"04-23",0.1159654,1981-04-23,1
"04-24",0,1981-04-24,1
"04-25",0,1981-04-25,1
"04-26",0.0004761,1981-04-26,1
"04-27",0,1981-04-27,1
"04-28",0,1981-04-28,1
"04-29",0.3154245,1981-04-29,1
"04-30",1.6634582,1981-04-30,1
"05-01",0,1981-05-01,1
"05-02",0,1981-05-02,1
"05-03",5.989116,1981-05-03,1
"05-04",2.7458884,1981-05-04,1
"05-05",3.1000575,1981-05-05,1
"05-06",20.9209268,1981-05-06,1
"05-07",1.9019493,1981-05-07,1
"05-08",13.279515,1981-05-08,1
"05-09",16.3568265,1981-05-09,1
"05-10",19.9059414,1981-05-10,1
"05-11",20.7087488,1981-05-11,1
"05-12",0,1981-05-12,1
"05-13",0,1981-05-13,1
"05-14",1.3964193,1981-05-14,1
"05-15",0,1981-05-15,1
"05-16",3.1656215,1981-05-16,1
"05-17",6.4896595,1981-05-17,1
"05-18",7.592669,1981-05-18,1
"05-19",4.822754,1981-05-19,1
"05-20",0,1981-05-20,1
"05-21",0,1981-05-21,1
"05-22",0,1981-05-22,1
"05-23",0,1981-05-23,1
"05-24",0,1981-05-24,1
"05-25",0,1981-05-25,1
"05-26",0,1981-05-26,1
"05-27",13.4897642,1981-05-27,1
"05-28",11.376972,1981-05-28,1
"05-29",3.6219984,1981-05-29,1
"05-30",7.030977,1981-05-30,1
"05-31",0.0401232,1981-05-31,1
"06-01",0,1981-06-01,1
"06-02",0,1981-06-02,1
"06-03",0,1981-06-03,1
"06-04",0,1981-06-04,1
"06-05",0,1981-06-05,1
"06-06",0,1981-06-06,1
"06-07",0,1981-06-07,1
"06-08",1.6173278,1981-06-08,1
"06-09",0,1981-06-09,1
"06-10",0,1981-06-10,1
"06-11",2.7679284,1981-06-11,1
"06-12",0,1981-06-12,1
"06-13",0,1981-06-13,1
"06-14",0,1981-06-14,1
"06-15",0,1981-06-15,1
"06-16",1.150004,1981-06-16,1
"06-17",4.2459483,1981-06-17,1
"06-18",0,1981-06-18,1
"06-19",0.972035,1981-06-19,1
"06-20",0,1981-06-20,1
"06-21",0.2375728,1981-06-21,1
"06-22",5.8146401,1981-06-22,1
"06-23",0,1981-06-23,1
"06-24",0,1981-06-24,1
"06-25",6.598014,1981-06-25,1
"06-26",10.360844,1981-06-26,1
"06-27",9.257544,1981-06-27,1
"06-28",0.5382941,1981-06-28,1
"06-29",0,1981-06-29,1
"06-30",0,1981-06-30,1
"07-01",4.7881386,1981-07-01,1
"07-02",0,1981-07-02,1
"07-03",0,1981-07-03,1
"07-04",0,1981-07-04,1
"07-05",4.1227906,1981-07-05,1
"07-06",0,1981-07-06,1
"07-07",0,1981-07-07,1
"07-08",4.0929067,1981-07-08,1
"07-09",0.3025789,1981-07-09,1
"07-10",0,1981-07-10,1
"07-11",4.3215314,1981-07-11,1
"07-12",0,1981-07-12,1
"07-13",1.6714473,1981-07-13,1
"07-14",0,1981-07-14,1
"07-15",2.9544613,1981-07-15,1
"07-16",6.5308674,1981-07-16,1
"07-17",5.5779728,1981-07-17,1
"07-18",0.0087661,1981-07-18,1
"07-19",7.0178744,1981-07-19,1
"07-20",2.9838275,1981-07-20,1
"07-21",4.0789658,1981-07-21,1
"07-22",23.2765985,1981-07-22,1
"07-23",3.5712861,1981-07-23,1
"07-24",0,1981-07-24,1
"07-25",8.9998924,1981-07-25,1
"07-26",11.7259753,1981-07-26,1
"07-27",35.2530638,1981-07-27,1
"07-28",13.8472751,1981-07-28,1
"07-29",6.8803835,1981-07-29,1
"07-30",2.8103836,1981-07-30,1
"07-31",0.0289606,1981-07-31,1
"08-01",0,1981-08-01,1
"08-02",0,1981-08-02,1
"08-03",0,1981-08-03,1
"08-04",0,1981-08-04,1
"08-05",0,1981-08-05,1
"08-06",0,1981-08-06,1
"08-07",0,1981-08-07,1
"08-08",0,1981-08-08,1
"08-09",0.4486666,1981-08-09,1
"08-10",1.0215198,1981-08-10,1
"08-11",0.0769433,1981-08-11,1
"08-12",2.439346,1981-08-12,1
