"daymonth_id","rainfall","day","time_series_id"
"01-01",0,2015-01-01,66
"01-02",3.5320402,2015-01-02,66
"01-03",0,2015-01-03,66
"01-04",0,2015-01-04,66
"01-05",0,2015-01-05,66
"01-06",1.064823,2015-01-06,66
"01-07",0,2015-01-07,66
"01-08",0,2015-01-08,66
"01-09",0.3266247,2015-01-09,66
"01-10",0,2015-01-10,66
"01-11",0,2015-01-11,66
"01-12",0,2015-01-12,66
"01-13",0,2015-01-13,66
"01-14",7.5079979,2015-01-14,66
"01-15",0,2015-01-15,66
"01-16",0,2015-01-16,66
"01-17",0,2015-01-17,66
"01-18",1.0798936,2015-01-18,66
"01-19",0,2015-01-19,66
"01-20",0,2015-01-20,66
"01-21",0,2015-01-21,66
"01-22",3.4094737,2015-01-22,66
"01-23",0,2015-01-23,66
"01-24",0,2015-01-24,66
"01-25",0,2015-01-25,66
"01-26",7.0875471,2015-01-26,66
"01-27",0,2015-01-27,66
"01-28",0,2015-01-28,66
"01-29",0,2015-01-29,66
"01-30",0,2015-01-30,66
"01-31",0,2015-01-31,66
"02-01",0,2015-02-01,66
"02-02",0,2015-02-02,66
"02-03",0,2015-02-03,66
"02-04",0,2015-02-04,66
"02-05",0,2015-02-05,66
"02-06",0,2015-02-06,66
"02-07",0,2015-02-07,66
"02-08",0,2015-02-08,66
"02-09",0,2015-02-09,66
"02-10",0,2015-02-10,66
"02-11",0,2015-02-11,66
"02-12",0,2015-02-12,66
"02-13",0,2015-02-13,66
"02-14",0,2015-02-14,66
"02-15",0.0361831,2015-02-15,66
"02-16",0.0190788,2015-02-16,66
"02-17",0,2015-02-17,66
"02-18",0,2015-02-18,66
"02-19",0.6243509,2015-02-19,66
"02-20",0,2015-02-20,66
"02-21",0,2015-02-21,66
"02-22",0,2015-02-22,66
"02-23",0,2015-02-23,66
"02-24",6.4625757,2015-02-24,66
"02-25",1.1048994,2015-02-25,66
"02-26",0,2015-02-26,66
"02-27",0,2015-02-27,66
"02-28",6.6593438,2015-02-28,66
"03-01",18.7960396,2015-03-01,66
"03-02",0.380521,2015-03-02,66
"03-03",0,2015-03-03,66
"03-04",0,2015-03-04,66
"03-05",0,2015-03-05,66
"03-06",0,2015-03-06,66
"03-07",1.4887384,2015-03-07,66
"03-08",0,2015-03-08,66
"03-09",0,2015-03-09,66
"03-10",0,2015-03-10,66
"03-11",0,2015-03-11,66
"03-12",0,2015-03-12,66
"03-13",2.0206654,2015-03-13,66
"03-14",9.298194,2015-03-14,66
"03-15",6.775662,2015-03-15,66
"03-16",0.8153285,2015-03-16,66
"03-17",0,2015-03-17,66
"03-18",0,2015-03-18,66
"03-19",0,2015-03-19,66
"03-20",0,2015-03-20,66
"03-21",0,2015-03-21,66
"03-22",0,2015-03-22,66
"03-23",0,2015-03-23,66
"03-24",0,2015-03-24,66
"03-25",0,2015-03-25,66
"03-26",3.5694635,2015-03-26,66
"03-27",0,2015-03-27,66
"03-28",0,2015-03-28,66
"03-29",5.7468212,2015-03-29,66
"03-30",4.4267309,2015-03-30,66
"03-31",0,2015-03-31,66
"04-01",0,2015-04-01,66
"04-02",4.0314859,2015-04-02,66
"04-03",5.0908001,2015-04-03,66
"04-04",0,2015-04-04,66
"04-05",0,2015-04-05,66
"04-06",0,2015-04-06,66
"04-07",0,2015-04-07,66
"04-08",0,2015-04-08,66
"04-09",0,2015-04-09,66
"04-10",0,2015-04-10,66
"04-11",0,2015-04-11,66
"04-12",0,2015-04-12,66
"04-13",0.163183,2015-04-13,66
"04-14",0,2015-04-14,66
"04-15",0,2015-04-15,66
"04-16",0,2015-04-16,66
"04-17",0,2015-04-17,66
"04-18",0,2015-04-18,66
"04-19",0,2015-04-19,66
"04-20",0,2015-04-20,66
"04-21",0,2015-04-21,66
"04-22",0,2015-04-22,66
"04-23",0,2015-04-23,66
"04-24",0,2015-04-24,66
"04-25",0,2015-04-25,66
"04-26",0,2015-04-26,66
"04-27",0.5745997,2015-04-27,66
"04-28",0,2015-04-28,66
"04-29",0.5066169,2015-04-29,66
"04-30",0,2015-04-30,66
"05-01",0,2015-05-01,66
"05-02",0,2015-05-02,66
"05-03",0,2015-05-03,66
"05-04",0,2015-05-04,66
"05-05",0,2015-05-05,66
"05-06",0,2015-05-06,66
"05-07",0,2015-05-07,66
"05-08",0,2015-05-08,66
"05-09",0,2015-05-09,66
"05-10",0,2015-05-10,66
"05-11",1.6813213,2015-05-11,66
"05-12",0,2015-05-12,66
"05-13",0.4813096,2015-05-13,66
"05-14",0,2015-05-14,66
"05-15",0.0250841,2015-05-15,66
"05-16",0,2015-05-16,66
"05-17",0,2015-05-17,66
"05-18",0,2015-05-18,66
"05-19",8.7038742,2015-05-19,66
"05-20",0,2015-05-20,66
"05-21",0,2015-05-21,66
"05-22",0,2015-05-22,66
"05-23",0,2015-05-23,66
"05-24",0,2015-05-24,66
"05-25",0,2015-05-25,66
"05-26",0,2015-05-26,66
"05-27",0,2015-05-27,66
"05-28",0,2015-05-28,66
"05-29",0,2015-05-29,66
"05-30",0,2015-05-30,66
"05-31",0,2015-05-31,66
"06-01",0,2015-06-01,66
"06-02",0.0170519,2015-06-02,66
"06-03",0,2015-06-03,66
"06-04",0,2015-06-04,66
"06-05",0,2015-06-05,66
"06-06",0,2015-06-06,66
"06-07",0,2015-06-07,66
"06-08",0,2015-06-08,66
"06-09",0,2015-06-09,66
"06-10",0.1434622,2015-06-10,66
"06-11",6.0659885,2015-06-11,66
"06-12",0,2015-06-12,66
"06-13",0.4361094,2015-06-13,66
"06-14",0,2015-06-14,66
"06-15",0,2015-06-15,66
"06-16",0,2015-06-16,66
"06-17",0,2015-06-17,66
"06-18",0,2015-06-18,66
"06-19",0,2015-06-19,66
"06-20",0.3941168,2015-06-20,66
