"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",285.3589467,1986-01-01,30,12.2089467
"01-02",285.375143,1986-01-02,30,12.225143
"01-03",284.3882527,1986-01-03,30,11.2382527
"01-04",283.506866,1986-01-04,30,10.356866
"01-05",283.9033555,1986-01-05,30,10.7533555
"01-06",284.0596971,1986-01-06,30,10.9096971
"01-07",284.4690137,1986-01-07,30,11.3190137
"01-08",284.2766415,1986-01-08,30,11.1266415
"01-09",285.3833926,1986-01-09,30,12.2333926
"01-10",285.6502449,1986-01-10,30,12.5002449
"01-11",287.195464,1986-01-11,30,14.045464
"01-12",288.0287986,1986-01-12,30,14.8787986
"01-13",287.4227319,1986-01-13,30,14.2727319
"01-14",286.2750544,1986-01-14,30,13.1250544
"01-15",285.9874165,1986-01-15,30,12.8374165
"01-16",285.3875541,1986-01-16,30,12.2375541
"01-17",285.9494064,1986-01-17,30,12.7994064
"01-18",286.5403118,1986-01-18,30,13.3903118
"01-19",286.2920879,1986-01-19,30,13.1420879
"01-20",286.5209746,1986-01-20,30,13.3709746
"01-21",288.6047123,1986-01-21,30,15.4547123
"01-22",290.2540952,1986-01-22,30,17.1040952
"01-23",288.8034538,1986-01-23,30,15.6534538
"01-24",286.3683975,1986-01-24,30,13.2183975
"01-25",287.624534,1986-01-25,30,14.474534
"01-26",288.1888254,1986-01-26,30,15.0388254
"01-27",287.8198062,1986-01-27,30,14.6698062
"01-28",289.1944874,1986-01-28,30,16.0444874
"01-29",288.5649037,1986-01-29,30,15.4149037
"01-30",289.3617754,1986-01-30,30,16.2117754
"01-31",287.4674428,1986-01-31,30,14.3174428
"02-01",286.6699224,1986-02-01,30,13.5199224
"02-02",287.656558,1986-02-02,30,14.506558
"02-03",287.9572044,1986-02-03,30,14.8072044
"02-04",290.2001926,1986-02-04,30,17.0501926
"02-05",288.6585799,1986-02-05,30,15.5085799
"02-06",288.3687703,1986-02-06,30,15.2187703
"02-07",288.2828701,1986-02-07,30,15.1328701
"02-08",290.1758243,1986-02-08,30,17.0258243
"02-09",288.6389916,1986-02-09,30,15.4889916
"02-10",288.0259588,1986-02-10,30,14.8759588
"02-11",288.1111125,1986-02-11,30,14.9611125
"02-12",287.254581,1986-02-12,30,14.104581
"02-13",289.0365742,1986-02-13,30,15.8865742
"02-14",288.5929938,1986-02-14,30,15.4429938
"02-15",288.4687764,1986-02-15,30,15.3187764
"02-16",287.6155348,1986-02-16,30,14.4655348
"02-17",289.1125062,1986-02-17,30,15.9625062
"02-18",290.7932636,1986-02-18,30,17.6432636
"02-19",289.509589,1986-02-19,30,16.359589
"02-20",289.6946372,1986-02-20,30,16.5446372
"02-21",290.2450565,1986-02-21,30,17.0950565
"02-22",288.6568407,1986-02-22,30,15.5068407
"02-23",288.5164648,1986-02-23,30,15.3664648
"02-24",289.0373105,1986-02-24,30,15.8873105
"02-25",288.625338,1986-02-25,30,15.475338
"02-26",289.1110015,1986-02-26,30,15.9610015
"02-27",290.1318164,1986-02-27,30,16.9818164
"02-28",291.1145847,1986-02-28,30,17.9645847
"03-01",292.1175877,1986-03-01,30,18.9675877
"03-02",292.4639978,1986-03-02,30,19.3139978
"03-03",292.9037456,1986-03-03,30,19.7537456
"03-04",293.660857,1986-03-04,30,20.510857
"03-05",294.2988218,1986-03-05,30,21.1488218
"03-06",295.1241877,1986-03-06,30,21.9741877
"03-07",295.316858,1986-03-07,30,22.166858
"03-08",295.4137145,1986-03-08,30,22.2637145
"03-09",296.390688,1986-03-09,30,23.240688
"03-10",298.2041401,1986-03-10,30,25.0541401
"03-11",297.8046162,1986-03-11,30,24.6546162
"03-12",297.3143319,1986-03-12,30,24.1643319
"03-13",297.7838365,1986-03-13,30,24.6338365
"03-14",296.2676705,1986-03-14,30,23.1176705
"03-15",293.9972007,1986-03-15,30,20.8472007
"03-16",292.7842299,1986-03-16,30,19.6342299
"03-17",293.8900739,1986-03-17,30,20.7400739
"03-18",293.0471514,1986-03-18,30,19.8971514
"03-19",292.3547891,1986-03-19,30,19.2047891
"03-20",292.0967359,1986-03-20,30,18.9467359
"03-21",293.2702148,1986-03-21,30,20.1202148
"03-22",294.2613204,1986-03-22,30,21.1113204
"03-23",294.3177365,1986-03-23,30,21.1677365
"03-24",294.3673642,1986-03-24,30,21.2173642
"03-25",294.176927,1986-03-25,30,21.026927
"03-26",296.5326574,1986-03-26,30,23.3826574
"03-27",298.0220467,1986-03-27,30,24.8720467
"03-28",299.7498376,1986-03-28,30,26.5998376
"03-29",299.0116652,1986-03-29,30,25.8616652
"03-30",297.9370475,1986-03-30,30,24.7870475
"03-31",296.4604464,1986-03-31,30,23.3104464
"04-01",298.4438981,1986-04-01,30,25.2938981
"04-02",297.510194,1986-04-02,30,24.360194
"04-03",296.8105882,1986-04-03,30,23.6605882
"04-04",295.7470054,1986-04-04,30,22.5970054
"04-05",296.0896797,1986-04-05,30,22.9396797
"04-06",298.1327431,1986-04-06,30,24.9827431000001
"04-07",300.2263272,1986-04-07,30,27.0763272
"04-08",301.0353909,1986-04-08,30,27.8853909
"04-09",301.9755162,1986-04-09,30,28.8255162
"04-10",302.0986356,1986-04-10,30,28.9486356
"04-11",302.9038907,1986-04-11,30,29.7538907
"04-12",303.1659321,1986-04-12,30,30.0159321
"04-13",303.3019361,1986-04-13,30,30.1519361
"04-14",303.4955712,1986-04-14,30,30.3455712
"04-15",303.3425914,1986-04-15,30,30.1925914
"04-16",303.0390846,1986-04-16,30,29.8890846
"04-17",302.4588141,1986-04-17,30,29.3088141
"04-18",302.1942869,1986-04-18,30,29.0442869
"04-19",303.314873,1986-04-19,30,30.164873
"04-20",304.3667909,1986-04-20,30,31.2167909
"04-21",305.0256029,1986-04-21,30,31.8756029
"04-22",304.8551029,1986-04-22,30,31.7051029
"04-23",305.1997479,1986-04-23,30,32.0497479
"04-24",305.05991,1986-04-24,30,31.90991
"04-25",304.1456954,1986-04-25,30,30.9956954
"04-26",302.2607351,1986-04-26,30,29.1107351
"04-27",301.9857045,1986-04-27,30,28.8357045
"04-28",301.7639869,1986-04-28,30,28.6139869
"04-29",301.9095247,1986-04-29,30,28.7595247
"04-30",303.3407367,1986-04-30,30,30.1907367
"05-01",305.5270806,1986-05-01,30,32.3770806
"05-02",305.2789894,1986-05-02,30,32.1289894
"05-03",303.9983525,1986-05-03,30,30.8483525
"05-04",303.7973431,1986-05-04,30,30.6473431
"05-05",304.804236,1986-05-05,30,31.654236
"05-06",306.5227488,1986-05-06,30,33.3727488
"05-07",306.0216224,1986-05-07,30,32.8716224
"05-08",306.4493397,1986-05-08,30,33.2993397
"05-09",303.606723,1986-05-09,30,30.456723
"05-10",304.8673766,1986-05-10,30,31.7173766
"05-11",305.3022463,1986-05-11,30,32.1522463
"05-12",306.885082,1986-05-12,30,33.735082
"05-13",305.3193651,1986-05-13,30,32.1693651000001
"05-14",306.0537249,1986-05-14,30,32.9037249
"05-15",307.0328774,1986-05-15,30,33.8828774
"05-16",305.2929165,1986-05-16,30,32.1429165
"05-17",304.5434992,1986-05-17,30,31.3934992
"05-18",305.5908183,1986-05-18,30,32.4408183
"05-19",300.9355543,1986-05-19,30,27.7855543
"05-20",301.0832164,1986-05-20,30,27.9332164
"05-21",301.0057071,1986-05-21,30,27.8557071
"05-22",302.1668578,1986-05-22,30,29.0168578
"05-23",303.2441562,1986-05-23,30,30.0941562
"05-24",304.2262843,1986-05-24,30,31.0762843
"05-25",306.0308622,1986-05-25,30,32.8808622
"05-26",302.3214304,1986-05-26,30,29.1714304
"05-27",298.6495216,1986-05-27,30,25.4995216
"05-28",301.0615079,1986-05-28,30,27.9115079
"05-29",301.44849,1986-05-29,30,28.29849
"05-30",302.5964308,1986-05-30,30,29.4464308
"05-31",300.964041,1986-05-31,30,27.814041
"06-01",302.6587495,1986-06-01,30,29.5087495
"06-02",304.3572921,1986-06-02,30,31.2072921
"06-03",304.127721,1986-06-03,30,30.977721
"06-04",304.4080911,1986-06-04,30,31.2580911
"06-05",304.4968654,1986-06-05,30,31.3468654
"06-06",305.2741748,1986-06-06,30,32.1241748
