"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",287.9368772,2014-01-01,77,14.7868772
"01-02",288.2187198,2014-01-02,77,15.0687198000001
"01-03",288.56110875,2014-01-03,77,15.41110875
"01-04",288.41743645,2014-01-04,77,15.26743645
"01-05",288.6113034,2014-01-05,77,15.4613034
"01-06",287.46243875,2014-01-06,77,14.31243875
"01-07",287.7951701,2014-01-07,77,14.6451701
"01-08",287.84429795,2014-01-08,77,14.69429795
"01-09",287.2993491,2014-01-09,77,14.1493491
"01-10",287.0567324,2014-01-10,77,13.9067324
"01-11",287.15251875,2014-01-11,77,14.00251875
"01-12",287.54332845,2014-01-12,77,14.39332845
"01-13",287.11839765,2014-01-13,77,13.96839765
"01-14",287.50066945,2014-01-14,77,14.3506694500001
"01-15",287.78458485,2014-01-15,77,14.63458485
"01-16",287.76816845,2014-01-16,77,14.61816845
"01-17",287.356081,2014-01-17,77,14.206081
"01-18",287.37237825,2014-01-18,77,14.22237825
"01-19",285.025782,2014-01-19,77,11.875782
"01-20",284.8326961,2014-01-20,77,11.6826961
"01-21",284.99015235,2014-01-21,77,11.84015235
"01-22",286.0928686,2014-01-22,77,12.9428686
"01-23",287.30034665,2014-01-23,77,14.15034665
"01-24",287.6881744,2014-01-24,77,14.5381744
"01-25",288.0015819,2014-01-25,77,14.8515819
"01-26",288.47899965,2014-01-26,77,15.32899965
"01-27",288.80933305,2014-01-27,77,15.65933305
"01-28",289.73370405,2014-01-28,77,16.5837040500001
"01-29",290.3090105,2014-01-29,77,17.1590105
"01-30",290.9084459,2014-01-30,77,17.7584459
"01-31",291.0343721,2014-01-31,77,17.8843721000001
"02-01",291.0876721,2014-02-01,77,17.9376721
"02-02",289.5880204,2014-02-02,77,16.4380204
"02-03",288.27556205,2014-02-03,77,15.12556205
"02-04",288.55875425,2014-02-04,77,15.40875425
"02-05",288.6585803,2014-02-05,77,15.5085803
"02-06",287.4227672,2014-02-06,77,14.2727672
"02-07",287.26358325,2014-02-07,77,14.11358325
"02-08",288.5651215,2014-02-08,77,15.4151215
"02-09",288.60760125,2014-02-09,77,15.45760125
"02-10",289.43984695,2014-02-10,77,16.28984695
"02-11",290.12724525,2014-02-11,77,16.97724525
"02-12",290.47437085,2014-02-12,77,17.32437085
"02-13",290.9342795,2014-02-13,77,17.7842795
"02-14",291.48633495,2014-02-14,77,18.33633495
"02-15",291.323311,2014-02-15,77,18.173311
"02-16",291.4987568,2014-02-16,77,18.3487568
"02-17",292.4010109,2014-02-17,77,19.2510109
"02-18",291.66955035,2014-02-18,77,18.51955035
"02-19",291.5451081,2014-02-19,77,18.3951081
"02-20",292.84636575,2014-02-20,77,19.69636575
"02-21",291.56337415,2014-02-21,77,18.41337415
"02-22",289.47809845,2014-02-22,77,16.32809845
"02-23",287.6115,2014-02-23,77,14.4615
"02-24",288.35909485,2014-02-24,77,15.20909485
"02-25",289.7968101,2014-02-25,77,16.6468101
"02-26",291.5063696,2014-02-26,77,18.3563696
"02-27",289.6388172,2014-02-27,77,16.4888172
"02-28",289.9476826,2014-02-28,77,16.7976826
"03-01",291.52587655,2014-03-01,77,18.37587655
"03-02",291.4546535,2014-03-02,77,18.3046535
"03-03",292.066167,2014-03-03,77,18.916167
"03-04",292.31388,2014-03-04,77,19.1638800000001
"03-05",292.12647315,2014-03-05,77,18.97647315
"03-06",292.64156615,2014-03-06,77,19.49156615
"03-07",293.17022875,2014-03-07,77,20.02022875
"03-08",293.22971455,2014-03-08,77,20.07971455
"03-09",294.1085361,2014-03-09,77,20.9585361000001
"03-10",293.75338345,2014-03-10,77,20.60338345
"03-11",290.7596182,2014-03-11,77,17.6096182
"03-12",290.86449625,2014-03-12,77,17.71449625
"03-13",290.36018135,2014-03-13,77,17.21018135
"03-14",289.49482205,2014-03-14,77,16.34482205
"03-15",290.9914422,2014-03-15,77,17.8414422
"03-16",291.08295215,2014-03-16,77,17.93295215
"03-17",291.41654675,2014-03-17,77,18.26654675
"03-18",291.763403,2014-03-18,77,18.613403
"03-19",293.3539969,2014-03-19,77,20.2039969
"03-20",294.35140535,2014-03-20,77,21.20140535
"03-21",294.3463461,2014-03-21,77,21.1963461
