"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",295.6755615,1998-01-01,42,22.5255615
"01-02",295.63480445,1998-01-02,42,22.48480445
"01-03",295.465585,1998-01-03,42,22.3155850000001
"01-04",294.82030515,1998-01-04,42,21.67030515
"01-05",295.06403835,1998-01-05,42,21.9140383500001
"01-06",295.79843765,1998-01-06,42,22.64843765
"01-07",296.3326482,1998-01-07,42,23.1826482
"01-08",295.8832843,1998-01-08,42,22.7332843
"01-09",295.3776493,1998-01-09,42,22.2276493000001
"01-10",295.23324135,1998-01-10,42,22.08324135
"01-11",295.4557989,1998-01-11,42,22.3057989
"01-12",294.7623869,1998-01-12,42,21.6123869
"01-13",295.0923021,1998-01-13,42,21.9423021
"01-14",296.1233953,1998-01-14,42,22.9733953
"01-15",296.7800251,1998-01-15,42,23.6300251
"01-16",295.9251687,1998-01-16,42,22.7751687
"01-17",296.25544895,1998-01-17,42,23.10544895
"01-18",296.2850208,1998-01-18,42,23.1350208
"01-19",296.59837535,1998-01-19,42,23.44837535
"01-20",296.32396945,1998-01-20,42,23.1739694500001
"01-21",296.9767436,1998-01-21,42,23.8267436
"01-22",296.8962499,1998-01-22,42,23.7462499000001
"01-23",297.10670605,1998-01-23,42,23.95670605
"01-24",296.6554444,1998-01-24,42,23.5054444
"01-25",296.51031765,1998-01-25,42,23.36031765
"01-26",296.64477925,1998-01-26,42,23.49477925
"01-27",297.245185,1998-01-27,42,24.095185
"01-28",298.62909545,1998-01-28,42,25.47909545
"01-29",299.2448716,1998-01-29,42,26.0948716
"01-30",298.995016,1998-01-30,42,25.845016
"01-31",297.64597315,1998-01-31,42,24.4959731500001
"02-01",297.6374279,1998-02-01,42,24.4874279000001
"02-02",298.14063715,1998-02-02,42,24.99063715
"02-03",298.20673615,1998-02-03,42,25.05673615
"02-04",298.4718169,1998-02-04,42,25.3218169
"02-05",298.2656785,1998-02-05,42,25.1156785000001
"02-06",297.95646365,1998-02-06,42,24.80646365
"02-07",298.1391819,1998-02-07,42,24.9891819000001
"02-08",298.1743665,1998-02-08,42,25.0243665
"02-09",297.72601445,1998-02-09,42,24.57601445
"02-10",297.8259687,1998-02-10,42,24.6759687
"02-11",298.4594687,1998-02-11,42,25.3094687
"02-12",298.40784485,1998-02-12,42,25.25784485
"02-13",297.76051055,1998-02-13,42,24.61051055
"02-14",297.83568995,1998-02-14,42,24.68568995
"02-15",297.94414975,1998-02-15,42,24.79414975
"02-16",298.5982006,1998-02-16,42,25.4482006000001
"02-17",298.4829432,1998-02-17,42,25.3329432
"02-18",298.553667,1998-02-18,42,25.403667
"02-19",298.9408015,1998-02-19,42,25.7908015
"02-20",299.63173265,1998-02-20,42,26.48173265
"02-21",299.91861955,1998-02-21,42,26.76861955
"02-22",299.3826669,1998-02-22,42,26.2326669
"02-23",299.37258475,1998-02-23,42,26.22258475
"02-24",300.00021645,1998-02-24,42,26.85021645
"02-25",300.4351959,1998-02-25,42,27.2851959
"02-26",300.6023492,1998-02-26,42,27.4523492
"02-27",300.9440925,1998-02-27,42,27.7940925
"02-28",301.364548,1998-02-28,42,28.214548
"03-01",300.2409669,1998-03-01,42,27.0909669
"03-02",299.86433785,1998-03-02,42,26.71433785
"03-03",299.747758,1998-03-03,42,26.597758
"03-04",299.7737855,1998-03-04,42,26.6237855000001
"03-05",300.0603555,1998-03-05,42,26.9103555
"03-06",299.6057502,1998-03-06,42,26.4557502
"03-07",299.433162,1998-03-07,42,26.283162
"03-08",299.45967035,1998-03-08,42,26.30967035
"03-09",299.72120975,1998-03-09,42,26.57120975
"03-10",299.8318201,1998-03-10,42,26.6818201
"03-11",300.83343235,1998-03-11,42,27.68343235
"03-12",301.03236395,1998-03-12,42,27.88236395
"03-13",301.52799985,1998-03-13,42,28.37799985
"03-14",302.0953311,1998-03-14,42,28.9453311
"03-15",301.92260905,1998-03-15,42,28.77260905
"03-16",301.2312443,1998-03-16,42,28.0812443
"03-17",301.52669155,1998-03-17,42,28.37669155
"03-18",301.7496262,1998-03-18,42,28.5996262
"03-19",301.7513019,1998-03-19,42,28.6013019
"03-20",301.79212345,1998-03-20,42,28.64212345
"03-21",301.42296315,1998-03-21,42,28.27296315
"03-22",301.6677717,1998-03-22,42,28.5177717
"03-23",301.28439685,1998-03-23,42,28.13439685
"03-24",301.49388655,1998-03-24,42,28.34388655
"03-25",301.35275435,1998-03-25,42,28.20275435
"03-26",301.5338115,1998-03-26,42,28.3838115
"03-27",301.721103,1998-03-27,42,28.571103
"03-28",302.41967355,1998-03-28,42,29.26967355
"03-29",303.0136122,1998-03-29,42,29.8636122
"03-30",303.09384635,1998-03-30,42,29.9438463500001
"03-31",302.108964,1998-03-31,42,28.958964
"04-01",301.96456365,1998-04-01,42,28.81456365
"04-02",302.28084425,1998-04-02,42,29.13084425
"04-03",303.110467,1998-04-03,42,29.960467
"04-04",303.3961988,1998-04-04,42,30.2461988
"04-05",303.4380632,1998-04-05,42,30.2880632
"04-06",303.49972915,1998-04-06,42,30.34972915
"04-07",302.1268816,1998-04-07,42,28.9768816
"04-08",302.38327815,1998-04-08,42,29.23327815
"04-09",302.8988395,1998-04-09,42,29.7488395
"04-10",302.7252513,1998-04-10,42,29.5752513
"04-11",303.6887393,1998-04-11,42,30.5387393
"04-12",304.0801221,1998-04-12,42,30.9301221
"04-13",303.13424605,1998-04-13,42,29.98424605
"04-14",302.5781767,1998-04-14,42,29.4281767
"04-15",302.2824865,1998-04-15,42,29.1324865
"04-16",302.61355835,1998-04-16,42,29.46355835
"04-17",302.9273203,1998-04-17,42,29.7773203
"04-18",302.3593363,1998-04-18,42,29.2093363
"04-19",302.93590845,1998-04-19,42,29.78590845
"04-20",303.1624599,1998-04-20,42,30.0124599
"04-21",303.3196535,1998-04-21,42,30.1696535
"04-22",303.37238155,1998-04-22,42,30.22238155
"04-23",303.141426,1998-04-23,42,29.991426
"04-24",303.02418005,1998-04-24,42,29.87418005
"04-25",303.88622855,1998-04-25,42,30.73622855
"04-26",304.24337685,1998-04-26,42,31.09337685
"04-27",304.07191685,1998-04-27,42,30.92191685
"04-28",302.99963375,1998-04-28,42,29.84963375
"04-29",303.78297795,1998-04-29,42,30.6329779500001
"04-30",303.33609035,1998-04-30,42,30.18609035
