"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",292.9423649,2009-01-01,55,19.7923649000001
"01-02",292.51197875,2009-01-02,55,19.36197875
"01-03",292.4932429,2009-01-03,55,19.3432429000001
"01-04",291.5086044,2009-01-04,55,18.3586044
"01-05",291.49387615,2009-01-05,55,18.34387615
"01-06",291.68778475,2009-01-06,55,18.53778475
"01-07",292.14265465,2009-01-07,55,18.99265465
"01-08",291.9490555,2009-01-08,55,18.7990555
"01-09",291.68501125,2009-01-09,55,18.53501125
"01-10",291.298452,2009-01-10,55,18.148452
"01-11",291.4136693,2009-01-11,55,18.2636693000001
"01-12",290.88794505,2009-01-12,55,17.73794505
"01-13",290.63468945,2009-01-13,55,17.48468945
"01-14",289.70978665,2009-01-14,55,16.55978665
"01-15",289.2210625,2009-01-15,55,16.0710625
"01-16",288.92686965,2009-01-16,55,15.77686965
"01-17",289.5752458,2009-01-17,55,16.4252458
"01-18",290.608608,2009-01-18,55,17.458608
"01-19",291.2951913,2009-01-19,55,18.1451913
"01-20",291.44847865,2009-01-20,55,18.29847865
"01-21",291.6198589,2009-01-21,55,18.4698589
"01-22",291.63901115,2009-01-22,55,18.48901115
"01-23",292.23941515,2009-01-23,55,19.08941515
"01-24",290.44324495,2009-01-24,55,17.29324495
"01-25",291.0135959,2009-01-25,55,17.8635959000001
"01-26",292.35397385,2009-01-26,55,19.20397385
"01-27",292.1599575,2009-01-27,55,19.0099575
"01-28",291.5449935,2009-01-28,55,18.3949935000001
"01-29",291.840108,2009-01-29,55,18.690108
"01-30",292.1752524,2009-01-30,55,19.0252524
"01-31",292.9020094,2009-01-31,55,19.7520094
"02-01",293.0835215,2009-02-01,55,19.9335215
"02-02",293.9534572,2009-02-02,55,20.8034572
"02-03",294.06180335,2009-02-03,55,20.91180335
"02-04",294.28690715,2009-02-04,55,21.13690715
"02-05",293.8129925,2009-02-05,55,20.6629925
"02-06",292.1536854,2009-02-06,55,19.0036854
"02-07",292.37870575,2009-02-07,55,19.22870575
"02-08",291.05324205,2009-02-08,55,17.90324205
"02-09",291.16048365,2009-02-09,55,18.01048365
"02-10",291.32861315,2009-02-10,55,18.17861315
"02-11",292.0921052,2009-02-11,55,18.9421052
"02-12",292.36764375,2009-02-12,55,19.21764375
"02-13",292.43364135,2009-02-13,55,19.28364135
"02-14",293.2492543,2009-02-14,55,20.0992543
"02-15",293.4867847,2009-02-15,55,20.3367847
"02-16",293.39757105,2009-02-16,55,20.24757105
"02-17",294.06575725,2009-02-17,55,20.91575725
"02-18",294.78830315,2009-02-18,55,21.6383031500001
"02-19",294.84692105,2009-02-19,55,21.69692105
"02-20",294.74812725,2009-02-20,55,21.5981272500001
"02-21",294.6628181,2009-02-21,55,21.5128181
"02-22",294.82393595,2009-02-22,55,21.67393595
"02-23",295.68872595,2009-02-23,55,22.53872595
"02-24",297.35512265,2009-02-24,55,24.20512265
"02-25",297.67993315,2009-02-25,55,24.52993315
"02-26",297.97034355,2009-02-26,55,24.82034355
"02-27",298.7729658,2009-02-27,55,25.6229658
"02-28",297.82835735,2009-02-28,55,24.67835735
"03-01",297.19557625,2009-03-01,55,24.04557625
"03-02",294.9009268,2009-03-02,55,21.7509268
"03-03",294.3911722,2009-03-03,55,21.2411722000001
"03-04",294.40840705,2009-03-04,55,21.25840705
"03-05",294.5206998,2009-03-05,55,21.3706998
"03-06",295.03042725,2009-03-06,55,21.88042725
"03-07",296.05941925,2009-03-07,55,22.90941925
"03-08",296.4934003,2009-03-08,55,23.3434003
"03-09",297.7368599,2009-03-09,55,24.5868599
"03-10",298.7572279,2009-03-10,55,25.6072279
"03-11",297.99860175,2009-03-11,55,24.8486017500001
"03-12",297.75913095,2009-03-12,55,24.60913095
"03-13",298.82532255,2009-03-13,55,25.67532255
"03-14",298.8974932,2009-03-14,55,25.7474932
"03-15",299.119222,2009-03-15,55,25.9692220000001
"03-16",300.0282169,2009-03-16,55,26.8782169
"03-17",300.6306779,2009-03-17,55,27.4806779
"03-18",300.60798425,2009-03-18,55,27.45798425
