"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",280.1772684,2000-01-01,50,7.02726840000003
"01-02",280.716719333333,2000-01-02,50,7.56671933333337
"01-03",280.772046233333,2000-01-03,50,7.62204623333338
"01-04",280.719294333333,2000-01-04,50,7.56929433333335
"01-05",280.922665066667,2000-01-05,50,7.77266506666666
"01-06",281.1142868,2000-01-06,50,7.96428680000002
"01-07",281.329341933333,2000-01-07,50,8.17934193333332
"01-08",281.0284909,2000-01-08,50,7.87849090000003
"01-09",280.7047678,2000-01-09,50,7.55476780000004
"01-10",281.411392033333,2000-01-10,50,8.26139203333338
"01-11",282.3405163,2000-01-11,50,9.19051630000001
"01-12",281.679846466667,2000-01-12,50,8.5298464666667
"01-13",281.7490356,2000-01-13,50,8.59903560000004
"01-14",281.023783033333,2000-01-14,50,7.87378303333332
"01-15",279.965828333333,2000-01-15,50,6.81582833333334
"01-16",279.627888733333,2000-01-16,50,6.47788873333337
"01-17",281.034201566667,2000-01-17,50,7.88420156666672
"01-18",281.6723316,2000-01-18,50,8.52233160000003
"01-19",282.238006833333,2000-01-19,50,9.08800683333334
"01-20",281.5713752,2000-01-20,50,8.4213752
"01-21",282.037005333333,2000-01-21,50,8.88700533333332
"01-22",280.523819233333,2000-01-22,50,7.37381923333334
"01-23",279.9488535,2000-01-23,50,6.79885350000001
"01-24",280.370366433333,2000-01-24,50,7.22036643333337
"01-25",280.911336766667,2000-01-25,50,7.76133676666666
"01-26",280.6962312,2000-01-26,50,7.54623120000002
"01-27",280.2252747,2000-01-27,50,7.07527470000002
"01-28",281.759301633333,2000-01-28,50,8.60930163333336
"01-29",282.5879584,2000-01-29,50,9.43795840000001
"01-30",283.5109989,2000-01-30,50,10.3609989
"01-31",282.877586166667,2000-01-31,50,9.7275861666667
"02-01",281.674101333333,2000-02-01,50,8.52410133333336
"02-02",281.4323239,2000-02-02,50,8.28232389999999
"02-03",281.6799245,2000-02-03,50,8.52992450000005
"02-04",282.075058333333,2000-02-04,50,8.92505833333337
"02-05",281.1991658,2000-02-05,50,8.04916580000003
"02-06",281.373380133333,2000-02-06,50,8.22338013333336
"02-07",281.687581566667,2000-02-07,50,8.53758156666669
"02-08",281.3012645,2000-02-08,50,8.15126450000002
"02-09",282.026142366667,2000-02-09,50,8.87614236666667
"02-10",282.831260666667,2000-02-10,50,9.68126066666667
"02-11",281.221193233333,2000-02-11,50,8.07119323333336
"02-12",280.977394166667,2000-02-12,50,7.82739416666669
"02-13",282.154745866667,2000-02-13,50,9.00474586666667
"02-14",282.811288566667,2000-02-14,50,9.66128856666671
"02-15",283.369594366667,2000-02-15,50,10.2195943666667
"02-16",284.812496566667,2000-02-16,50,11.6624965666667
"02-17",283.764590533333,2000-02-17,50,10.6145905333333
"02-18",283.396688833333,2000-02-18,50,10.2466888333333
"02-19",283.5655542,2000-02-19,50,10.4155542
"02-20",283.336949666667,2000-02-20,50,10.1869496666667
"02-21",283.786880866667,2000-02-21,50,10.6368808666667
"02-22",284.0981702,2000-02-22,50,10.9481702
"02-23",283.678509366667,2000-02-23,50,10.5285093666667
"02-24",284.482025733333,2000-02-24,50,11.3320257333334
"02-25",282.5248655,2000-02-25,50,9.37486550000006
"02-26",282.725173866667,2000-02-26,50,9.57517386666672
"02-27",284.0848936,2000-02-27,50,10.9348936
"02-28",284.878753433333,2000-02-28,50,11.7287534333334
"02-29",285.0745819,2000-02-29,50,11.9245819
"03-01",284.0622378,2000-03-01,50,10.9122378
