"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",286.3313909,1986-01-01,16,13.1813909
"01-02",286.048362433333,1986-01-02,16,12.8983624333334
"01-03",286.2779859,1986-01-03,16,13.1279859
"01-04",286.6454518,1986-01-04,16,13.4954518
"01-05",286.6286226,1986-01-05,16,13.4786226
"01-06",287.1480411,1986-01-06,16,13.9980411
"01-07",287.0583735,1986-01-07,16,13.9083735
"01-08",287.327865733333,1986-01-08,16,14.1778657333334
"01-09",287.666567966667,1986-01-09,16,14.5165679666667
"01-10",288.030604733333,1986-01-10,16,14.8806047333334
"01-11",288.5304347,1986-01-11,16,15.3804347
"01-12",288.5815172,1986-01-12,16,15.4315172
"01-13",287.8767135,1986-01-13,16,14.7267135
"01-14",286.450070966667,1986-01-14,16,13.3000709666667
"01-15",286.119548533333,1986-01-15,16,12.9695485333334
"01-16",285.8240708,1986-01-16,16,12.6740708
"01-17",286.021204833333,1986-01-17,16,12.8712048333334
"01-18",286.1268434,1986-01-18,16,12.9768434
"01-19",286.528660466667,1986-01-19,16,13.3786604666667
"01-20",286.722520766667,1986-01-20,16,13.5725207666667
"01-21",287.8024937,1986-01-21,16,14.6524937
"01-22",288.173549166667,1986-01-22,16,15.0235491666667
"01-23",287.406703233333,1986-01-23,16,14.2567032333333
"01-24",286.285897733333,1986-01-24,16,13.1358977333334
"01-25",286.089013633333,1986-01-25,16,12.9390136333333
"01-26",286.5565164,1986-01-26,16,13.4065164
"01-27",287.3424203,1986-01-27,16,14.1924203
"01-28",288.4999751,1986-01-28,16,15.3499751000001
"01-29",287.989513333333,1986-01-29,16,14.8395133333333
"01-30",288.583836733333,1986-01-30,16,15.4338367333334
"01-31",289.119946033333,1986-01-31,16,15.9699460333334
"02-01",288.236941266667,1986-02-01,16,15.0869412666667
"02-02",288.191443966667,1986-02-02,16,15.0414439666667
"02-03",288.628629933333,1986-02-03,16,15.4786299333334
"02-04",289.1612042,1986-02-04,16,16.0112042
"02-05",289.351412366667,1986-02-05,16,16.2014123666667
"02-06",289.667136166667,1986-02-06,16,16.5171361666667
"02-07",290.3353687,1986-02-07,16,17.1853687
"02-08",291.333753033333,1986-02-08,16,18.1837530333333
"02-09",290.4162027,1986-02-09,16,17.2662027
"02-10",289.471694966667,1986-02-10,16,16.3216949666667
"02-11",290.4013449,1986-02-11,16,17.2513449
"02-12",288.995352966667,1986-02-12,16,15.8453529666667
"02-13",290.550458966667,1986-02-13,16,17.4004589666667
"02-14",290.068260833333,1986-02-14,16,16.9182608333334
"02-15",289.8954857,1986-02-15,16,16.7454857
"02-16",288.949362333333,1986-02-16,16,15.7993623333334
"02-17",289.9703785,1986-02-17,16,16.8203785
"02-18",290.453242966667,1986-02-18,16,17.3032429666667
"02-19",291.035943933333,1986-02-19,16,17.8859439333334
"02-20",291.465931833333,1986-02-20,16,18.3159318333334
"02-21",292.359330866667,1986-02-21,16,19.2093308666667
"02-22",291.212497033333,1986-02-22,16,18.0624970333333
"02-23",291.316629966667,1986-02-23,16,18.1666299666667
"02-24",290.815386566667,1986-02-24,16,17.6653865666667
"02-25",290.122595066667,1986-02-25,16,16.9725950666667
"02-26",290.288943933333,1986-02-26,16,17.1389439333333
"02-27",290.9147397,1986-02-27,16,17.7647397
"02-28",291.231789333333,1986-02-28,16,18.0817893333333
"02-29",291.7256491,1986-03-01,16,18.5756491
"03-01",291.4543428,1986-03-02,16,18.3043428
"03-02",291.903573166667,1986-03-03,16,18.7535731666667
"03-03",292.722832133333,1986-03-04,16,19.5728321333333
"03-04",293.8005367,1986-03-05,16,20.6505367
"03-05",294.529108033333,1986-03-06,16,21.3791080333334
"03-06",295.5502666,1986-03-07,16,22.4002666
"03-07",296.044181533333,1986-03-08,16,22.8941815333334
"03-08",293.8931362,1986-03-09,16,20.7431362
"03-09",294.7200569,1986-03-10,16,21.5700569
"03-10",296.330455966667,1986-03-11,16,23.1804559666667
"03-11",294.036507033333,1986-03-12,16,20.8865070333334
"03-12",294.3738593,1986-03-13,16,21.2238593
"03-13",294.210488366667,1986-03-14,16,21.0604883666667
"03-14",293.9319088,1986-03-15,16,20.7819088
"03-15",295.176947266667,1986-03-16,16,22.0269472666667
"03-16",295.714669533333,1986-03-17,16,22.5646695333334
"03-17",294.6712944,1986-03-18,16,21.5212944
"03-18",294.644844966667,1986-03-19,16,21.4948449666667
"03-19",293.827096833333,1986-03-20,16,20.6770968333333
"03-20",293.711810266667,1986-03-21,16,20.5618102666667
"03-21",294.831520166667,1986-03-22,16,21.6815201666667
"03-22",296.027683166667,1986-03-23,16,22.8776831666667
"03-23",296.3064454,1986-03-24,16,23.1564454000001
"03-24",296.943622966667,1986-03-25,16,23.7936229666667
"03-25",297.7484982,1986-03-26,16,24.5984982000001
"03-26",297.944986,1986-03-27,16,24.794986
"03-27",296.901783766667,1986-03-28,16,23.7517837666667
"03-28",297.964908166667,1986-03-29,16,24.8149081666667
"03-29",298.4977589,1986-03-30,16,25.3477589
"03-30",298.231394933333,1986-03-31,16,25.0813949333333
"03-31",298.205993766667,1986-04-01,16,25.0559937666667
"04-01",299.2119314,1986-04-02,16,26.0619314
"04-02",299.1251341,1986-04-03,16,25.9751341
"04-03",299.621204233333,1986-04-04,16,26.4712042333334
"04-04",299.1500261,1986-04-05,16,26.0000261
"04-05",298.9310572,1986-04-06,16,25.7810572
"04-06",300.115658466667,1986-04-07,16,26.9656584666667
"04-07",301.21933,1986-04-08,16,28.06933
"04-08",301.6777845,1986-04-09,16,28.5277845
"04-09",301.377437633333,1986-04-10,16,28.2274376333334
"04-10",301.541414766667,1986-04-11,16,28.3914147666667
"04-11",302.057189766667,1986-04-12,16,28.9071897666667
"04-12",302.598596266667,1986-04-13,16,29.4485962666667
"04-13",303.197425333333,1986-04-14,16,30.0474253333334
"04-14",302.935872566667,1986-04-15,16,29.7858725666667
"04-15",302.6966891,1986-04-16,16,29.5466891
"04-16",303.102094233333,1986-04-17,16,29.9520942333334
"04-17",303.641648033333,1986-04-18,16,30.4916480333333
"04-18",303.210086533333,1986-04-19,16,30.0600865333333
"04-19",302.801024466667,1986-04-20,16,29.6510244666667
"04-20",303.531296066667,1986-04-21,16,30.3812960666667
"04-21",304.366204833333,1986-04-22,16,31.2162048333333
"04-22",304.845829933333,1986-04-23,16,31.6958299333334
"04-23",304.9757273,1986-04-24,16,31.8257273
"04-24",303.2243811,1986-04-25,16,30.0743811
"04-25",302.988589266667,1986-04-26,16,29.8385892666667
"04-26",302.898494633333,1986-04-27,16,29.7484946333333
"04-27",302.858934966667,1986-04-28,16,29.7089349666667
"04-28",303.7235713,1986-04-29,16,30.5735713
"04-29",304.241209233333,1986-04-30,16,31.0912092333334
"04-30",304.256982833333,1986-05-01,16,31.1069828333333
"05-01",303.399673466667,1986-05-02,16,30.2496734666667
"05-02",301.3066752,1986-05-03,16,28.1566752
"05-03",301.455515466667,1986-05-04,16,28.3055154666667
"05-04",301.745201166667,1986-05-05,16,28.5952011666667
"05-05",303.309278966667,1986-05-06,16,30.1592789666667
"05-06",303.374218433333,1986-05-07,16,30.2242184333334
"05-07",303.426774733333,1986-05-08,16,30.2767747333334
"05-08",303.737444433333,1986-05-09,16,30.5874444333334
"05-09",302.1939175,1986-05-10,16,29.0439175
"05-10",303.248647566667,1986-05-11,16,30.0986475666667
"05-11",303.905995366667,1986-05-12,16,30.7559953666667
"05-12",304.733654233333,1986-05-13,16,31.5836542333333
"05-13",304.511266733333,1986-05-14,16,31.3612667333334
"05-14",304.4905008,1986-05-15,16,31.3405008
"05-15",305.042652866667,1986-05-16,16,31.8926528666667
"05-16",305.1796015,1986-05-17,16,32.0296015
"05-17",304.508345066667,1986-05-18,16,31.3583450666667
"05-18",303.900500733333,1986-05-19,16,30.7505007333334
"05-19",303.273544933333,1986-05-20,16,30.1235449333333
"05-20",304.391123066667,1986-05-21,16,31.2411230666667
"05-21",304.554122,1986-05-22,16,31.404122
"05-22",304.501609633333,1986-05-23,16,31.3516096333333
"05-23",303.955846133333,1986-05-24,16,30.8058461333334
"05-24",304.748633866667,1986-05-25,16,31.5986338666667
"05-25",306.1814433,1986-05-26,16,33.0314433
"05-26",306.4389273,1986-05-27,16,33.2889273
"05-27",305.6921481,1986-05-28,16,32.5421481
"05-28",306.6809133,1986-05-29,16,33.5309133
"05-29",306.877915733333,1986-05-30,16,33.7279157333334
"05-30",307.437282233333,1986-05-31,16,34.2872822333334
"05-31",306.2396553,1986-06-01,16,33.0896553
"06-01",306.646252433333,1986-06-02,16,33.4962524333334
"06-02",306.911169566667,1986-06-03,16,33.7611695666667
"06-03",306.8686356,1986-06-04,16,33.7186356
"06-04",306.956146066667,1986-06-05,16,33.8061460666667
"06-05",305.626537866667,1986-06-06,16,32.4765378666667
"06-06",306.3104126,1986-06-07,16,33.1604126
"06-07",307.6296399,1986-06-08,16,34.4796399
"06-08",308.006386966667,1986-06-09,16,34.8563869666667
"06-09",306.8974861,1986-06-10,16,33.7474861
"06-10",305.9079555,1986-06-11,16,32.7579555
"06-11",307.2498623,1986-06-12,16,34.0998623
