"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",296.63260434,2013-01-01,70,23.48260434
"01-02",296.34547836,2013-01-02,70,23.19547836
"01-03",296.24847442,2013-01-03,70,23.0984744200001
"01-04",296.04907516,2013-01-04,70,22.89907516
"01-05",296.0852487,2013-01-05,70,22.9352487
"01-06",296.46876432,2013-01-06,70,23.31876432
"01-07",296.67487834,2013-01-07,70,23.52487834
"01-08",296.75469546,2013-01-08,70,23.60469546
"01-09",296.80605184,2013-01-09,70,23.65605184
"01-10",296.62671514,2013-01-10,70,23.47671514
"01-11",297.00066054,2013-01-11,70,23.85066054
"01-12",296.42440272,2013-01-12,70,23.27440272
"01-13",296.19887852,2013-01-13,70,23.04887852
"01-14",296.08012014,2013-01-14,70,22.93012014
"01-15",296.12219188,2013-01-15,70,22.97219188
"01-16",296.18326736,2013-01-16,70,23.03326736
"01-17",296.08506704,2013-01-17,70,22.93506704
"01-18",295.85940128,2013-01-18,70,22.70940128
"01-19",296.14179258,2013-01-19,70,22.99179258
"01-20",296.08372008,2013-01-20,70,22.93372008
"01-21",295.85343288,2013-01-21,70,22.70343288
"01-22",295.73655952,2013-01-22,70,22.58655952
"01-23",295.75065594,2013-01-23,70,22.60065594
"01-24",295.86693174,2013-01-24,70,22.71693174
"01-25",296.15044362,2013-01-25,70,23.00044362
"01-26",296.46993718,2013-01-26,70,23.31993718
"01-27",296.57559812,2013-01-27,70,23.42559812
"01-28",296.28434504,2013-01-28,70,23.13434504
"01-29",296.3034335,2013-01-29,70,23.1534335
"01-30",296.3578609,2013-01-30,70,23.2078609
"01-31",295.98451922,2013-01-31,70,22.83451922
"02-01",296.0489426,2013-02-01,70,22.8989426000001
"02-02",296.55756222,2013-02-02,70,23.40756222
"02-03",296.69956476,2013-02-03,70,23.54956476
"02-04",296.0276647,2013-02-04,70,22.8776647
"02-05",296.10809126,2013-02-05,70,22.95809126
"02-06",295.83406476,2013-02-06,70,22.68406476
"02-07",295.61933436,2013-02-07,70,22.46933436
"02-08",295.89666066,2013-02-08,70,22.74666066
"02-09",296.02322394,2013-02-09,70,22.8732239400001
"02-10",296.03018222,2013-02-10,70,22.8801822200001
"02-11",296.19448144,2013-02-11,70,23.04448144
"02-12",296.2078399,2013-02-12,70,23.0578399
"02-13",296.24196144,2013-02-13,70,23.09196144
"02-14",296.20152146,2013-02-14,70,23.05152146
"02-15",296.3390739,2013-02-15,70,23.1890739
"02-16",296.06017984,2013-02-16,70,22.91017984
"02-17",296.25560376,2013-02-17,70,23.10560376
"02-18",296.47034162,2013-02-18,70,23.32034162
