"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",286.51571605,2014-01-01,72,13.36571605
"01-02",287.74206565,2014-01-02,72,14.59206565
"01-03",288.0434488,2014-01-03,72,14.8934488
"01-04",287.7401645,2014-01-04,72,14.5901645
"01-05",287.56724035,2014-01-05,72,14.41724035
"01-06",287.2067369,2014-01-06,72,14.0567369
"01-07",286.2720826,2014-01-07,72,13.1220826
"01-08",286.07738815,2014-01-08,72,12.92738815
"01-09",286.3612136,2014-01-09,72,13.2112136
"01-10",286.38537645,2014-01-10,72,13.23537645
"01-11",286.93764445,2014-01-11,72,13.78764445
"01-12",287.09623845,2014-01-12,72,13.94623845
"01-13",286.1884459,2014-01-13,72,13.0384459000001
"01-14",285.9085427,2014-01-14,72,12.7585427
"01-15",286.3006774,2014-01-15,72,13.1506774000001
"01-16",286.89538,2014-01-16,72,13.74538
"01-17",286.879722,2014-01-17,72,13.729722
"01-18",287.81317165,2014-01-18,72,14.66317165
"01-19",284.61051895,2014-01-19,72,11.4605189500001
"01-20",283.5090104,2014-01-20,72,10.3590104
"01-21",284.1065124,2014-01-21,72,10.9565124000001
"01-22",285.3847881,2014-01-22,72,12.2347881000001
"01-23",286.45152565,2014-01-23,72,13.30152565
"01-24",286.46958705,2014-01-24,72,13.31958705
"01-25",286.46816035,2014-01-25,72,13.31816035
"01-26",287.19589655,2014-01-26,72,14.04589655
"01-27",288.07406685,2014-01-27,72,14.92406685
"01-28",289.14187505,2014-01-28,72,15.99187505
"01-29",289.6825049,2014-01-29,72,16.5325049
"01-30",290.3757791,2014-01-30,72,17.2257791
"01-31",290.9189221,2014-01-31,72,17.7689221000001
"02-01",290.8163064,2014-02-01,72,17.6663064000001
"02-02",288.5769237,2014-02-02,72,15.4269237
"02-03",287.24133905,2014-02-03,72,14.09133905
"02-04",286.25968335,2014-02-04,72,13.10968335
"02-05",286.5136939,2014-02-05,72,13.3636939
"02-06",285.5759692,2014-02-06,72,12.4259692000001
"02-07",285.7434311,2014-02-07,72,12.5934311
"02-08",286.953727,2014-02-08,72,13.803727
"02-09",287.1053269,2014-02-09,72,13.9553269
"02-10",288.01356035,2014-02-10,72,14.8635603500001
"02-11",289.4095623,2014-02-11,72,16.2595623
"02-12",290.53967425,2014-02-12,72,17.38967425
"02-13",290.78200595,2014-02-13,72,17.63200595
"02-14",290.89763525,2014-02-14,72,17.74763525
"02-15",290.9425925,2014-02-15,72,17.7925925000001
"02-16",291.12349385,2014-02-16,72,17.9734938500001
"02-17",292.1074241,2014-02-17,72,18.9574241
"02-18",291.62240045,2014-02-18,72,18.47240045
"02-19",291.5926588,2014-02-19,72,18.4426588
"02-20",292.99390095,2014-02-20,72,19.84390095
"02-21",292.54040555,2014-02-21,72,19.39040555
"02-22",289.85020475,2014-02-22,72,16.70020475
"02-23",287.3951572,2014-02-23,72,14.2451572
"02-24",287.4937073,2014-02-24,72,14.3437073
"02-25",288.8166601,2014-02-25,72,15.6666601000001
"02-26",290.1337529,2014-02-26,72,16.9837529
"02-27",287.5083969,2014-02-27,72,14.3583969
"02-28",288.7989009,2014-02-28,72,15.6489009000001
"03-01",290.6128087,2014-03-01,72,17.4628087
"03-02",291.23039545,2014-03-02,72,18.08039545
"03-03",292.0283543,2014-03-03,72,18.8783543
"03-04",292.4880238,2014-03-04,72,19.3380238
"03-05",292.30183795,2014-03-05,72,19.15183795
"03-06",292.6997194,2014-03-06,72,19.5497194
"03-07",291.99391835,2014-03-07,72,18.84391835
"03-08",292.8513087,2014-03-08,72,19.7013087
"03-09",294.43471955,2014-03-09,72,21.28471955
"03-10",293.4773104,2014-03-10,72,20.3273104
"03-11",289.35618015,2014-03-11,72,16.20618015
"03-12",289.71964675,2014-03-12,72,16.5696467500001
"03-13",289.2766021,2014-03-13,72,16.1266021
"03-14",289.36180255,2014-03-14,72,16.21180255
"03-15",290.57873,2014-03-15,72,17.42873
"03-16",291.5084686,2014-03-16,72,18.3584686
"03-17",292.14609795,2014-03-17,72,18.99609795
"03-18",292.76908145,2014-03-18,72,19.61908145
"03-19",294.30489885,2014-03-19,72,21.15489885
"03-20",295.08069095,2014-03-20,72,21.93069095
"03-21",295.6852124,2014-03-21,72,22.5352124
"03-22",296.19892535,2014-03-22,72,23.04892535
"03-23",292.7238689,2014-03-23,72,19.5738689
"03-24",293.13371465,2014-03-24,72,19.98371465
"03-25",294.5062764,2014-03-25,72,21.3562764
"03-26",294.4128741,2014-03-26,72,21.2628741
"03-27",292.1181618,2014-03-27,72,18.9681618
"03-28",293.234442,2014-03-28,72,20.084442
"03-29",294.48501135,2014-03-29,72,21.33501135
"03-30",295.71732715,2014-03-30,72,22.56732715
"03-31",297.2872613,2014-03-31,72,24.1372613
"04-01",298.1605773,2014-04-01,72,25.0105773
"04-02",297.65843315,2014-04-02,72,24.50843315
"04-03",297.13588245,2014-04-03,72,23.98588245
"04-04",295.9135897,2014-04-04,72,22.7635897
"04-05",296.8727459,2014-04-05,72,23.7227459000001
"04-06",297.9982908,2014-04-06,72,24.8482908
"04-07",298.4009223,2014-04-07,72,25.2509223
"04-08",299.40103415,2014-04-08,72,26.25103415
"04-09",298.95621705,2014-04-09,72,25.80621705
"04-10",299.6730212,2014-04-10,72,26.5230212
"04-11",301.30323125,2014-04-11,72,28.15323125
"04-12",302.78967265,2014-04-12,72,29.63967265
"04-13",302.6477664,2014-04-13,72,29.4977664
"04-14",302.7639198,2014-04-14,72,29.6139198
"04-15",302.76118,2014-04-15,72,29.61118
"04-16",303.22537995,2014-04-16,72,30.07537995
"04-17",303.4188319,2014-04-17,72,30.2688319
"04-18",302.23148495,2014-04-18,72,29.08148495
"04-19",301.11876355,2014-04-19,72,27.96876355
"04-20",300.12607265,2014-04-20,72,26.97607265
"04-21",300.27471075,2014-04-21,72,27.12471075
"04-22",300.9397537,2014-04-22,72,27.7897537
"04-23",301.7322465,2014-04-23,72,28.5822465
"04-24",303.40623825,2014-04-24,72,30.25623825
"04-25",304.1691801,2014-04-25,72,31.0191801
"04-26",302.77668965,2014-04-26,72,29.62668965
"04-27",303.5199786,2014-04-27,72,30.3699786
"04-28",304.07898235,2014-04-28,72,30.92898235
"04-29",303.6551478,2014-04-29,72,30.5051478
"04-30",304.1234271,2014-04-30,72,30.9734271
"05-01",303.8527277,2014-05-01,72,30.7027277
"05-02",303.78329145,2014-05-02,72,30.63329145
"05-03",304.1781553,2014-05-03,72,31.0281553
"05-04",303.3156553,2014-05-04,72,30.1656553
"05-05",301.90970845,2014-05-05,72,28.7597084500001
"05-06",302.38172615,2014-05-06,72,29.23172615
"05-07",302.85006035,2014-05-07,72,29.70006035
"05-08",303.4675888,2014-05-08,72,30.3175888
"05-09",303.5631379,2014-05-09,72,30.4131379
"05-10",302.52018105,2014-05-10,72,29.37018105
"05-11",304.00175895,2014-05-11,72,30.85175895
"05-12",304.6767045,2014-05-12,72,31.5267045000001
"05-13",305.46473845,2014-05-13,72,32.31473845
"05-14",305.5115893,2014-05-14,72,32.3615893
"05-15",304.00801655,2014-05-15,72,30.85801655
"05-16",303.49223415,2014-05-16,72,30.34223415
"05-17",304.06486255,2014-05-17,72,30.91486255
"05-18",303.7736291,2014-05-18,72,30.6236291
"05-19",303.8439872,2014-05-19,72,30.6939872
"05-20",304.4039636,2014-05-20,72,31.2539636
"05-21",304.72628705,2014-05-21,72,31.57628705
