"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",286.9631104,2002-01-01,52,13.8131104
"01-02",287.42926495,2002-01-02,52,14.27926495
"01-03",287.9584423,2002-01-03,52,14.8084423
"01-04",288.70680595,2002-01-04,52,15.55680595
"01-05",288.9733653,2002-01-05,52,15.8233653
"01-06",289.09869815,2002-01-06,52,15.94869815
"01-07",289.60438475,2002-01-07,52,16.45438475
"01-08",289.80019595,2002-01-08,52,16.65019595
"01-09",289.55648705,2002-01-09,52,16.40648705
"01-10",289.31816115,2002-01-10,52,16.16816115
"01-11",290.2918477,2002-01-11,52,17.1418477
"01-12",289.51180095,2002-01-12,52,16.36180095
"01-13",288.6109307,2002-01-13,52,15.4609307000001
"01-14",287.2739569,2002-01-14,52,14.1239569000001
"01-15",286.26976705,2002-01-15,52,13.1197670500001
"01-16",286.40846155,2002-01-16,52,13.25846155
"01-17",286.21038755,2002-01-17,52,13.06038755
"01-18",285.32245075,2002-01-18,52,12.17245075
"01-19",284.5448675,2002-01-19,52,11.3948675
"01-20",284.81706765,2002-01-20,52,11.66706765
"01-21",286.23551305,2002-01-21,52,13.08551305
"01-22",287.730388,2002-01-22,52,14.580388
"01-23",287.61029365,2002-01-23,52,14.46029365
"01-24",287.68470975,2002-01-24,52,14.53470975
"01-25",286.9177371,2002-01-25,52,13.7677371
"01-26",287.0547719,2002-01-26,52,13.9047719
"01-27",287.1384761,2002-01-27,52,13.9884761
"01-28",287.91620465,2002-01-28,52,14.76620465
"01-29",289.2983501,2002-01-29,52,16.1483501
"01-30",288.2459648,2002-01-30,52,15.0959648
"01-31",287.60690855,2002-01-31,52,14.45690855
"02-01",287.8897716,2002-02-01,52,14.7397716
"02-02",287.66616295,2002-02-02,52,14.51616295
"02-03",288.0126855,2002-02-03,52,14.8626855
"02-04",288.93775645,2002-02-04,52,15.78775645
"02-05",288.4155056,2002-02-05,52,15.2655056
"02-06",289.02523625,2002-02-06,52,15.8752362500001
"02-07",289.2940889,2002-02-07,52,16.1440889
"02-08",289.5125054,2002-02-08,52,16.3625054
"02-09",289.8286943,2002-02-09,52,16.6786943
"02-10",290.31125285,2002-02-10,52,17.16125285
"02-11",290.6620197,2002-02-11,52,17.5120197
"02-12",291.4987579,2002-02-12,52,18.3487579
"02-13",292.2567872,2002-02-13,52,19.1067872
"02-14",292.00757065,2002-02-14,52,18.8575706500001
"02-15",290.84789535,2002-02-15,52,17.69789535
"02-16",290.23684615,2002-02-16,52,17.08684615
"02-17",289.00135375,2002-02-17,52,15.85135375
"02-18",289.1324855,2002-02-18,52,15.9824855000001
"02-19",289.86810055,2002-02-19,52,16.71810055
"02-20",290.09816135,2002-02-20,52,16.94816135
"02-21",290.0140016,2002-02-21,52,16.8640016000001
"02-22",290.3727578,2002-02-22,52,17.2227578
"02-23",291.57368835,2002-02-23,52,18.42368835
"02-24",291.4266954,2002-02-24,52,18.2766954
"02-25",292.55234925,2002-02-25,52,19.40234925
"02-26",292.6899293,2002-02-26,52,19.5399293
"02-27",292.1586649,2002-02-27,52,19.0086649
"02-28",291.90044275,2002-02-28,52,18.75044275
"03-01",290.03460875,2002-03-01,52,16.88460875
"03-02",289.61426655,2002-03-02,52,16.46426655
"03-03",289.427347,2002-03-03,52,16.277347
"03-04",290.40545565,2002-03-04,52,17.25545565
"03-05",292.29044435,2002-03-05,52,19.1404443500001
"03-06",293.8284542,2002-03-06,52,20.6784542
