"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",288.94158505,2013-01-01,65,15.79158505
"01-02",289.56060245,2013-01-02,65,16.41060245
"01-03",290.26333495,2013-01-03,65,17.11333495
"01-04",290.31046575,2013-01-04,65,17.16046575
"01-05",290.83693175,2013-01-05,65,17.68693175
"01-06",290.90159675,2013-01-06,65,17.75159675
"01-07",290.80711175,2013-01-07,65,17.65711175
"01-08",290.38454515,2013-01-08,65,17.23454515
"01-09",290.67363745,2013-01-09,65,17.52363745
"01-10",290.9816988,2013-01-10,65,17.8316988
"01-11",290.94218815,2013-01-11,65,17.79218815
"01-12",289.10696625,2013-01-12,65,15.9569662500001
"01-13",289.362276,2013-01-13,65,16.212276
"01-14",289.81046855,2013-01-14,65,16.66046855
"01-15",289.7996567,2013-01-15,65,16.6496567
"01-16",288.99010935,2013-01-16,65,15.84010935
"01-17",288.44935885,2013-01-17,65,15.29935885
"01-18",288.83330915,2013-01-18,65,15.68330915
"01-19",289.3871426,2013-01-19,65,16.2371426
"01-20",289.7248173,2013-01-20,65,16.5748173
"01-21",290.10018635,2013-01-21,65,16.95018635
"01-22",290.3029984,2013-01-22,65,17.1529984
"01-23",290.67766375,2013-01-23,65,17.52766375
"01-24",290.9783838,2013-01-24,65,17.8283838
"01-25",291.41681405,2013-01-25,65,18.26681405
"01-26",291.54559705,2013-01-26,65,18.39559705
"01-27",291.66003795,2013-01-27,65,18.51003795
"01-28",292.17860285,2013-01-28,65,19.02860285
"01-29",292.7113963,2013-01-29,65,19.5613963000001
"01-30",293.14354765,2013-01-30,65,19.99354765
"01-31",293.7052533,2013-01-31,65,20.5552533
"02-01",293.54876605,2013-02-01,65,20.39876605
"02-02",292.18171365,2013-02-02,65,19.03171365
"02-03",292.0118183,2013-02-03,65,18.8618183
"02-04",290.0253945,2013-02-04,65,16.8753945
"02-05",289.91147645,2013-02-05,65,16.76147645
"02-06",289.62133835,2013-02-06,65,16.47133835
"02-07",289.41764815,2013-02-07,65,16.26764815
"02-08",290.4109826,2013-02-08,65,17.2609826
"02-09",289.51964275,2013-02-09,65,16.36964275
"02-10",291.23210055,2013-02-10,65,18.08210055
"02-11",291.5117126,2013-02-11,65,18.3617126
"02-12",292.00546645,2013-02-12,65,18.85546645
"02-13",291.89906205,2013-02-13,65,18.74906205
"02-14",292.7011232,2013-02-14,65,19.5511232
"02-15",292.2320516,2013-02-15,65,19.0820516
"02-16",291.98627535,2013-02-16,65,18.8362753500001
"02-17",293.6119437,2013-02-17,65,20.4619437
"02-18",293.68703745,2013-02-18,65,20.53703745
"02-19",294.0806337,2013-02-19,65,20.9306337
"02-20",294.14133485,2013-02-20,65,20.99133485
"02-21",294.1934551,2013-02-21,65,21.0434551
"02-22",294.1421063,2013-02-22,65,20.9921063
"02-23",294.14861805,2013-02-23,65,20.99861805
"02-24",294.18939445,2013-02-24,65,21.03939445
"02-25",293.6176564,2013-02-25,65,20.4676564
"02-26",294.22702635,2013-02-26,65,21.07702635
"02-27",293.99061305,2013-02-27,65,20.84061305
"02-28",294.4684759,2013-02-28,65,21.3184759000001
"03-01",295.61686935,2013-03-01,65,22.46686935
"03-02",295.01165165,2013-03-02,65,21.86165165
