"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",292.9672534,1989-01-01,17,19.8172534
"01-02",292.5864894,1989-01-02,17,19.4364894
"01-03",290.1480331,1989-01-03,17,16.9980331
"01-04",290.6230661,1989-01-04,17,17.4730661
"01-05",291.663902,1989-01-05,17,18.513902
"01-06",291.8184516,1989-01-06,17,18.6684516
"01-07",290.7987484,1989-01-07,17,17.6487484
"01-08",288.0409846,1989-01-08,17,14.8909846
"01-09",287.9494426,1989-01-09,17,14.7994426
"01-10",287.6127315,1989-01-10,17,14.4627315
"01-11",288.3541997,1989-01-11,17,15.2041997
"01-12",290.0608861,1989-01-12,17,16.9108861
"01-13",291.4630753,1989-01-13,17,18.3130753
"01-14",290.6893747,1989-01-14,17,17.5393747
"01-15",290.7361981,1989-01-15,17,17.5861981
"01-16",291.3798547,1989-01-16,17,18.2298547
"01-17",291.3471587,1989-01-17,17,18.1971587
"01-18",290.9261418,1989-01-18,17,17.7761418
"01-19",291.2489325,1989-01-19,17,18.0989325
"01-20",291.8816475,1989-01-20,17,18.7316475
"01-21",292.1645861,1989-01-21,17,19.0145861
"01-22",291.8900405,1989-01-22,17,18.7400405
"01-23",290.5614209,1989-01-23,17,17.4114209
"01-24",291.0459047,1989-01-24,17,17.8959047
"01-25",291.5076697,1989-01-25,17,18.3576697
"01-26",292.3853,1989-01-26,17,19.2353
"01-27",292.6045415,1989-01-27,17,19.4545415
"01-28",293.0534,1989-01-28,17,19.9034
"01-29",293.3809449,1989-01-29,17,20.2309449
"01-30",293.9842833,1989-01-30,17,20.8342833
"01-31",295.0947594,1989-01-31,17,21.9447594
"02-01",294.1183797,1989-02-01,17,20.9683797
"02-02",294.0136482,1989-02-02,17,20.8636482
"02-03",294.1404048,1989-02-03,17,20.9904048
"02-04",294.9080635,1989-02-04,17,21.7580635
"02-05",296.4162609,1989-02-05,17,23.2662609
"02-06",294.2776414,1989-02-06,17,21.1276414
"02-07",293.0717887,1989-02-07,17,19.9217887
"02-08",292.5776822,1989-02-08,17,19.4276822
"02-09",291.4301488,1989-02-09,17,18.2801488
"02-10",291.9876399,1989-02-10,17,18.8376399
"02-11",292.5858799,1989-02-11,17,19.4358799
"02-12",293.8849478,1989-02-12,17,20.7349478
"02-13",295.3421682,1989-02-13,17,22.1921682
"02-14",295.7561067,1989-02-14,17,22.6061067
