"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",288.6613464,1986-01-01,12,15.5113464
"01-02",288.6271667,1986-01-02,12,15.4771667
"01-03",288.2417297,1986-01-03,12,15.0917297
"01-04",288.3686218,1986-01-04,12,15.2186218000001
"01-05",287.9871216,1986-01-05,12,14.8371216
"01-06",288.8218689,1986-01-06,12,15.6718689
"01-07",290.4636536,1986-01-07,12,17.3136536
"01-08",291.3273315,1986-01-08,12,18.1773315
"01-09",292.7814026,1986-01-09,12,19.6314026
"01-10",292.4847412,1986-01-10,12,19.3347412
"01-11",292.9863586,1986-01-11,12,19.8363586
"01-12",292.8978271,1986-01-12,12,19.7478271
"01-13",291.9039001,1986-01-13,12,18.7539001
"01-14",291.2710876,1986-01-14,12,18.1210876
"01-15",289.598938,1986-01-15,12,16.448938
"01-16",290.1619873,1986-01-16,12,17.0119873
"01-17",289.7744446,1986-01-17,12,16.6244446
"01-18",289.5935974,1986-01-18,12,16.4435974
"01-19",290.3024902,1986-01-19,12,17.1524902
"01-20",290.2462463,1986-01-20,12,17.0962463
"01-21",292.3348083,1986-01-21,12,19.1848083
"01-22",293.3411865,1986-01-22,12,20.1911865
"01-23",292.8222351,1986-01-23,12,19.6722351
"01-24",293.3495483,1986-01-24,12,20.1995483
"01-25",292.8961487,1986-01-25,12,19.7461487
"01-26",292.4620361,1986-01-26,12,19.3120361
"01-27",293.4411926,1986-01-27,12,20.2911926
"01-28",293.9185181,1986-01-28,12,20.7685181
"01-29",294.9403076,1986-01-29,12,21.7903076
"01-30",295.846405,1986-01-30,12,22.696405
"01-31",296.3994446,1986-01-31,12,23.2494446
"02-01",295.9286804,1986-02-01,12,22.7786804
"02-02",294.8029785,1986-02-02,12,21.6529785
"02-03",293.2406311,1986-02-03,12,20.0906311
"02-04",293.671936,1986-02-04,12,20.521936
"02-05",295.2194519,1986-02-05,12,22.0694519
"02-06",294.9281311,1986-02-06,12,21.7781311
"02-07",295.235321,1986-02-07,12,22.085321
"02-08",295.9654846,1986-02-08,12,22.8154846
"02-09",296.256958,1986-02-09,12,23.106958
"02-10",295.9202576,1986-02-10,12,22.7702576
"02-11",295.5645447,1986-02-11,12,22.4145447
"02-12",295.3021851,1986-02-12,12,22.1521851
"02-13",296.1365356,1986-02-13,12,22.9865356
"02-14",296.5466919,1986-02-14,12,23.3966919
"02-15",294.8518982,1986-02-15,12,21.7018982
"02-16",294.4525452,1986-02-16,12,21.3025452
"02-17",293.7620544,1986-02-17,12,20.6120544
"02-18",293.0375671,1986-02-18,12,19.8875671
"02-19",293.1020203,1986-02-19,12,19.9520203
"02-20",293.6992493,1986-02-20,12,20.5492493
"02-21",294.8103333,1986-02-21,12,21.6603333
"02-22",297.1862793,1986-02-22,12,24.0362793
"02-23",298.1113586,1986-02-23,12,24.9613586
"02-24",294.9749146,1986-02-24,12,21.8249146
"02-25",295.2663879,1986-02-25,12,22.1163879
"02-26",295.1959534,1986-02-26,12,22.0459534
"02-27",295.763031,1986-02-27,12,22.613031
"02-28",296.7175598,1986-02-28,12,23.5675598
"03-01",296.4528503,1986-03-01,12,23.3028503
"03-02",295.557251,1986-03-02,12,22.407251
"03-03",296.62854,1986-03-03,12,23.47854
"03-04",296.4972229,1986-03-04,12,23.3472229
"03-05",297.5429688,1986-03-05,12,24.3929688
"03-06",297.6438293,1986-03-06,12,24.4938293
"03-07",298.1795654,1986-03-07,12,25.0295654
"03-08",299.8687439,1986-03-08,12,26.7187439
"03-09",300.286438,1986-03-09,12,27.136438
"03-10",300.7130432,1986-03-10,12,27.5630432
"03-11",301.7035828,1986-03-11,12,28.5535828
"03-12",302.0879211,1986-03-12,12,28.9379211
"03-13",302.0175476,1986-03-13,12,28.8675476
"03-14",301.3596497,1986-03-14,12,28.2096497
"03-15",302.2729492,1986-03-15,12,29.1229492000001
"03-16",299.7374573,1986-03-16,12,26.5874573
"03-17",298.1608887,1986-03-17,12,25.0108887
"03-18",300.2403259,1986-03-18,12,27.0903259
"03-19",301.0549927,1986-03-19,12,27.9049927
"03-20",301.4191284,1986-03-20,12,28.2691284
"03-21",299.8349609,1986-03-21,12,26.6849609
"03-22",300.7972107,1986-03-22,12,27.6472107
"03-23",302.6123047,1986-03-23,12,29.4623047
"03-24",303.1951599,1986-03-24,12,30.0451599
"03-25",300.5326233,1986-03-25,12,27.3826233
"03-26",301.5472107,1986-03-26,12,28.3972107
"03-27",301.1413269,1986-03-27,12,27.9913269
"03-28",302.4886475,1986-03-28,12,29.3386475
"03-29",304.0163574,1986-03-29,12,30.8663574
"03-30",304.6694946,1986-03-30,12,31.5194946
"03-31",302.9224548,1986-03-31,12,29.7724548
"04-01",303.0816345,1986-04-01,12,29.9316345
"04-02",303.3150635,1986-04-02,12,30.1650635
"04-03",301.768219,1986-04-03,12,28.618219
"04-04",301.0843811,1986-04-04,12,27.9343811
"04-05",298.9761047,1986-04-05,12,25.8261047
"04-06",300.7132874,1986-04-06,12,27.5632874
"04-07",301.912323,1986-04-07,12,28.762323
"04-08",302.9586487,1986-04-08,12,29.8086487
"04-09",303.817627,1986-04-09,12,30.667627
"04-10",304.5394592,1986-04-10,12,31.3894592
"04-11",304.1087952,1986-04-11,12,30.9587952
"04-12",303.2857056,1986-04-12,12,30.1357056
"04-13",304.8554993,1986-04-13,12,31.7054993
"04-14",305.3450928,1986-04-14,12,32.1950928
"04-15",305.2801208,1986-04-15,12,32.1301208
"04-16",306.0418701,1986-04-16,12,32.8918701
"04-17",305.0890808,1986-04-17,12,31.9390808
"04-18",304.2521057,1986-04-18,12,31.1021057
"04-19",303.3389587,1986-04-19,12,30.1889587
"04-20",303.6805115,1986-04-20,12,30.5305115
"04-21",302.4023438,1986-04-21,12,29.2523438
"04-22",302.4651794,1986-04-22,12,29.3151794
"04-23",302.3076782,1986-04-23,12,29.1576782
"04-24",302.0003357,1986-04-24,12,28.8503357
"04-25",301.9773254,1986-04-25,12,28.8273254
"04-26",302.572998,1986-04-26,12,29.422998
"04-27",301.7585754,1986-04-27,12,28.6085754
"04-28",300.759613,1986-04-28,12,27.609613
"04-29",301.403656,1986-04-29,12,28.253656
"04-30",300.729248,1986-04-30,12,27.579248
"05-01",303.3592529,1986-05-01,12,30.2092529
"05-02",304.6213989,1986-05-02,12,31.4713989
"05-03",304.7760925,1986-05-03,12,31.6260925
"05-04",302.1472168,1986-05-04,12,28.9972168
"05-05",302.5077209,1986-05-05,12,29.3577209
"05-06",299.361908,1986-05-06,12,26.2119080000001
"05-07",297.97229,1986-05-07,12,24.82229
"05-08",300.9595947,1986-05-08,12,27.8095947
"05-09",302.2355347,1986-05-09,12,29.0855347
"05-10",302.497467,1986-05-10,12,29.347467
"05-11",302.4353943,1986-05-11,12,29.2853943
"05-12",301.7877808,1986-05-12,12,28.6377808
"05-13",302.5873718,1986-05-13,12,29.4373718000001
"05-14",303.2096863,1986-05-14,12,30.0596863
"05-15",301.1646729,1986-05-15,12,28.0146729000001
"05-16",301.145813,1986-05-16,12,27.995813
"05-17",301.4689331,1986-05-17,12,28.3189331
"05-18",302.1495972,1986-05-18,12,28.9995972
"05-19",300.8725891,1986-05-19,12,27.7225891000001
"05-20",302.6560974,1986-05-20,12,29.5060974
"05-21",302.5178528,1986-05-21,12,29.3678528
"05-22",303.5081177,1986-05-22,12,30.3581177
"05-23",303.4922791,1986-05-23,12,30.3422791
"05-24",304.8017578,1986-05-24,12,31.6517578
"05-25",304.5309448,1986-05-25,12,31.3809448
"05-26",304.4254456,1986-05-26,12,31.2754456
"05-27",302.8944397,1986-05-27,12,29.7444397
"05-28",303.1895142,1986-05-28,12,30.0395142
"05-29",304.0171814,1986-05-29,12,30.8671814
"05-30",304.259491,1986-05-30,12,31.109491
"05-31",304.3860168,1986-05-31,12,31.2360168
"06-01",305.5784302,1986-06-01,12,32.4284302
"06-02",304.4432983,1986-06-02,12,31.2932983
"06-03",305.5774231,1986-06-03,12,32.4274231
"06-04",306.8137512,1986-06-04,12,33.6637512
"06-05",306.8019714,1986-06-05,12,33.6519714
"06-06",306.4391479,1986-06-06,12,33.2891479
"06-07",306.2120361,1986-06-07,12,33.0620361
"06-08",306.2600708,1986-06-08,12,33.1100708
"06-09",305.7547302,1986-06-09,12,32.6047302
"06-10",305.6737976,1986-06-10,12,32.5237976
"06-11",305.0691833,1986-06-11,12,31.9191833
"06-12",304.8909912,1986-06-12,12,31.7409912
"06-13",303.8935852,1986-06-13,12,30.7435852
"06-14",303.7426453,1986-06-14,12,30.5926453
"06-15",303.0849915,1986-06-15,12,29.9349915
"06-16",301.7291565,1986-06-16,12,28.5791565
"06-17",301.8215332,1986-06-17,12,28.6715332
"06-18",302.1351624,1986-06-18,12,28.9851624
"06-19",301.5940247,1986-06-19,12,28.4440247
"06-20",301.79776,1986-06-20,12,28.64776
"06-21",301.6403503,1986-06-21,12,28.4903503
"06-22",301.8535461,1986-06-22,12,28.7035461
"06-23",301.9393616,1986-06-23,12,28.7893616
"06-24",300.8805237,1986-06-24,12,27.7305237
"06-25",301.2803955,1986-06-25,12,28.1303955
"06-26",301.1430054,1986-06-26,12,27.9930054
"06-27",300.4779358,1986-06-27,12,27.3279358
"06-28",299.4483948,1986-06-28,12,26.2983948
"06-29",299.8092957,1986-06-29,12,26.6592957
"06-30",299.1647949,1986-06-30,12,26.0147949
