"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",298.039867,2014-01-01,67,24.889867
"01-02",298.5330523,2014-01-02,67,25.3830523
"01-03",298.1335083,2014-01-03,67,24.9835083
"01-04",297.8708447,2014-01-04,67,24.7208447
"01-05",297.9671918,2014-01-05,67,24.8171918
"01-06",297.8381774,2014-01-06,67,24.6881774
"01-07",298.1532201,2014-01-07,67,25.0032201
"01-08",298.3990728,2014-01-08,67,25.2490728
"01-09",297.8095416,2014-01-09,67,24.6595416
"01-10",297.4706503,2014-01-10,67,24.3206503
"01-11",297.2177876,2014-01-11,67,24.0677876
"01-12",297.6832816,2014-01-12,67,24.5332816
"01-13",298.3983253,2014-01-13,67,25.2483253
"01-14",298.1391313,2014-01-14,67,24.9891313
"01-15",298.3404681,2014-01-15,67,25.1904681
"01-16",298.3587257,2014-01-16,67,25.2087257
"01-17",297.8430811,2014-01-17,67,24.6930811
"01-18",297.9145391,2014-01-18,67,24.7645391
"01-19",298.1157912,2014-01-19,67,24.9657912
"01-20",298.4268363,2014-01-20,67,25.2768363
"01-21",298.4573038,2014-01-21,67,25.3073038
"01-22",298.2701778,2014-01-22,67,25.1201778
"01-23",297.9974985,2014-01-23,67,24.8474985
"01-24",297.9614743,2014-01-24,67,24.8114743
"01-25",298.4492169,2014-01-25,67,25.2992169
"01-26",298.5934279,2014-01-26,67,25.4434279
"01-27",298.7843508,2014-01-27,67,25.6343508
"01-28",298.4092582,2014-01-28,67,25.2592582
"01-29",297.8497137,2014-01-29,67,24.6997137
"01-30",297.905888,2014-01-30,67,24.755888
"01-31",298.328893,2014-01-31,67,25.178893
"02-01",298.3384047,2014-02-01,67,25.1884047
"02-02",298.0188397,2014-02-02,67,24.8688397
"02-03",297.660994,2014-02-03,67,24.510994
"02-04",297.3606246,2014-02-04,67,24.2106246
"02-05",297.0233946,2014-02-05,67,23.8733946
"02-06",296.8412741,2014-02-06,67,23.6912741
"02-07",297.022452,2014-02-07,67,23.872452
"02-08",297.0733202,2014-02-08,67,23.9233202
"02-09",297.7725843,2014-02-09,67,24.6225843
"02-10",298.2446496,2014-02-10,67,25.0946496
"02-11",298.2426079,2014-02-11,67,25.0926079
"02-12",298.3633526,2014-02-12,67,25.2133526
"02-13",298.8193411,2014-02-13,67,25.6693411
"02-14",298.867863,2014-02-14,67,25.717863
"02-15",299.6200058,2014-02-15,67,26.4700058
"02-16",300.1943118,2014-02-16,67,27.0443118
"02-17",299.7355805,2014-02-17,67,26.5855805
"02-18",299.4576262,2014-02-18,67,26.3076262
"02-19",298.9374423,2014-02-19,67,25.7874423
"02-20",298.5347156,2014-02-20,67,25.3847156
"02-21",297.9808778,2014-02-21,67,24.8308778
"02-22",297.6419926,2014-02-22,67,24.4919926
"02-23",298.3275112,2014-02-23,67,25.1775112
"02-24",298.7301509,2014-02-24,67,25.5801509
"02-25",299.2830043,2014-02-25,67,26.1330043
"02-26",298.6759134,2014-02-26,67,25.5259134
"02-27",298.8642084,2014-02-27,67,25.7142084
"02-28",299.7715382,2014-02-28,67,26.6215382
"03-01",299.8889357,2014-03-01,67,26.7389357
"03-02",300.2466797,2014-03-02,67,27.0966797
"03-03",300.6197049,2014-03-03,67,27.4697049
"03-04",300.5214948,2014-03-04,67,27.3714948000001
"03-05",300.5361698,2014-03-05,67,27.3861698
"03-06",300.2313511,2014-03-06,67,27.0813511
"03-07",300.0772581,2014-03-07,67,26.9272581
"03-08",300.075571,2014-03-08,67,26.925571
"03-09",300.5065352,2014-03-09,67,27.3565352
"03-10",300.3446198,2014-03-10,67,27.1946198
"03-11",300.212812,2014-03-11,67,27.062812
"03-12",299.6339553,2014-03-12,67,26.4839553
"03-13",299.3996421,2014-03-13,67,26.2496421
"03-14",299.4847878,2014-03-14,67,26.3347878
"03-15",299.5309538,2014-03-15,67,26.3809538
"03-16",300.1056379,2014-03-16,67,26.9556379
"03-17",299.952671,2014-03-17,67,26.802671
"03-18",300.1757409,2014-03-18,67,27.0257409
"03-19",300.9258288,2014-03-19,67,27.7758288
"03-20",301.8498214,2014-03-20,67,28.6998214
"03-21",302.3047701,2014-03-21,67,29.1547701
"03-22",302.1609378,2014-03-22,67,29.0109378
"03-23",301.8566693,2014-03-23,67,28.7066693
"03-24",301.404032,2014-03-24,67,28.254032
"03-25",301.2081675,2014-03-25,67,28.0581675
"03-26",300.3485631,2014-03-26,67,27.1985631
"03-27",300.7492747,2014-03-27,67,27.5992747
"03-28",301.536288,2014-03-28,67,28.386288
"03-29",302.4472167,2014-03-29,67,29.2972167
"03-30",302.866518,2014-03-30,67,29.716518
