"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",279.11723955,1995-01-01,38,5.96723955000004
"01-02",279.53816965,1995-01-02,38,6.38816965000001
"01-03",279.6858592,1995-01-03,38,6.5358592
"01-04",279.3280204,1995-01-04,38,6.17802040000004
"01-05",279.704759,1995-01-05,38,6.55475899999999
"01-06",279.8260296,1995-01-06,38,6.67602959999999
"01-07",280.58942635,1995-01-07,38,7.43942635000002
"01-08",280.4854914,1995-01-08,38,7.33549140000002
"01-09",279.177217,1995-01-09,38,6.02721700000001
"01-10",277.948742,1995-01-10,38,4.79874200000006
"01-11",277.15325185,1995-01-11,38,4.00325185000003
"01-12",278.7436993,1995-01-12,38,5.59369930000003
"01-13",278.69850785,1995-01-13,38,5.54850785000002
"01-14",277.2796304,1995-01-14,38,4.1296304
"01-15",277.3415378,1995-01-15,38,4.19153779999999
"01-16",275.7459851,1995-01-16,38,2.59598510000001
"01-17",276.20993895,1995-01-17,38,3.05993895000006
"01-18",278.2346522,1995-01-18,38,5.08465220000005
"01-19",278.45962055,1995-01-19,38,5.30962055000003
"01-20",278.50784935,1995-01-20,38,5.35784935000004
"01-21",277.2064563,1995-01-21,38,4.05645630000004
"01-22",275.909869,1995-01-22,38,2.75986900000004
"01-23",276.0189413,1995-01-23,38,2.86894130000002
"01-24",277.187116,1995-01-24,38,4.03711600000003
"01-25",277.70539525,1995-01-25,38,4.55539525
"01-26",277.02043275,1995-01-26,38,3.87043275000002
"01-27",277.6756671,1995-01-27,38,4.52566710000002
"01-28",277.92299565,1995-01-28,38,4.77299564999998
"01-29",279.48632935,1995-01-29,38,6.33632935000003
"01-30",280.9437092,1995-01-30,38,7.79370920000002
"01-31",280.85754995,1995-01-31,38,7.70754995000004
"02-01",281.0010365,1995-02-01,38,7.85103650000002
"02-02",281.60501075,1995-02-02,38,8.45501075000004
"02-03",282.2120349,1995-02-03,38,9.06203490000007
"02-04",282.5670851,1995-02-04,38,9.41708510000001
"02-05",283.72743665,1995-02-05,38,10.57743665
"02-06",285.0880742,1995-02-06,38,11.9380742000001
"02-07",282.8359629,1995-02-07,38,9.68596290000005
"02-08",283.2542108,1995-02-08,38,10.1042108
"02-09",282.9417486,1995-02-09,38,9.79174860000001
"02-10",282.65029645,1995-02-10,38,9.50029645000001
"02-11",282.49923265,1995-02-11,38,9.34923265000003
"02-12",282.64172275,1995-02-12,38,9.49172275000001
"02-13",282.18108115,1995-02-13,38,9.03108115000003
"02-14",280.90839025,1995-02-14,38,7.75839025000005
"02-15",280.71603825,1995-02-15,38,7.56603825000002
"02-16",281.0634476,1995-02-16,38,7.91344760000004
"02-17",281.83337525,1995-02-17,38,8.68337525000004
"02-18",281.62078905,1995-02-18,38,8.47078905000001
"02-19",281.81132955,1995-02-19,38,8.66132955
"02-20",281.58513345,1995-02-20,38,8.43513345000002
"02-21",282.0699792,1995-02-21,38,8.91997920000006
"02-22",282.5320147,1995-02-22,38,9.38201470000001
"02-23",280.5702245,1995-02-23,38,7.42022450000002
"02-24",281.5182617,1995-02-24,38,8.36826170000006
