"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",289.1913491,1989-01-01,34,16.0413491
"01-02",287.4894397,1989-01-02,34,14.3394397
"01-03",286.9782127,1989-01-03,34,13.8282127
"01-04",287.8820642,1989-01-04,34,14.7320642
"01-05",289.2128855,1989-01-05,34,16.0628855
"01-06",288.9788982,1989-01-06,34,15.8288982
"01-07",286.9231468,1989-01-07,34,13.7731468
"01-08",284.3450664,1989-01-08,34,11.1950664
"01-09",284.031615,1989-01-09,34,10.881615
"01-10",283.519949,1989-01-10,34,10.369949
"01-11",283.6443799,1989-01-11,34,10.4943799
"01-12",282.9480297,1989-01-12,34,9.79802970000003
"01-13",283.647974,1989-01-13,34,10.497974
"01-14",283.8028561,1989-01-14,34,10.6528561
"01-15",283.1264088,1989-01-15,34,9.9764088
"01-16",284.2274482,1989-01-16,34,11.0774482
"01-17",284.3197199,1989-01-17,34,11.1697199
"01-18",283.721811,1989-01-18,34,10.571811
"01-19",284.4535865,1989-01-19,34,11.3035865
"01-20",284.8500583,1989-01-20,34,11.7000583
"01-21",284.6474144,1989-01-21,34,11.4974144
"01-22",284.7578798,1989-01-22,34,11.6078798
"01-23",285.0659988,1989-01-23,34,11.9159988
"01-24",285.0540151,1989-01-24,34,11.9040151
"01-25",285.6757856,1989-01-25,34,12.5257856
"01-26",286.7208561,1989-01-26,34,13.5708561
"01-27",288.1335026,1989-01-27,34,14.9835026
"01-28",287.4398615,1989-01-28,34,14.2898615
"01-29",287.930491,1989-01-29,34,14.780491
"01-30",288.4642682,1989-01-30,34,15.3142682
"01-31",290.1177034,1989-01-31,34,16.9677034
"02-01",289.9829572,1989-02-01,34,16.8329572
"02-02",289.3751562,1989-02-02,34,16.2251562
"02-03",290.011845,1989-02-03,34,16.861845
"02-04",291.0223477,1989-02-04,34,17.8723477
"02-05",290.9957574,1989-02-05,34,17.8457574
"02-06",287.7848035,1989-02-06,34,14.6348035
"02-07",287.3446452,1989-02-07,34,14.1946452
"02-08",286.1003952,1989-02-08,34,12.9503952
"02-09",285.6457772,1989-02-09,34,12.4957772
"02-10",285.6457178,1989-02-10,34,12.4957178
"02-11",285.6861476,1989-02-11,34,12.5361476
"02-12",287.7127045,1989-02-12,34,14.5627045
"02-13",288.4024109,1989-02-13,34,15.2524109
"02-14",289.2106172,1989-02-14,34,16.0606172
"02-15",288.5201172,1989-02-15,34,15.3701172
