"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",287.9098401,1984-01-01,8,14.7598401
"01-02",289.2365349,1984-01-02,8,16.0865349
"01-03",290.19938835,1984-01-03,8,17.04938835
"01-04",290.1290995,1984-01-04,8,16.9790995
"01-05",289.69436125,1984-01-05,8,16.5443612500001
"01-06",289.15784355,1984-01-06,8,16.00784355
"01-07",289.03977205,1984-01-07,8,15.88977205
"01-08",288.9668932,1984-01-08,8,15.8168932
"01-09",288.76911245,1984-01-09,8,15.61911245
"01-10",288.64930345,1984-01-10,8,15.49930345
"01-11",287.9587284,1984-01-11,8,14.8087284
"01-12",287.9842358,1984-01-12,8,14.8342358
"01-13",288.5418938,1984-01-13,8,15.3918938
"01-14",289.2581196,1984-01-14,8,16.1081196
"01-15",290.3420902,1984-01-15,8,17.1920902000001
"01-16",290.4724601,1984-01-16,8,17.3224601000001
"01-17",290.5884059,1984-01-17,8,17.4384059
"01-18",289.49623215,1984-01-18,8,16.34623215
"01-19",289.5119151,1984-01-19,8,16.3619151
"01-20",289.48122045,1984-01-20,8,16.33122045
"01-21",288.5785457,1984-01-21,8,15.4285457
"01-22",289.21292405,1984-01-22,8,16.06292405
"01-23",289.8466237,1984-01-23,8,16.6966237
"01-24",289.9692022,1984-01-24,8,16.8192022000001
"01-25",290.09910845,1984-01-25,8,16.94910845
"01-26",290.3311265,1984-01-26,8,17.1811265
"01-27",291.40434335,1984-01-27,8,18.25434335
"01-28",291.3878049,1984-01-28,8,18.2378049
"01-29",291.143011,1984-01-29,8,17.993011
"01-30",290.2691001,1984-01-30,8,17.1191001
"01-31",289.13485955,1984-01-31,8,15.98485955
"02-01",289.41594915,1984-02-01,8,16.26594915
"02-02",289.4948986,1984-02-02,8,16.3448986
"02-03",289.94720785,1984-02-03,8,16.79720785
"02-04",289.87049035,1984-02-04,8,16.72049035
"02-05",289.8844434,1984-02-05,8,16.7344434
"02-06",290.482114,1984-02-06,8,17.332114
"02-07",290.170201,1984-02-07,8,17.020201
"02-08",290.2261184,1984-02-08,8,17.0761184
"02-09",290.60111045,1984-02-09,8,17.45111045
"02-10",291.4010778,1984-02-10,8,18.2510778
"02-11",291.97656935,1984-02-11,8,18.82656935
"02-12",292.3245765,1984-02-12,8,19.1745765000001
"02-13",291.97499225,1984-02-13,8,18.82499225
"02-14",292.02930445,1984-02-14,8,18.8793044500001
"02-15",291.75193735,1984-02-15,8,18.60193735
"02-16",290.73705645,1984-02-16,8,17.58705645
"02-17",290.40868975,1984-02-17,8,17.25868975
"02-18",288.9324245,1984-02-18,8,15.7824245
"02-19",288.78329945,1984-02-19,8,15.63329945
"02-20",288.8602687,1984-02-20,8,15.7102687
"02-21",289.18242925,1984-02-21,8,16.0324292500001
"02-22",290.2691183,1984-02-22,8,17.1191183
"02-23",290.5178977,1984-02-23,8,17.3678977000001
"02-24",291.48077505,1984-02-24,8,18.3307750500001
"02-25",292.07672425,1984-02-25,8,18.92672425
"02-26",291.51732905,1984-02-26,8,18.36732905
"02-27",292.1507037,1984-02-27,8,19.0007037
"02-28",291.50489615,1984-02-28,8,18.35489615
"02-29",292.7597826,1984-02-29,8,19.6097826
"03-01",291.43985635,1984-03-01,8,18.28985635
"03-02",292.12607245,1984-03-02,8,18.9760724500001
"03-03",293.2986943,1984-03-03,8,20.1486943
"03-04",293.29384565,1984-03-04,8,20.14384565
"03-05",293.318667,1984-03-05,8,20.168667
"03-06",293.3599691,1984-03-06,8,20.2099691
"03-07",294.3319874,1984-03-07,8,21.1819874
"03-08",294.50459795,1984-03-08,8,21.35459795
"03-09",294.8679901,1984-03-09,8,21.7179901000001
"03-10",295.20454535,1984-03-10,8,22.05454535
"03-11",295.06817855,1984-03-11,8,21.91817855
"03-12",294.7483391,1984-03-12,8,21.5983391
"03-13",295.51973885,1984-03-13,8,22.36973885
"03-14",295.71229475,1984-03-14,8,22.56229475
"03-15",295.0251358,1984-03-15,8,21.8751358000001
"03-16",295.4376807,1984-03-16,8,22.2876807
"03-17",295.657539,1984-03-17,8,22.507539
"03-18",296.4119236,1984-03-18,8,23.2619236
