"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",287.5815883,1981-01-01,5,14.4315883
"01-02",289.1444657,1981-01-02,5,15.9944657
"01-03",286.7996558,1981-01-03,5,13.6496558
"01-04",286.2976193,1981-01-04,5,13.1476193
"01-05",286.3263192,1981-01-05,5,13.1763192
"01-06",285.0334485,1981-01-06,5,11.8834485
"01-07",285.0283972,1981-01-07,5,11.8783972
"01-08",284.919552,1981-01-08,5,11.769552
"01-09",284.5091258,1981-01-09,5,11.3591258
"01-10",284.3031057,1981-01-10,5,11.1531057
"01-11",284.1584323,1981-01-11,5,11.0084323
"01-12",284.3388482,1981-01-12,5,11.1888482
"01-13",284.7148083,1981-01-13,5,11.5648083
"01-14",285.5952232,1981-01-14,5,12.4452232
"01-15",286.4375133,1981-01-15,5,13.2875133
"01-16",285.491344,1981-01-16,5,12.341344
"01-17",286.2423795,1981-01-17,5,13.0923795
"01-18",286.8462166,1981-01-18,5,13.6962166
"01-19",288.1804211,1981-01-19,5,15.0304211
"01-20",288.9118834,1981-01-20,5,15.7618834
"01-21",289.8556903,1981-01-21,5,16.7056903
"01-22",289.1947635,1981-01-22,5,16.0447635
"01-23",287.0702488,1981-01-23,5,13.9202488
"01-24",285.3208533,1981-01-24,5,12.1708533
"01-25",285.1266976,1981-01-25,5,11.9766976
"01-26",285.8024998,1981-01-26,5,12.6524998
"01-27",286.705139,1981-01-27,5,13.555139
"01-28",286.0326711,1981-01-28,5,12.8826711
"01-29",286.927425,1981-01-29,5,13.7774250000001
"01-30",286.5998551,1981-01-30,5,13.4498551
"01-31",284.3895424,1981-01-31,5,11.2395424
"02-01",284.2471641,1981-02-01,5,11.0971641
"02-02",286.3503925,1981-02-02,5,13.2003925
"02-03",286.6294732,1981-02-03,5,13.4794732
"02-04",285.7940265,1981-02-04,5,12.6440265
"02-05",284.4986383,1981-02-05,5,11.3486383
"02-06",285.1177337,1981-02-06,5,11.9677337
"02-07",285.8626086,1981-02-07,5,12.7126086
"02-08",286.5845355,1981-02-08,5,13.4345355
"02-09",287.356461,1981-02-09,5,14.206461
"02-10",287.6328026,1981-02-10,5,14.4828026
"02-11",289.3521069,1981-02-11,5,16.2021069
"02-12",290.3437704,1981-02-12,5,17.1937704
"02-13",290.2743305,1981-02-13,5,17.1243305
"02-14",289.9817562,1981-02-14,5,16.8317562
"02-15",289.8189141,1981-02-15,5,16.6689141
"02-16",289.6060526,1981-02-16,5,16.4560526
"02-17",289.7568167,1981-02-17,5,16.6068167
"02-18",290.1671555,1981-02-18,5,17.0171555
"02-19",290.9787822,1981-02-19,5,17.8287822
"02-20",291.3044189,1981-02-20,5,18.1544189
"02-21",291.8284344,1981-02-21,5,18.6784344
"02-22",292.7422775,1981-02-22,5,19.5922775
"02-23",292.1978986,1981-02-23,5,19.0478986
"02-24",293.1020465,1981-02-24,5,19.9520465
"02-25",291.256512,1981-02-25,5,18.106512
"02-26",291.3121955,1981-02-26,5,18.1621955
"02-27",290.9022329,1981-02-27,5,17.7522329
"02-28",289.3788989,1981-02-28,5,16.2288989
"03-01",289.8581159,1981-03-01,5,16.7081159
"03-02",289.7283407,1981-03-02,5,16.5783407
"03-03",292.1422192,1981-03-03,5,18.9922192
"03-04",293.3300392,1981-03-04,5,20.1800392
"03-05",293.3338699,1981-03-05,5,20.1838699
"03-06",289.9634771,1981-03-06,5,16.8134771
"03-07",291.9919629,1981-03-07,5,18.8419629
"03-08",291.5940473,1981-03-08,5,18.4440473
"03-09",293.0014501,1981-03-09,5,19.8514501
"03-10",288.988643,1981-03-10,5,15.838643
"03-11",291.1831824,1981-03-11,5,18.0331824
"03-12",291.685479,1981-03-12,5,18.535479
"03-13",292.8310063,1981-03-13,5,19.6810063
"03-14",289.0492172,1981-03-14,5,15.8992172
"03-15",290.3852147,1981-03-15,5,17.2352147
"03-16",291.2790825,1981-03-16,5,18.1290825
"03-17",293.7908478,1981-03-17,5,20.6408478
"03-18",295.3001791,1981-03-18,5,22.1501791
"03-19",293.330935,1981-03-19,5,20.180935
"03-20",290.9869617,1981-03-20,5,17.8369617
"03-21",288.6258136,1981-03-21,5,15.4758136
"03-22",290.5895437,1981-03-22,5,17.4395437
"03-23",292.400446,1981-03-23,5,19.250446
"03-24",294.4421636,1981-03-24,5,21.2921636
"03-25",294.9306854,1981-03-25,5,21.7806854
"03-26",295.985992,1981-03-26,5,22.835992
"03-27",297.3254189,1981-03-27,5,24.1754189
"03-28",298.0362053,1981-03-28,5,24.8862053
"03-29",298.936295,1981-03-29,5,25.786295
"03-30",294.4100715,1981-03-30,5,21.2600715
"03-31",294.4361312,1981-03-31,5,21.2861312
"04-01",297.2112667,1981-04-01,5,24.0612667
"04-02",295.1805803,1981-04-02,5,22.0305803
"04-03",297.1441141,1981-04-03,5,23.9941141
"04-04",295.1977433,1981-04-04,5,22.0477433
"04-05",294.9192168,1981-04-05,5,21.7692168
"04-06",296.8729131,1981-04-06,5,23.7229131
"04-07",297.5274018,1981-04-07,5,24.3774018
"04-08",299.1329415,1981-04-08,5,25.9829415
"04-09",300.3743133,1981-04-09,5,27.2243133
"04-10",301.722585,1981-04-10,5,28.572585
"04-11",302.4860007,1981-04-11,5,29.3360007
"04-12",303.4781943,1981-04-12,5,30.3281943
"04-13",304.9892675,1981-04-13,5,31.8392675
"04-14",306.0153125,1981-04-14,5,32.8653125
"04-15",305.5444824,1981-04-15,5,32.3944824
"04-16",302.5878914,1981-04-16,5,29.4378914
"04-17",302.3243664,1981-04-17,5,29.1743664
"04-18",303.5709965,1981-04-18,5,30.4209965
"04-19",305.2616738,1981-04-19,5,32.1116738
"04-20",306.0734321,1981-04-20,5,32.9234321
"04-21",302.1130537,1981-04-21,5,28.9630537
"04-22",301.7880484,1981-04-22,5,28.6380484
"04-23",302.1761064,1981-04-23,5,29.0261064
"04-24",303.2468026,1981-04-24,5,30.0968026
"04-25",304.7862892,1981-04-25,5,31.6362892
"04-26",306.313347,1981-04-26,5,33.163347
"04-27",306.3660293,1981-04-27,5,33.2160293
"04-28",302.3583286,1981-04-28,5,29.2083286
"04-29",302.4151077,1981-04-29,5,29.2651077
"04-30",303.816037,1981-04-30,5,30.666037
"05-01",304.8788407,1981-05-01,5,31.7288407
"05-02",306.5803933,1981-05-02,5,33.4303933
"05-03",307.6625044,1981-05-03,5,34.5125044
"05-04",306.5786157,1981-05-04,5,33.4286157
"05-05",304.7519048,1981-05-05,5,31.6019048
"05-06",304.1652668,1981-05-06,5,31.0152668
"05-07",303.5440192,1981-05-07,5,30.3940192
"05-08",301.3453468,1981-05-08,5,28.1953468
"05-09",299.9106506,1981-05-09,5,26.7606506
"05-10",301.2322197,1981-05-10,5,28.0822197
"05-11",303.4595116,1981-05-11,5,30.3095116
"05-12",305.6722806,1981-05-12,5,32.5222806
"05-13",307.3153448,1981-05-13,5,34.1653448
"05-14",306.5007554,1981-05-14,5,33.3507554
"05-15",305.5742868,1981-05-15,5,32.4242868
"05-16",306.2070951,1981-05-16,5,33.0570951
"05-17",307.6873399,1981-05-17,5,34.5373399
"05-18",308.4123304,1981-05-18,5,35.2623304
"05-19",309.0781741,1981-05-19,5,35.9281741
"05-20",307.8840214,1981-05-20,5,34.7340214
"05-21",305.8660162,1981-05-21,5,32.7160162
"05-22",305.4679757,1981-05-22,5,32.3179757
"05-23",307.2514306,1981-05-23,5,34.1014306
"05-24",307.7156218,1981-05-24,5,34.5656218
"05-25",308.4411609,1981-05-25,5,35.2911609
"05-26",308.5113217,1981-05-26,5,35.3613217
"05-27",307.7577751,1981-05-27,5,34.6077751
"05-28",307.2811795,1981-05-28,5,34.1311795
"05-29",307.9002823,1981-05-29,5,34.7502823
"05-30",307.3933011,1981-05-30,5,34.2433011
"05-31",305.5169851,1981-05-31,5,32.3669851
"06-01",306.0772211,1981-06-01,5,32.9272211
"06-02",306.56104,1981-06-02,5,33.41104
"06-03",305.5709725,1981-06-03,5,32.4209725
"06-04",305.431737,1981-06-04,5,32.281737
"06-05",306.1359854,1981-06-05,5,32.9859854
"06-06",307.9780517,1981-06-06,5,34.8280517
"06-07",309.5911104,1981-06-07,5,36.4411104
"06-08",306.9957921,1981-06-08,5,33.8457921
"06-09",305.7771613,1981-06-09,5,32.6271613
"06-10",306.1579114,1981-06-10,5,33.0079114
"06-11",306.0366795,1981-06-11,5,32.8866795
"06-12",306.4515932,1981-06-12,5,33.3015932
"06-13",307.3331288,1981-06-13,5,34.1831288
"06-14",308.2463354,1981-06-14,5,35.0963354
"06-15",308.9814443,1981-06-15,5,35.8314443
"06-16",309.6479896,1981-06-16,5,36.4979896
"06-17",310.067328,1981-06-17,5,36.917328
"06-18",310.3556246,1981-06-18,5,37.2056246
"06-19",310.0042652,1981-06-19,5,36.8542652
"06-20",310.5410066,1981-06-20,5,37.3910066
"06-21",308.9348066,1981-06-21,5,35.7848066
"06-22",309.4471221,1981-06-22,5,36.2971221
"06-23",310.0357535,1981-06-23,5,36.8857535
"06-24",309.5866544,1981-06-24,5,36.4366544
"06-25",307.5799088,1981-06-25,5,34.4299088
"06-26",309.5172233,1981-06-26,5,36.3672233
"06-27",311.1998846,1981-06-27,5,38.0498846
"06-28",311.6051797,1981-06-28,5,38.4551797
"06-29",310.9875746,1981-06-29,5,37.8375746
"06-30",306.0048211,1981-06-30,5,32.8548211
"07-01",304.3785797,1981-07-01,5,31.2285797
"07-02",306.166194,1981-07-02,5,33.016194
"07-03",305.052313,1981-07-03,5,31.902313
"07-04",303.6176169,1981-07-04,5,30.4676169
"07-05",303.5608478,1981-07-05,5,30.4108478
"07-06",305.3456262,1981-07-06,5,32.1956262
"07-07",307.5492091,1981-07-07,5,34.3992091
"07-08",306.6848533,1981-07-08,5,33.5348533
"07-09",303.7136003,1981-07-09,5,30.5636003
"07-10",305.5313878,1981-07-10,5,32.3813878
"07-11",306.8340547,1981-07-11,5,33.6840547
"07-12",309.1284222,1981-07-12,5,35.9784222
"07-13",307.5748494,1981-07-13,5,34.4248494
"07-14",301.5610014,1981-07-14,5,28.4110014
"07-15",299.7291107,1981-07-15,5,26.5791107
"07-16",301.6731811,1981-07-16,5,28.5231811
"07-17",303.6657171,1981-07-17,5,30.5157171
"07-18",304.4356581,1981-07-18,5,31.2856581
"07-19",304.6921855,1981-07-19,5,31.5421855
"07-20",304.9200549,1981-07-20,5,31.7700549
"07-21",303.4245573,1981-07-21,5,30.2745573
"07-22",301.5480208,1981-07-22,5,28.3980208
"07-23",301.6986789,1981-07-23,5,28.5486789
"07-24",301.07899,1981-07-24,5,27.92899
"07-25",302.5431833,1981-07-25,5,29.3931833
"07-26",303.9415798,1981-07-26,5,30.7915798
"07-27",304.5923289,1981-07-27,5,31.4423289
"07-28",302.5419081,1981-07-28,5,29.3919081
"07-29",302.9988543,1981-07-29,5,29.8488543
"07-30",303.4740419,1981-07-30,5,30.3240419
"07-31",303.7941847,1981-07-31,5,30.6441847
"08-01",305.0228458,1981-08-01,5,31.8728458000001
"08-02",305.4320024,1981-08-02,5,32.2820024
"08-03",303.8388059,1981-08-03,5,30.6888059
"08-04",303.8072375,1981-08-04,5,30.6572375
"08-05",303.9179303,1981-08-05,5,30.7679303
"08-06",304.092696,1981-08-06,5,30.942696
"08-07",304.910834,1981-08-07,5,31.760834
"08-08",304.1865523,1981-08-08,5,31.0365523
"08-09",303.267836,1981-08-09,5,30.117836
"08-10",304.4073114,1981-08-10,5,31.2573114
"08-11",303.9029528,1981-08-11,5,30.7529528
"08-12",304.7466812,1981-08-12,5,31.5966812
"08-13",306.4945149,1981-08-13,5,33.3445149
"08-14",302.8624627,1981-08-14,5,29.7124627
"08-15",302.8410956,1981-08-15,5,29.6910956
"08-16",304.573618,1981-08-16,5,31.423618
"08-17",304.1938936,1981-08-17,5,31.0438936
"08-18",305.3734641,1981-08-18,5,32.2234641
"08-19",307.0260326,1981-08-19,5,33.8760326
"08-20",306.7195271,1981-08-20,5,33.5695271
"08-21",306.6981218,1981-08-21,5,33.5481218
"08-22",301.933664,1981-08-22,5,28.783664
"08-23",303.408231,1981-08-23,5,30.258231
"08-24",304.9505343,1981-08-24,5,31.8005343
"08-25",306.152947,1981-08-25,5,33.002947
"08-26",305.4766619,1981-08-26,5,32.3266619
"08-27",305.7756248,1981-08-27,5,32.6256248
"08-28",305.5605316,1981-08-28,5,32.4105316
"08-29",304.1252352,1981-08-29,5,30.9752352
"08-30",305.5484931,1981-08-30,5,32.3984931
"08-31",305.5659838,1981-08-31,5,32.4159838
"09-01",306.6093068,1981-09-01,5,33.4593068
"09-02",305.6502748,1981-09-02,5,32.5002748
"09-03",304.153016,1981-09-03,5,31.003016
"09-04",304.7304101,1981-09-04,5,31.5804101
"09-05",305.2193662,1981-09-05,5,32.0693662
"09-06",305.6991699,1981-09-06,5,32.5491699
"09-07",305.5243001,1981-09-07,5,32.3743001
"09-08",304.024826,1981-09-08,5,30.874826
"09-09",303.5133588,1981-09-09,5,30.3633588
"09-10",303.0088604,1981-09-10,5,29.8588604
"09-11",303.6783841,1981-09-11,5,30.5283841
"09-12",304.3030179,1981-09-12,5,31.1530179
"09-13",305.3824303,1981-09-13,5,32.2324303
"09-14",305.945637,1981-09-14,5,32.795637
"09-15",305.8973075,1981-09-15,5,32.7473075
"09-16",304.8004322,1981-09-16,5,31.6504322
"09-17",304.2606502,1981-09-17,5,31.1106502
"09-18",302.6488469,1981-09-18,5,29.4988469
"09-19",301.4235527,1981-09-19,5,28.2735527
"09-20",301.6946566,1981-09-20,5,28.5446566
"09-21",303.2598403,1981-09-21,5,30.1098403
"09-22",304.2750055,1981-09-22,5,31.1250055
"09-23",304.8147577,1981-09-23,5,31.6647577
"09-24",305.2659637,1981-09-24,5,32.1159637
"09-25",305.0000483,1981-09-25,5,31.8500483
"09-26",305.0245802,1981-09-26,5,31.8745802
"09-27",305.1157832,1981-09-27,5,31.9657832
"09-28",303.5562237,1981-09-28,5,30.4062237
"09-29",302.9562055,1981-09-29,5,29.8062055
"09-30",301.3793053,1981-09-30,5,28.2293053
"10-01",299.7268507,1981-10-01,5,26.5768507
"10-02",298.5676352,1981-10-02,5,25.4176352
"10-03",299.7287129,1981-10-03,5,26.5787129
"10-04",299.8391804,1981-10-04,5,26.6891804
"10-05",299.8619193,1981-10-05,5,26.7119193
"10-06",299.4680525,1981-10-06,5,26.3180525
"10-07",299.4841122,1981-10-07,5,26.3341122
"10-08",299.2799312,1981-10-08,5,26.1299312
"10-09",299.5852315,1981-10-09,5,26.4352315
"10-10",299.7862741,1981-10-10,5,26.6362741
"10-11",300.6262981,1981-10-11,5,27.4762981
"10-12",300.4531098,1981-10-12,5,27.3031098
"10-13",300.4389134,1981-10-13,5,27.2889134
"10-14",300.8109561,1981-10-14,5,27.6609561
"10-15",301.0087291,1981-10-15,5,27.8587291
"10-16",298.6070504,1981-10-16,5,25.4570504
"10-17",298.9467999,1981-10-17,5,25.7967999
"10-18",299.2487362,1981-10-18,5,26.0987362
"10-19",298.1121848,1981-10-19,5,24.9621848
"10-20",297.850156,1981-10-20,5,24.700156
"10-21",297.2765137,1981-10-21,5,24.1265137
"10-22",297.3581197,1981-10-22,5,24.2081197
"10-23",297.3845407,1981-10-23,5,24.2345407
"10-24",296.9865932,1981-10-24,5,23.8365932
"10-25",297.1469853,1981-10-25,5,23.9969853
"10-26",296.9935754,1981-10-26,5,23.8435754
"10-27",295.6285452,1981-10-27,5,22.4785452
"10-28",294.9195482,1981-10-28,5,21.7695482
"10-29",294.1231823,1981-10-29,5,20.9731823
"10-30",294.1900556,1981-10-30,5,21.0400556
"10-31",293.3711328,1981-10-31,5,20.2211328
"11-01",293.2653715,1981-11-01,5,20.1153715
"11-02",293.8102641,1981-11-02,5,20.6602641
"11-03",292.1328345,1981-11-03,5,18.9828345
"11-04",292.2172531,1981-11-04,5,19.0672531
"11-05",293.211646,1981-11-05,5,20.061646
"11-06",293.8451562,1981-11-06,5,20.6951562
"11-07",293.899898,1981-11-07,5,20.749898
"11-08",293.8201982,1981-11-08,5,20.6701982
"11-09",293.9090773,1981-11-09,5,20.7590773
"11-10",294.0132138,1981-11-10,5,20.8632138
"11-11",290.0666021,1981-11-11,5,16.9166021
"11-12",290.2474395,1981-11-12,5,17.0974395
"11-13",291.1883986,1981-11-13,5,18.0383986000001
"11-14",291.617656,1981-11-14,5,18.467656
"11-15",291.9543886,1981-11-15,5,18.8043886
"11-16",291.9869904,1981-11-16,5,18.8369904
"11-17",292.4548371,1981-11-17,5,19.3048371
"11-18",290.9968895,1981-11-18,5,17.8468895
"11-19",291.0303108,1981-11-19,5,17.8803108
"11-20",290.9005939,1981-11-20,5,17.7505939
"11-21",291.0052476,1981-11-21,5,17.8552476
"11-22",291.6415551,1981-11-22,5,18.4915551
"11-23",291.5898332,1981-11-23,5,18.4398332
"11-24",291.952069,1981-11-24,5,18.802069
"11-25",291.4431045,1981-11-25,5,18.2931045
"11-26",291.2906402,1981-11-26,5,18.1406402
"11-27",289.4944402,1981-11-27,5,16.3444402
"11-28",288.2250039,1981-11-28,5,15.0750039
