"daymonth_id","mean_2m_air_temperature","day","time_series_id","mean_2m_air_temperature_celsius"
"01-01",287.0396028,1999-01-01,46,13.8896028
"01-02",287.29059905,1999-01-02,46,14.14059905
"01-03",287.41365455,1999-01-03,46,14.26365455
"01-04",287.2710818,1999-01-04,46,14.1210818
"01-05",286.5866376,1999-01-05,46,13.4366376
"01-06",286.34726715,1999-01-06,46,13.19726715
"01-07",287.0591579,1999-01-07,46,13.9091579
"01-08",287.17352125,1999-01-08,46,14.02352125
"01-09",286.9422227,1999-01-09,46,13.7922227
"01-10",287.38214335,1999-01-10,46,14.23214335
"01-11",288.354065,1999-01-11,46,15.204065
"01-12",286.43633675,1999-01-12,46,13.28633675
"01-13",284.8824276,1999-01-13,46,11.7324276000001
"01-14",284.32706505,1999-01-14,46,11.17706505
"01-15",284.9848568,1999-01-15,46,11.8348568
"01-16",285.6566298,1999-01-16,46,12.5066298
"01-17",286.7143072,1999-01-17,46,13.5643072
"01-18",287.5209985,1999-01-18,46,14.3709985
"01-19",289.13209155,1999-01-19,46,15.9820915500001
"01-20",289.43919985,1999-01-20,46,16.28919985
"01-21",289.50890765,1999-01-21,46,16.35890765
"01-22",288.74224895,1999-01-22,46,15.59224895
"01-23",287.9491129,1999-01-23,46,14.7991129
"01-24",288.70941015,1999-01-24,46,15.55941015
"01-25",287.40043875,1999-01-25,46,14.25043875
"01-26",287.15860795,1999-01-26,46,14.00860795
"01-27",286.2048732,1999-01-27,46,13.0548732
"01-28",286.7836531,1999-01-28,46,13.6336531000001
"01-29",288.348417,1999-01-29,46,15.198417
"01-30",289.6065052,1999-01-30,46,16.4565052
"01-31",289.0601093,1999-01-31,46,15.9101093
"02-01",288.31038215,1999-02-01,46,15.16038215
"02-02",287.641021,1999-02-02,46,14.491021
"02-03",287.4641545,1999-02-03,46,14.3141545
"02-04",285.5595356,1999-02-04,46,12.4095356
"02-05",287.0793205,1999-02-05,46,13.9293205
"02-06",288.14322005,1999-02-06,46,14.99322005
"02-07",288.52672285,1999-02-07,46,15.37672285
"02-08",289.360544,1999-02-08,46,16.210544
"02-09",290.0170715,1999-02-09,46,16.8670715
"02-10",289.61234495,1999-02-10,46,16.46234495
"02-11",289.80278115,1999-02-11,46,16.65278115
"02-12",289.690843,1999-02-12,46,16.540843
"02-13",290.02061715,1999-02-13,46,16.87061715
"02-14",290.78610865,1999-02-14,46,17.63610865
"02-15",291.40960825,1999-02-15,46,18.25960825
"02-16",291.11480455,1999-02-16,46,17.96480455
